game_id,rated,start_time,end_time,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
2n4fQAJi,TRUE,1480615673152,1480617314717,114,draw,draw,10+5,kylarr,1309,anemos_pm,1375,d4 d5 c4 dxc4 e4 e6 Bxc4 Nc6 Nf3 Bb4+ Nc3 Bxc3+ bxc3 Na5 Bd3 a6 O-O b5 c4 bxc4 Bxc4 Nxc4 Qa4+ Qd7 Qxc4 Bb7 Re1 Nf6 Nd2 O-O Bb2 Qc6 f3 Qxc4 Nxc4 Rad8 Rac1 c6 Na5 Ba8 Nxc6 Bxc6 Rxc6 Ra8 g4 Rab8 Rb1 a5 Rc7 Rfd8 Ra7 Nd7 Rxa5 Nb6 Ra3 Nc4 Rb3 Ra8 a3 Nd2 Bc1 Nxb1 Rxb1 Rxd4 Kf2 h6 Be3 Rd3 Bc5 Rc8 Bb4 Rc4 Ke2 Rd7 Ke3 Rc2 Rb3 Rxh2 e5 Rd5 Bd6 f5 a4 Ra2 Rb8+ Kf7 Rb7+ Kg6 Ra7 fxg4 fxg4 Kg5 Rxg7+ Kh4 Rg6 Rxa4 Rxe6 Rxg4 Rxh6+ Kg5 Rf6 Rg3+ Ke4 Rxd6 Rxd6 Rg4+ Kd5 Kf5 e6 Re4 Kc6 Rxe6 Rxe6 Kxe6,D20,Queen's Gambit Accepted: Saduleto Variation,5
UKhQpE0i,FALSE,1504284463016,1504285622835,116,resign,black,10+0,ilias2,2068,mr_bean_1,2100,e4 e6 b3 d5 Bb2 c5 exd5 exd5 Bb5+ Bd7 Qe2+ Qe7 Bxd7+ Nxd7 Qxe7+ Nxe7 Nf3 Nc6 d4 f6 O-O O-O-O Nc3 Nb6 Ne2 c4 Nf4 Bd6 Ne6 Rd7 Rfe1 Nd8 Nxd8 Kxd8 Re3 Re8 Rae1 Rde7 Rxe7 Rxe7 Rxe7 Kxe7 Nd2 f5 c3 cxb3 axb3 Bf4 Ba3+ Ke6 Nf3 Nd7 g3 Bh6 Kf1 g5 Ke2 g4 Ne1 Nf6 Nd3 b6 Ne5 Ne4 c4 Nc3+ Ke1 a5 Bb2 Ne4 Nc6 Kd6 Nd8 Ke7 Nc6+ Kd6 Nd8 Bd2+ Ke2 Bc3 Bxc3 Nxc3+ Kd3 Ne4 Nf7+ Ke7 Nh6 Nxf2+ Ke2 Ne4 Nxf5+ Ke6 Ne3 Nc3+ Kd3 Na2 Nxd5 Nb4+ Nxb4 axb4 Ke4 h5 d5+ Kd6 Kf4 b5 Kg5 bxc4 Kxh5 c3 Kxg4 c2 h4 c1=Q h5 Qd1+,C00,French Defense: Horwitz Attack |  Papa-Ticulat Gambit,5
X4ttGOxt,FALSE,1504258939475,1504259813316,67,resign,white,10+0,ilias2,2068,vfr25,1906,e4 e5 Nf3 Qe7 Bc4 d6 d4 h6 O-O Bg4 dxe5 dxe5 h3 Bh5 Nc3 c6 Qd3 Nf6 g4 Bg6 Nh4 Nbd7 Nxg6 fxg6 Qe3 g5 a4 h5 Qxg5 O-O-O a5 hxg4 h4 Qe8 a6 b6 Rd1 Be7 Be6 Nxe4 Nxe4 Bxg5 Nd6+ Kc7 Nxe8+ Rhxe8 Bxg5 Nf6 Rxd8 Rxd8 Bxg4 Rd4 Bf3 b5 Bxf6 gxf6 h5 Rh4 Kg2 e4 Be2 Rf4 h6 Rf5 h7 Rg5+ Kh3,C40,Gunderam Defense,4
SKYTlwbX,FALSE,1504172726534,1504173240614,35,resign,white,10+0,isaac238,1818,ilias2,2068,e4 c5 Nf3 d6 c3 Nf6 e5 dxe5 Nxe5 Qd5 Qa4+ Bd7 Nxd7 Nbxd7 d4 Qe4+ Be3 Ng4 Nd2 Qe6 Bc4 Qg6 O-O Nxe3 fxe3 e6 Bb5 Rd8 Qxa7 Be7 Qxb7 cxd4 cxd4 Qg5 Rf3,B50,Sicilian Defense: Delayed Alapin,5
8xwIyhdI,FALSE,1504092081965,1504092425016,22,draw,draw,5+12,nightfury1,2004,ilias2,2068,d4 Nf6 c4 g6 Nc3 Bg7 Bg5 O-O Nf3 d6 e3 Bf5 Qb3 Nbd7 Nd2 h6 Bh4 g5 Bg3 e5 d5 Nc5,E61,King's Indian Defense,6
2IYxWbpc,FALSE,1503993117860,1503994232061,66,outoftime,black,10+0,igoreko,1937,ilias2,2068,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 O-O e4 d6 Be2 e5 dxe5 dxe5 Bg5 Qxd1+ Rxd1 Nbd7 O-O c6 b4 h6 Bh4 g5 Bg3 Nh5 h4 Nxg3 fxg3 g4 Nd2 h5 Rf5 Bh6 Rxh5 Be3+ Kh2 Nf6 Rxe5 Rd8 Nf1 Rxd1 Nxd1 Bd4 Rg5+ Kh7 Bd3 Kh6 Nfe3 b6 Nf5+ Bxf5 Rxf5 Rd8 Bc2 Nh5 Rxf7 Be5 Rf5 Bxg3+ Kh1 Rd2 Ne3 Re2 Nxg4+ Kg7,E92,King's Indian Defense: Exchange Variation,13
POZjFCQk,FALSE,1503923083860,1503924392899,130,resign,black,7+10,xkx212,1814,ilias2,2068,e4 c5 c3 Nf6 d3 d6 Nf3 g6 Be3 Bg7 Nbd2 O-O Nc4 b5 Ncd2 Ng4 Be2 Nxe3 fxe3 Nc6 O-O b4 d4 bxc3 bxc3 Bb7 Bc4 Na5 Bd5 Rc8 Rb1 Ba6 Re1 cxd4 cxd4 e6 Bb3 Nxb3 axb3 Qb6 Nc4 Qb4 Nfd2 d5 exd5 exd5 Ne5 Bxe5 dxe5 Rfe8 Nf3 Rc3 Qd4 Qxd4 exd4 Rb8 b4 Rc4 h3 Rcxb4 Rxb4 Rxb4 Kh2 Bc4 Nd2 a5 e6 fxe6 Rxe6 a4 Re3 Bb3 Rc3 Rc4 Re3 Rb4 Rc3 Rc4 Re3 Rxd4 Nxb3 axb3 Rxb3 Kf7 Re3 Re4 Rxe4 dxe4 Kg3 Ke6 Kf4 Kd5 Ke3 Ke5 g3 h5 h4 Kf5 Kd4 Kg4 Kxe4 Kxg3 Ke3 Kxh4 Kf3 g5 Kg2 Kg4 Kh2 Kf3 Kh3 g4+ Kh2 g3+ Kg1 h4 Kh1 g2+ Kg1 h3 Kh2 Kf2 Kxh3 g1=Q Kh4 Kf3 Kh5 Kf4 Kh6 Qg8,B22,Sicilian Defense: Alapin Variation,3
Mjyr2cYk,FALSE,1501056278139,1501057268409,109,resign,white,5+5,ilias2,2068,yaswanth_4880,2035,e4 d6 d4 Nf6 Nc3 g6 Be3 Bg7 Qd2 O-O Bd3 e5 dxe5 dxe5 O-O-O c6 Bh6 Qc7 Bxg7 Kxg7 h4 Nbd7 h5 Nxh5 g4 Nf4 Nh3 Nc5 Nxf4 exf4 f3 Be6 g5 h5 gxh6+ Kh7 Ne2 f5 exf5 Nxd3+ Qxd3 Bxf5 Qc4 g5 Rdg1 Rg8 Qc5 Raf8 Nd4 b6 Qc3 c5 Nxf5 Rxf5 Qd3 Qf7 Rh5 Kh8 h7 Rg7 Qd8+ Qf8 Qxf8+ Rxf8 Rgxg5 Rxg5 Rxg5 Kxh7 Rg4 Kh6 c3 Kh5 Kc2 a6 a4 b5 axb5 axb5 Kd2 b4 cxb4 cxb4 Kc2 Rd8 Rxf4 Kg5 Rxb4 Rf8 f4+ Kf5 Kb3 Rc8 Rc4 Rb8+ Kc3 Rd8 b4 Rb8 Kd3 Rd8+ Rd4 Rb8 Ke3 Re8+ Kf3 Re1 Rd5+ Ke6 Rd2,B07,Pirc Defense #3,6
kPqVRBfu,TRUE,1504312110057,1504312200466,25,resign,white,10+0,natanael92,1959,exoprimal,1944,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5 e6 f4 Be7 Qf3 Nbd7 O-O-O b5 Nc6 Qc7 Nxe7 Kxe7 e5 dxe5 Qxa8,B98,Sicilian Defense: Najdorf Variation,14
8ZhOzU0R,TRUE,1504311217106,1504311879322,143,resign,white,10+0,exoprimal,1936,waloya,1812,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Be7 Nxd4 Nxd4 Qxd4 Nf6 e5 c5 Qf4 d5 exf6 Bxf6 Bb5+ Bd7 Bxd7+ Qxd7 O-O O-O Nd2 Bg5 Qg3 h6 Nf3 Bxc1 Raxc1 Qa4 a3 Qb5 b3 Qa6 a4 c4 Rfd1 cxb3 cxb3 Rad8 Nd4 Qf6 Qf3 Qg5 Qf5 Qh4 Nf3 Qe4 Qxe4 dxe4 Nd2 f5 Kf1 Rd3 Ke2 Rfd8 Rc7 f4 Re7 f3+ gxf3 exf3+ Ke1 g5 Re3 g4 Rxd3 Rxd3 Ne4 Rxb3 Nf6+ Kg7 Nxg4 h5 Ne5 Ra3 Rd7+ Kf6 Rxb7 Kxe5 Rb4 Ra1+ Kd2 Rh1 Rh4 Ra1 Rxh5+ Kf4 Rh4+ Kg5 Rb4 a5 Rb5+ Kf4 Rxa5 Ke4 Rh5 Ra2+ Ke1 Kd3 Rd5+ Ke4 Rd2 Ra1+ Rd1 Rxa4 Rc1 Kf4 Kd2 Ra2+ Rc2 Ra8 Rc4+ Kf5 Ke3 Ra3+ Kd2 Ra2+ Rc2 Ra3 Rc3 Rxc3 Kxc3 Kg4 Kd3 Kh3 Ke3 Kxh2 Kxf3 Kh3 Ke4 Kh4 f4 Kh5 Ke5 Kh6 Ke6 Kh7 Ke7 Kg8 f5,C44,Scotch Game: Benima Defense,8
ghEIBN8N,TRUE,1504310259486,1504311198867,139,outoftime,draw,10+0,exoprimal,1941,shellik,1775,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 h6 Bc4 e6 O-O Nf6 Re1 Be7 Bf4 O-O Ne5 Bh7 Bd3 Bxd3 Qxd3 Nbd7 c3 Nxe5 Bxe5 Nd5 Ne4 Nf6 Qg3 Nh5 Qg4 Nf6 Nxf6+ Bxf6 Re3 Bxe5 dxe5 Qe7 Rg3 g6 Qh3 Kh7 Rd1 Rad8 Rgd3 Rd5 Qe3 b6 c4 Rxd3 Qxd3 Qb4 b3 a5 Qd2 Qc5 h3 Qxe5 Qd6 Qxd6 Rxd6 Rc8 Rd7 Kg7 Rb7 b5 cxb5 cxb5 Rxb5 Rc1+ Kh2 a4 bxa4 Rc2 a3 Rc3 Rb4 Rxa3 g3 g5 Kg2 f5 h4 Kf6 hxg5+ hxg5 g4 fxg4 Rxg4 Kf5 Rb4 e5 Kg1 e4 Kg2 Kf4 Rd4 g4 Rb4 g3 fxg3+ Rxg3+ Kf2 Rf3+ Ke2 Re3+ Kd2 Ra3 Rd4 Kf3 Rd8 e3+ Ke1 Ra1+ Rd1 Rxa4 Rb1 Ra2 Rc1 Re2+ Kf1 Rf2+ Ke1 Rh2 Kd1 Rh1+ Kc2 Rxc1+ Kxc1 Kf2 Kb2 e2 Kc3 e1=Q+ Kc4,B18,Caro-Kann Defense: Classical Variation,8
8rga0EQa,TRUE,1504221252316,1504221716007,49,resign,black,10+0,exoprimal,1950,dcsupergirl,2027,e4 c5 Nf3 a6 d4 cxd4 Nxd4 Nf6 Nc3 e5 Nf3 Bb4 Bd3 d5 exd5 e4 Qe2 O-O Bxe4 Bxc3+ bxc3 Nxe4 Qxe4 Re8 Ne5 f6 f4 fxe5 fxe5 Qe7 Bf4 Nd7 e6 Nf6 Qe5 Nxd5 Qxd5 Bxe6 Qd2 Bc4+ Kf2 Rad8 Qe3 Qf6 Qg3 Rd2+ Kg1 Rxc2 Be5,B28,Sicilian Defense: O'Kelly Variation |  Normal System,5
9rMEJLyr,TRUE,1504220738747,1504221232450,62,resign,black,10+0,exoprimal,1966,flatearther,1777,e4 c6 d4 d5 exd5 cxd5 c4 Be6 c5 Nc6 Nf3 b6 cxb6 Qxb6 Be2 Bg4 Qb3 Qxb3 axb3 e6 Be3 Nf6 Nbd2 Bb4 h3 Bh5 Rc1 Rc8 Ne5 Bxe2 Kxe2 Ne7 Rxc8+ Nxc8 Nc6 Bd6 Ra1 O-O Nxa7 Nxa7 Rxa7 Rb8 f3 h6 Ra4 Bb4 Bf2 Bxd2 Kxd2 Rxb3 Kc2 Rb8 b4 Nd7 Kc3 Nb6 Ra5 Nc4 b5 Nxa5 Kb4 Nc4,B13,Caro-Kann Defense: Panov Attack #2,7
zflynr3W,TRUE,1504220548716,1504220728259,36,resign,black,10+0,flatearther,1783,exoprimal,1960,d4 d5 Nf3 Nf6 c4 c6 Nc3 e6 Bf4 Be7 e3 O-O h3 Nbd7 Bd3 dxc4 Bxc4 b5 Bd3 Bb7 O-O a6 Re1 c5 d5 Nxd5 Qc2 h6 Bh2 Nb4 Qb1 Nxd3 Qxd3 Nb6 e4 Qxd3,D37,Queen's Gambit Declined: Harrwitz Attack |  Orthodox Defense,12
b9Yt7i2U,TRUE,1504219970354,1504220506076,108,resign,black,10+0,nulozechecs,2052,exoprimal,1946,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 O-O Be7 Bg5 O-O Kh1 Nxe4 Bxe7 Nxc3 Bxd8 Nxd1 Be7 Re8 Bxd6 Nxb2 Bb3 b5 Ba3 Nc4 Bxc4 bxc4 Rab1 Bd7 Bd6 Nc6 Nxc6 Bxc6 Rb6 Bd5 Rd1 a5 a3 h6 Bc7 Rec8 Be5 Rd8 c3 Bxg2+ Kxg2 Rxd1 Rc6 Ra1 Bd6 Rd1 Be5 Ra1 Bd6 Rd8 Be7 Rd7 Rc8+ Kh7 Bf8 Rc1 Rxc4 Rd3 Rg4 g6 Rf4 f5 Ra4 Rdxc3 Rxa5 Rc8 Ra7+ R1c7 Rxc7+ Rxc7 Bb4 Ra7 Kf3 e5 Bd6 e4+ Kf4 Ra5 Bb4 Ra4 Ke5 Ra6 h4 Kg7 Kf4 Kf7 h5 gxh5 Kxf5 Rf6+ Kxe4 Rxf2 a4 Ra2 a5 Kg6 Kf4 Ra4,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11
eG4fdjfe,TRUE,1504219070086,1504219964046,105,resign,white,10+0,exoprimal,1931,nulozechecs,2067,e4 e6 d4 d5 exd5 exd5 c4 Nf6 Nf3 Be7 Nc3 c6 Be3 O-O Be2 Bb4 O-O Bxc3 bxc3 Bg4 h3 Bxf3 Bxf3 dxc4 Rb1 b5 Qe2 a6 Bf4 Nd5 Bd2 Re8 Qd1 Nd7 Qc2 N7f6 a4 Qd7 axb5 axb5 Ra1 h6 Ra2 Rxa2 Qxa2 Qf5 Rd1 Ne4 Bxe4 Rxe4 Qa8+ Kh7 Qxc6 Re2 Be1 Nf4 Qf3 Rb2 Bd2 g5 Bxf4 gxf4 d5 Rb1 d6 Rxd1+ Qxd1 Qd7 Qd5 Kg7 Kf1 f6 Ke2 Kf8 Kf3 Kg7 Qc5 Qb7+ Kxf4 Qxg2 Qc7+ Kg6 Qe7 Qxf2+ Ke4 Qe2+ Kd5 Qd3+ Kc6 Qf3+ Kxb5 Qd5+ Kb6 Qa8 d7 Qb8+ Kc5 Qc7+ Kd4 Qe5+ Qxe5 fxe5+ Kxe5 Kf7 d8=Q,C01,French Defense: Exchange Variation |  Monte Carlo Variation,7
vMRpDJNa,TRUE,1504218920607,1504219045999,24,resign,black,10+0,exoprimal,1939,nulozechecs,2060,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 Be2 cxd4 cxd4 Nge7 b3 Nf5 Bb2 Bb4+ Nbd2 Nfxd4 Nxd4 Nxd4 a3 Bxd2+,C02,French Defense: Advance Variation |  Paulsen Attack,9
5GfuS58Z,TRUE,1503930212026,1503930612498,51,resign,white,10+0,lider20149,1998,exoprimal,1948,e4 c5 f4 d6 Nf3 Nf6 d3 Nc6 c3 d5 e5 Nd7 Be2 e6 O-O Be7 Na3 b6 Nc2 Bb7 d4 O-O Bd3 c4 Be2 b5 Ne3 a6 Qc2 a5 f5 b4 g4 a4 Qd2 b3 a3 f6 fxe6 Nb6 exf6 Bxf6 Nf5 Re8 g5 Be7 Ne5 Bd6 Bh5 g6 Nh6+,B21,Sicilian Defense: McDonnell Attack,3
3R5uLstm,TRUE,1503910144423,1503911084670,82,mate,black,10+0,chesswith666,1033,francesso,1469,d4 d5 c4 dxc4 e4 e5 Nf3 exd4 Nxd4 c5 Nf3 Qxd1+ Kxd1 Bg4 Be2 Nf6 Bxc4 Nxe4 Ke1 Bd6 Bb5+ Nc6 Bxc6+ bxc6 Na3 c4 Nxc4 O-O Be3 Bxf3 gxf3 Ng5 Nxd6 Nxf3+ Ke2 Nh4 Rac1 Rad8 Rxc6 Ng6 Bxa7 Ne5 Ra6 Ra8 Nb5 Rfe8 Kd2 Nc4+ Kc3 Rec8 Kb4 Nxb2 Nc3 Nd3+ Kb5 Rxc3 Rd6 Nxf2 Rf1 Ne4 Rd4 Nf6 Rfd1 Rcc8 Kb6 Kf8 a4 Re8 Rd7 Nxd7+ Kb7 Nc5+ Bxc5+ Kg8 a5 Rxa5 Bb6 Ra3 h3 Re7+ Kc8 Ra8#,D20,Queen's Gambit Accepted: Central Variation |  McDonnell Defense,6
yJ64KTDZ,TRUE,1503909506493,1503910078001,54,mate,black,10+0,chesswith666,1038,pavel240208,1380,e4 c5 Nf3 Nc6 Bb5 Qb6 c4 a6 Ba4 d6 O-O Bd7 Nc3 Qb4 b3 Nf6 Qc2 g6 d3 Bg7 Bg5 h6 Bxf6 Bxf6 Nd5 Qa5 Nxf6+ exf6 Rae1 Nb4 Qc3 Bxa4 bxa4 Qxa4 Ra1 Ke7 d4 Nxa2 Qb2 Qxc4 Rxa2 b5 Qa1 Qb4 Rxa6 Rxa6 Qxa6 cxd4 Rd1 Qb3 Rxd4 Qb1+ Ne1 Qxe1#,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
cjrD94HO,TRUE,1503909056081,1503909449956,81,mate,white,10+0,vithu92,1521,chesswith666,1040,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nf6 d4 e6 Bg5 Be7 Bb5+ Bd7 Bxd7+ Nbxd7 Bxf6 Nxf6 O-O O-O Re1 Re8 Rb1 Bd6 Ne5 Bb4 a3 Bd6 Nb5 a6 Nxd6 Qxd6 Nc4 Qe7 Ne3 Rad8 Nf5 Qd7 Ng3 b5 c3 h5 Nxh5 Qe7 Nxf6+ Qxf6 Qf3 Qxf3 gxf3 g6 Re5 f6 Re3 e5 Rbe1 Kf7 dxe5 fxe5 Rxe5 Rxe5 Rxe5 Rh8 Rc5 g5 Rxg5 Kf6 Rc5 Kg6 Rxc7 Kg5 Rc5+ Kf4 Rc6 Rh4 Rxa6 Kxf3 Rf6+ Kg4 Rg6+ Kh3 Rg3#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
aaTUKdXr,TRUE,1503906101698,1503906954505,66,resign,black,1+25,chesswith666,1014,raspoutine,1328,e4 e6 Nf3 d5 Nc3 b6 d3 Ba6 g3 Bb4 Bd2 Ne7 Bh3 O-O O-O d4 Na4 Bxd2 Qxd2 Qd7 Nh4 Qxa4 b3 Qd7 c3 dxc3 Qxc3 Nbc6 Rac1 Bb7 a4 Nd4 Qd2 Nxb3 Qc2 Nxc1 Rxc1 Nc6 Bg2 Rac8 Qd2 Nd4 Qb2 Qxa4 Rc4 Qd1+ Bf1 Nf3+ Kg2 Nd2 Rc1 Qb3 Rc2 Qxb2 Rxb2 Nxe4 Kg1 Nc5 Ra2 a5 d4 Nb3 Bc4 Nxd4 Rd2 Nf3+,C00,French Defense: Two Knights Variation,5
4Q9VkO3g,FALSE,1503905660660,1503906089130,61,mate,white,5+5,stuckupfemale,1129,chesswith666,1014,e4 d5 e5 e6 d4 Nc6 Nf3 Nge7 Bb5 g6 O-O Bg7 Re1 O-O Be3 a6 Bxc6 Nxc6 Qd2 f6 Bh6 Bxh6 Qxh6 fxe5 dxe5 Nb4 Ng5 Qd7 Na3 Rf5 Re3 d4 Rh3 b5 Nxh7 Kf7 Nf6 Qd5 Nxd5 Rxe5 Nxc7 Ra7 Qh7+ Kf6 Ne8+ Kg5 Qxa7 d3 cxd3 Nxd3 Rxd3 Re4 Nd6 Rg4 Nxc8 Kh4 Qxa6 e5 Qxb5 e4 Rh3#,C02,French Defense: Advance Variation #3,5
xpFgdcOh,TRUE,1503891785446,1503892466469,66,mate,black,10+0,chesswith666,1029,neptiumiun,1084,e4 e5 Nf3 Nf6 Nc3 d5 Nxe5 dxe4 Qe2 Bg4 Qe3 Be6 Nxe4 Nfd7 Bd3 Nxe5 O-O Nxd3 cxd3 Nc6 a4 Nb4 Qe1 Nxd3 Qe2 Nxb2 Bxb2 Bd5 Rae1 Kd7 Nc5+ Kc8 Qe8 b6 Qc6 Bxc6 Nb3 Qg5 g3 Bd6 Nd4 Qd5 Nxc6 Qxc6 Bxg7 Re8 Rc1 Qxa4 Rce1 c5 Bb2 Kc7 Ra1 Qc2 Rfb1 Qxd2 h4 Re2 g4 Rae8 g5 Rxf2 h5 Rh2 g6 Qg2#,C42,Russian Game: Three Knights Game,5
nD1Kuyfh,TRUE,1503841557756,1503842328345,50,resign,white,10+0,marwans,908,chesswith666,1055,e4 d5 e5 e6 f4 Bc5 d4 Bb6 Nc3 Ne7 Be3 O-O Nb5 Nbc6 c3 a6 Na3 Ba5 b4 Bb6 Nc2 Na7 a3 a5 Nf3 Nf5 Bd2 Qe7 g4 Nxd4 cxd4 Nb5 Bxb5 f6 f5 exf5 gxf5 Bxf5 Bf4 Be4 Qd2 Bxf3 Rf1 Bh5 Ne3 fxe5 Nxd5 Qf7 Bxe5 Qxf1+,B01,Scandinavian Defense,2
5qq4EcCR,FALSE,1503804154602,1503804755114,57,resign,white,10+0,chesswith666,1055,jffbauer,1163,e4 e5 Nf3 Nf6 Bd3 d6 O-O Be6 c4 Nc6 Nc3 Nd4 Nxd4 exd4 Ne2 c5 Qa4+ Bd7 Qb3 b6 Qd1 a5 a4 Be7 Bc2 O-O d3 g6 Bg5 Ng4 h3 Ne5 Bh6 Re8 Nf4 g5 Nd5 f5 exf5 Bxf5 Qe2 Nf7 Qf3 Nxh6 Rae1 g4 Qf4 Kg7 hxg4 Bxg4 f3 Rf8 Qg3 Nf5 Qxg4+ Kh6 Re6+,C42,Petrov's Defense,4
hrOPNpiU,TRUE,1503764749435,1503765020642,41,resign,white,15+15,chesswith666,1024,doalexob,1281,Nf3 Nc6 g3 e5 d3 d5 Nc3 Nf6 Bg5 h6 Bxf6 gxf6 Bg2 Bb4 O-O Bxc3 bxc3 d4 cxd4 Nxd4 Nxd4 Qxd4 e3 Qd6 Re1 Be6 Bxb7 Rb8 Rb1 Bxa2 Rb2 Bd5 e4 Bxb7 Qg4 Bc8 Rxb8 Ke7 Rxc8 Rxc8 Qxc8,A04,Zukertort Opening: Black Mustang Defense,2
lkDXybk6,FALSE,1503748635165,1503749112768,61,mate,white,10+0,chesswith666,1024,ramiluz01,1151,e4 e5 Nf3 Nc6 Bb5 d6 O-O Bd7 c4 a6 Bxc6 Bxc6 Nc3 Nf6 c5 Bxe4 Nxe4 Nxe4 Re1 Nxc5 d3 Qf6 Bg5 Qg6 d4 Ne6 dxe5 dxe5 Rxe5 Rd8 Qa4+ c6 Rd1 f6 Rxe6+ Be7 Rxd8+ Kxd8 Qd4+ Ke8 h4 Qb1+ Kh2 Qxa2 Re1 fxg5 Qe4 Qf7 Nxg5 Qf6 Nh3 h6 g4 Kf7 g5 Bd6+ Kg2 Qxb2 Qe6+ Kf8 Qe8#,C62,Ruy Lopez: Steinitz Defense,6
IAXu89kU,TRUE,1502964446144,1502965577197,70,outoftime,black,10+0,chesswith666,1037,switcherfill,1167,e4 d5 d3 d4 Nf3 c5 g3 g6 c4 Bg7 Bg2 Nf6 O-O Nbd7 Na3 Nh5 g4 Nhf6 Bg5 Nxg4 Nd2 Nge5 Bf4 Nxd3 b3 Be5 Bxe5 N3xe5 Nf3 e6 Nxe5 Nxe5 f4 Nc6 e5 O-O Nb5 a6 Nd6 Ne7 Bxb7 Rb8 Qf3 Bxb7 Nxb7 Qd7 Nxc5 Qd8 Rfd1 Nf5 Qc6 Rc8 Qxa6 Rxc5 b4 Rc8 Rd2 Qh4 Rad1 Qxf4 Rf1 Qe3+ Rff2 Qe1+ Kg2 Qe4+ Rf3 Nh4+ Kf2 Qxf3+,B01,Scandinavian Defense,2
LBl5IN1C,TRUE,1502794988620,1502795931956,93,mate,white,10+0,thedustonthewheel,1129,chesswith666,1052,d4 Nf6 d5 g6 c4 Bg7 e3 d6 Nf3 Bg4 Be2 Bxf3 Bxf3 O-O O-O Na6 Nd2 c6 dxc6 bxc6 Bxc6 Rb8 Nf3 Nb4 Bd5 Nfxd5 cxd5 a5 e4 e6 Bg5 Qc7 Bd2 Bxb2 Rb1 Bc3 a3 Na2 Rxb8 Rxb8 Qc2 Rb2 Qa4 Bxd2 Qe8+ Kg7 Ng5 h6 Nxe6+ Kh7 Nf8+ Kg7 Ne6+ fxe6 Qxe6 Rc2 g3 h5 Kg2 Rc1 Qe8 Rxf1 Kxf1 Kh6 f4 g5 Qh8+ Kg6 f5+ Kf7 Qh7+ Kf6 Qxc7 Ke5 Qe7+ Kd4 Qxd6 Kxe4 f6 Nc3 f7 Kf3 f8=Q+ Ke3 Qe5+ Kd3 Qf3+ Kc2 Qexc3+ Kb1 Qxd2 Ka1 Qfd1#,E60,Indian Game: Anti-Gruenfeld |  Advance Variation,5
uWE3BNwM,TRUE,1502794381534,1502794934168,42,resign,black,10+0,kauaberdi,1061,chesswith666,1030,e4 d5 exd5 Qxd5 Nc3 Qd8 Qh5 Nf6 Qf3 g6 Qe3 e6 Nh3 Bg7 Nf4 O-O Qg3 Nh5 Nxh5 gxh5 Ne4 Nc6 d3 Kh8 Be2 Nd4 O-O h4 Qg4 e5 g3 Bxg4 Bxg4 Nxc2 Rb1 Qxd3 Bf3 Qxf3 gxh4 Qxe4 Bd2 Qxh4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
cUsijlOF,TRUE,1502794274231,1502794332140,9,resign,black,10+0,kuppel,1080,chesswith666,1003,Nf3 Nf6 d4 g6 c3 Bg7 e4 Nxe4 g4,A49,East Indian Defense,4
opCPCIV3,TRUE,1502793841549,1502794241736,53,resign,white,10+0,chesswith666,979,nettuno91,1011,d4 Nf6 c4 Ne4 Nf3 e5 Qd3 Qf6 dxe5 Nxf2 exf6 Nxd3+ exd3 Bb4+ Nc3 Nc6 Be2 b6 O-O Ba6 Nd5 Rc8 Bf4 d6 a3 gxf6 axb4 Bxc4 dxc4 a5 b5 Nb4 Nd4 Nxd5 Nc6 Nxf4 Rxf4 O-O Ne7+ Kh8 Nxc8 Rxc8 Rxf6 Re8 Bh5 d5 Raf1 dxc4 Rxf7 a4 Rxc7 c3 Bxe8,A50,Indian Game: Normal Variation,3
ebMVLv1y,TRUE,1502791470224,1502792121003,52,resign,black,5+8,chesswith666,985,schaslywyj,1323,e4 e5 Nf3 d6 g3 h5 h4 f6 Bg2 g5 O-O g4 Ne1 f5 Nc3 f4 d3 f3 Bh1 a6 d4 Nf6 dxe5 Nfd7 e6 Ne5 Qd5 Nbc6 Bg5 Be7 Bxe7 Qxe7 Nd3 Bxe6 Qxe6 Qxe6 Nd5 O-O-O Nxe5 dxe5 Rad1 Nd4 c3 Ne2+ Kh2 b5 b3 c6 c4 cxd5 cxd5 Qd6,C41,Philidor Defense #2,4
