"censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
1999-02-20,2,21,1999,"exclosure",3,47,"OT","F","Z",,,,,,,20,24,"175",,"0",
1999-02-20,2,21,1999,"exclosure",3,45,"PB","M",,,"M",,,,,26,44,"7012PB",,"0",
1999-02-20,2,21,1999,"exclosure",3,51,"DM","M",,,"M",,,,,37,48,,,"0",
1999-02-20,2,21,1999,"control",4,71,"DM","M",,,"M",,,,,35,50,"8113DM",,"0",
1999-02-20,2,21,1999,"control",4,26,"OT","M","Z",,,,,,,20,23,"0002OT",,"0",
1999-02-20,2,21,1999,"control",4,67,"DM","F","Z",,,,,,,35,39,"172",,"0",
1999-02-20,2,21,1999,"control",4,25,"DM","F",,,,,,"E",,36,46,"417",,"0",
1999-02-20,2,21,1999,"control",4,35,"DM","M",,,"S",,,,,37,45,"6",,"0",
1999-02-20,2,21,1999,"control",4,11,"DM","M","Z",,,,,,,36,42,"444",,"0",
1999-02-20,2,21,1999,"control",4,55,"DM","M",,,"M",,,,,35,45,"405","*","0",
1999-02-20,2,21,1999,"control",4,56,"DM","M","Z",,,,,,,35,38,"449",,"449",
1999-02-20,2,21,1999,"control",4,37,"DM","M",,,"M",,,,,39,49,"2907",,"0",
1999-02-20,2,21,1999,"control",4,57,"DM","F","Z",,,,,,,36,42,"146",,"0",
1999-02-20,2,21,1999,"control",4,43,"DM","F","Z",,,,,,,35,42,"6103DM",,"0",
1999-02-20,2,21,1999,"control",11,27,"DM","M",,,"S",,,,,37,40,"98",,"0",
1999-02-20,2,21,1999,"control",11,34,"DM","F",,,,,,"E",,34,47,"47",,"0",
1999-02-20,2,21,1999,"control",11,35,"DO","F",,,,"P","P","B",,35,49,"7",,"0",
1999-02-20,2,21,1999,"control",14,51,"DM","F","Z",,,,,,,37,46,"200",,"0",
1999-02-20,2,21,1999,"control",14,52,"OT","M","Z",,,,,,,20,24,"427",,"0",
1999-02-20,2,21,1999,"control",14,37,"DM","F",,,,,,"B",,36,48,"8101DM",,"0",
1999-03-14,3,14,1999,"exclosure",19,61,"PB","F","Z",,,,,,,27,33,"5132PB",,"0",
1999-03-14,3,14,1999,"exclosure",19,32,"PB","F","Z",,,,,,,26,34,"5131PB",,"0",
1999-03-14,3,14,1999,"exclosure",19,37,"PB","F","Z",,,,,,,36,30,"6034PB",,"0",
1999-03-14,3,14,1999,"exclosure",19,57,"PB","F","Z",,,,,,,26,31,"8012PB",,"0",
1999-03-14,3,14,1999,"exclosure",19,16,"PB","F","Z",,,,,,,25,35,"6140PB",,"0",
1999-03-14,3,14,1999,"control",17,54,"OT","M",,,"S",,,,,21,27,"8100OT",,"0",
1999-03-14,3,14,1999,"control",17,55,"DO","M",,,"S",,,,,35,52,"50",,"0",
1999-03-14,3,14,1999,"control",17,17,"DM","F","Z",,,,,,,34,41,"150",,"0",
1999-03-14,3,14,1999,"control",17,25,"DM","M",,,"S",,,,,37,48,"402",,"0",
1999-03-14,3,14,1999,"control",17,37,"OT","F","Z",,,,,,,20,25,"7001OT",,"0",
1999-03-14,3,14,1999,"control",17,22,"DM","M",,,"R",,,,,36,43,"425",,"0",
1999-03-14,3,14,1999,"control",17,35,"DM","F",,,,,,"E",,35,46,"7113DM",,"0",
1999-03-14,3,14,1999,"control",17,34,"DM","F","Z",,,,,,,35,41,"8013DM",,"0",
1999-03-14,3,14,1999,"exclosure",21,22,"DM","M",,,"S",,,,,36,51,"147",,"0",
1999-03-14,3,14,1999,"exclosure",21,77,"DM","M",,,"R",,,,,35,48,"0100DM",,"0",
1999-03-14,3,14,1999,"exclosure",21,21,"PB","F",,,,,,"E",,25,35,"8100PB",,"0",
1999-03-14,3,14,1999,"exclosure",21,73,"PB","F","Z",,,,,,,26,32,"5032PB",,"0",
1999-03-14,3,14,1999,"exclosure",21,16,"PB","F","Z",,,,,,,26,30,"5034PB",,"0",
1999-03-14,3,14,1999,"exclosure",21,15,"DM","M",,,"R",,,,,37,48,,,"0",
1999-03-14,3,14,1999,"exclosure",21,35,"DM","M",,,"R",,,,,36,46,,,"0",
1999-03-14,3,14,1999,"removal",23,75,"PM","F","Z",,,,,,,17,24,"421",,"0",
1999-03-14,3,14,1999,"removal",23,13,"PM","M","Z",,,,,,,20,21,"17",,"0",
1999-03-14,3,15,1999,"exclosure",3,56,"PB","M",,,"M",,,,,27,41,"5151PB",,"0",
1999-03-14,3,15,1999,"exclosure",3,36,"PB","F","Z",,,,,,,27,35,"7013PB",,"0",
1999-03-14,3,15,1999,"exclosure",3,42,"OT","F","Z",,,,,,,19,25,"175",,"0",
1999-03-14,3,15,1999,"exclosure",3,17,"PB","M",,,"M",,,,,26,27,"0201PB",,"0",
1999-03-14,3,15,1999,"exclosure",3,27,"PB","F","Z",,,,,,,27,32,"7130PB",,"0",
1999-03-14,3,15,1999,"exclosure",3,12,"PM","M","Z",,,,,,,26,22,"451",,"0",
1999-03-14,3,15,1999,"control",4,43,"DM","F","Z",,,,,,,36,47,"6103DM",,"0",
1999-03-14,3,15,1999,"control",4,33,"DM","M",,,"R",,,,,37,48,"6",,"0",
1999-03-14,3,15,1999,"control",4,67,"DM","F","Z",,,,,,,36,40,"172",,"0",
1999-03-14,3,15,1999,"control",4,32,"DM","M",,,"R",,,,,34,50,"8113DM",,"0",
1999-03-14,3,15,1999,"control",4,51,"DM","F","Z",,,,,,,36,46,"444",,"0",
1999-03-14,3,15,1999,"control",4,52,"DM","M",,,"S",,,,,35,45,"405",,"0",
1999-03-14,3,15,1999,"control",4,76,"DM","F","Z",,,,,,,34,42,"146",,"0",
1999-03-14,3,15,1999,"control",4,37,"OT","F","Z",,,,,,,20,26,"481","*","0",
1999-03-14,3,15,1999,"control",4,35,"DM","M",,,"R",,,,,38,51,"2907",,"0",
1999-03-14,3,15,1999,"control",11,33,"DM","M",,,"M",,,,,36,45,"8102DM",,"0",
1999-03-14,3,15,1999,"control",11,12,"DM","F","Z",,,,,,,36,45,"482",,"0",
1999-03-14,3,15,1999,"control",11,73,"DM","M",,,"S",,,,,37,46,"98",,"0",
1999-03-14,3,15,1999,"control",11,64,"DM","F","Z",,,,,,,34,43,"47",,"0",
1999-03-14,3,15,1999,"control",11,22,"DO","M","Z",,,,,,,37,39,"483",,"0",
1999-03-14,3,15,1999,"control",11,11,"DO","M",,,"S",,,,,37,58,"493",,"0",
1999-03-14,3,15,1999,"control",11,16,"DO","M",,"J",,,,,,34,37,"492",,"0",
1999-03-14,3,15,1999,"control",11,65,"DO","M",,"J",,,,,,35,34,"491",,"0",
1999-03-14,3,15,1999,"control",14,11,"DM","F","Z",,,,,,,36,47,"200",,"0",
1999-03-14,3,15,1999,"control",14,37,"DM","F","Z",,,,,,,34,42,"8101DM",,"0",
1999-03-14,3,15,1999,"exclosure",15,64,"PB","M","Z",,,,,,,25,26,"6133PB",,"0",
1999-03-14,3,15,1999,"exclosure",15,66,"PM","F",,,,,,"B",,21,28,"450",,"0",
1999-03-14,3,15,1999,"removal",16,17,"RM","M","Z",,,,,,,15,8,"472",,"0",
1999-04-17,4,17,1999,"exclosure",19,63,"OT","M","Z",,,,,,,19,25,"8100OT",,"0",
1999-04-17,4,17,1999,"exclosure",19,51,"PB","F","Z",,,,,,,26,35,"5132PB",,"0",
1999-04-17,4,17,1999,"exclosure",19,34,"PB","F","Z",,,,,,,27,27,"6034PB",,"0",
1999-04-17,4,17,1999,"exclosure",19,46,"PB","F","Z",,,,,,,24,32,"8012PB",,"0",
1999-04-17,4,17,1999,"exclosure",19,33,"PB","F","Z",,,,,,,26,35,"5131PB",,"478","*"
1999-04-17,4,17,1999,"exclosure",19,17,"PB","F","Z",,,,,,,25,34,"6140PB",,"0",
1999-04-17,4,17,1999,"exclosure",19,11,"PM","M",,,"R",,,,,21,21,"17",,"0",
1999-04-17,4,17,1999,"exclosure",19,14,"PB","F","Z",,,,,,,24,26,"7101PB",,"0",
1999-04-17,4,17,1999,"control",17,24,"DM","F",,,,"B",,,,34,40,"7113DM",,"0",
1999-04-17,4,17,1999,"control",17,52,"DM","M",,"J",,,,,,34,19,"487","*","0",
1999-04-17,4,17,1999,"control",17,32,"DM","F","Z",,,,,,,,40,"8033DM",,,
1999-04-17,4,17,1999,"control",17,67,"DM","F","Z",,,,,,,36,46,"420",,"0",
1999-04-17,4,17,1999,"control",17,66,"OT","F",,,,"S",,,,20,27,"7001OT",,"0",
1999-04-17,4,17,1999,"control",17,11,"DM","M",,,"S",,,,,36,42,"0200DM","*","0",
1999-04-17,4,17,1999,"control",17,54,"DM","M",,,"S",,,,,37,47,"437","*","0",
1999-04-17,4,17,1999,"control",17,46,"DM","F",,,,"S",,,,34,39,"150",,"0",
1999-04-17,4,17,1999,"control",17,57,"DM","M",,,"R",,,,,37,43,"8102DM",,"0",
1999-04-17,4,17,1999,"exclosure",21,25,"DM","M",,,"R",,,,,36,44,"486","*","0",
1999-04-17,4,17,1999,"exclosure",21,14,"PB","F","Z",,,,,,,27,31,"5032PB",,"0",
1999-04-17,4,17,1999,"exclosure",21,67,"PB","M","Z",,,,,,,27,38,"7112PB",,"0",
1999-04-17,4,17,1999,"exclosure",21,65,"PB","M",,,"R",,,,,26,36,"0010PB",,"0",
1999-04-17,4,17,1999,"exclosure",21,47,"PB","F","Z",,,,,,,26,32,"8501PB",,"0",
1999-04-17,4,17,1999,"exclosure",21,57,"DM","F",,"J",,,,,,34,29,"432","*","0",
1999-04-17,4,17,1999,"exclosure",21,21,"PB","F",,,,,"P","E",,26,35,"8100PB",,"0",
1999-04-17,4,17,1999,"exclosure",21,17,"PB","F",,,,,,"B",,26,33,"5014PB",,"0",
1999-04-17,4,18,1999,"exclosure",3,67,"PB","F",,,,,,"E",,26,32,"7032PB",,"0",
1999-04-17,4,18,1999,"exclosure",3,77,"PB","F","Z",,,,,,,26,35,"7013PB",,"0",
1999-04-17,4,18,1999,"exclosure",3,35,"PB","M",,"J",,,,,,25,17,"0204PB","*","0",
1999-04-17,4,18,1999,"exclosure",3,72,"PB","F","Z",,,,,,,26,33,"0210PB","*","0",
1999-04-17,4,18,1999,"exclosure",3,57,"PB","F","Z",,,,,,,25,18,"0211PB","*","0",
1999-04-17,4,18,1999,"exclosure",3,16,"PB","F",,,,,,"E",,26,28,"7130PB",,"0",
1999-04-17,4,18,1999,"exclosure",3,11,"PP","F","Z",,,,,,,22,16,"8200PP","*","0",
1999-04-17,4,18,1999,"exclosure",3,55,"PB","M",,,"S",,,,,26,37,"5151PB",,"0",
1999-04-17,4,18,1999,"exclosure",3,56,"DO","M","Z",,,,,,,34,36,,,"0",
1999-04-17,4,18,1999,"exclosure",3,34,"PB","M","Z",,,,,,,26,26,"0201PB",,"0",
1999-04-17,4,18,1999,"exclosure",3,12,"PB","F",,,,,,"E",,26,28,"8000PB",,"0",
1999-04-17,4,18,1999,"exclosure",3,16,"PB","M",,,"R",,,,,26,36,"0001PB",,"0",
1999-04-17,4,18,1999,"control",4,11,"DM","M",,,"R",,,,,37,47,"2907",,"0",
1999-04-17,4,18,1999,"control",4,47,"DM","F","Z",,,,,,,37,43,"444",,"0",
1999-04-17,4,18,1999,"control",4,71,"DM","M",,,"R",,,,,38,47,"485","*","0",
1999-04-17,4,18,1999,"control",4,63,"DM","M",,,"R",,,,,36,48,"484","*","0",
1999-04-17,4,18,1999,"control",4,12,"DM","M","Z",,,,,,,36,45,"6",,"0",
1999-04-17,4,18,1999,"control",4,72,"DM","F",,,,,,"E",,35,46,"146",,"0",
1999-04-17,4,18,1999,"control",4,16,"DM","M",,"J",,,,,,35,30,"411","*","0",
1999-04-17,4,18,1999,"control",4,61,"DM","F",,,,,,"E",,35,43,"468",,"0",
1999-04-17,4,18,1999,"control",4,42,"DM","F","Z",,,,,,,36,45,"6103DM",,"0",
1999-04-17,4,18,1999,"control",4,56,"DM","M",,,"R",,,,,35,45,"172",,"0",
1999-04-17,4,18,1999,"control",4,73,"PP","F","Z",,,,,,,22,15,"8133PP",,"0",
1999-04-17,4,18,1999,"control",11,53,"PP","M",,,"S",,,,,21,17,"6111PP",,"0",
1999-04-17,4,18,1999,"control",11,43,"DM","F",,,,,,"R",,36,40,"0200DM",,"0",
1999-04-17,4,18,1999,"control",11,77,"DM","M","Z",,,,,,,36,40,"98",,"0",
1999-04-17,4,18,1999,"control",11,26,"DO","M","Z",,,,,,,36,37,"483",,"0",
1999-04-17,4,18,1999,"control",11,67,"DO","M",,,"R",,,,,34,34,"491",,"0",
1999-04-17,4,18,1999,"control",11,27,"DO","M","Z",,,,,,,35,42,"492",,"0",
1999-04-17,4,18,1999,"control",11,11,"DM","F",,,,,,"B",,35,44,"47",,"0",
1999-04-17,4,18,1999,"control",11,44,"DO","M",,,"S",,,,,37,52,"493",,"0",
1999-04-17,4,18,1999,"control",14,51,"DM","F",,,,,,"B",,37,46,"200",,"0",
1999-04-17,4,18,1999,"control",14,76,"DM","M",,"J",,,,,,36,22,"434","*","0",
1999-04-17,4,18,1999,"control",14,13,"DM","F",,,,,,"B",,35,41,"435","*","0",
1999-04-17,4,18,1999,"exclosure",15,51,"PB","F","Z",,,,,,,24,38,"6133PB",,"0",
1999-04-17,4,18,1999,"exclosure",15,77,"RM","M","Z",,,,,,,16,9,"455",,"0",
1999-05-15,5,15,1999,"exclosure",19,72,"PM","M","Z",,,,,,,20,20,"17",,"0",
1999-05-15,5,15,1999,"exclosure",19,32,"PB","F",,,,,,"E",,25,37,"5131PB",,"0",
1999-05-15,5,15,1999,"exclosure",19,42,"OT","F",,,,,"P","E",,21,37,"14",,"0",
1999-05-15,5,15,1999,"exclosure",19,27,"PP","F","Z",,,,,,,22,15,"8000PP",,"0",
1999-05-15,5,15,1999,"exclosure",19,16,"PB","F",,,,,"P",,,26,46,"6140PB",,"0",
1999-05-15,5,15,1999,"exclosure",19,15,"PB","F","Z",,,,,,,26,28,"7201PB",,"0",
1999-05-15,5,15,1999,"control",17,66,"DM","F",,,,,,"E",,37,45,"420",,"0",
1999-05-15,5,15,1999,"control",17,71,"DM","M",,"J",,,,,,36,26,"487",,"0",
1999-05-15,5,15,1999,"control",17,57,"DO","M","Z",,,,,,,35,36,"458","*","0",
1999-05-15,5,15,1999,"control",17,16,"PP","F","Z",,,,,,,22,19,"5143PP",,"0",
1999-05-15,5,15,1999,"control",17,12,"DM","F","Z",,,,,,,36,43,"49",,"0",
1999-05-15,5,15,1999,"control",17,31,"DM","F",,,,"P",,,,35,41,"8033DM",,"0",
1999-05-15,5,15,1999,"control",17,56,"DM","F",,,,,,"E",,34,44,"150",,"0",
1999-05-15,5,15,1999,"exclosure",21,65,"PB","F",,,,,,"E",,26,38,"8101PB",,"0",
1999-05-15,5,15,1999,"exclosure",21,21,"PB","F",,,,,,"E",,26,32,"8100PB",,"0",
1999-05-15,5,15,1999,"exclosure",21,44,"RM","M","Z",,,,,,,17,,"497",,"0",
1999-05-15,5,15,1999,"exclosure",21,24,"PB","F",,,,,,"E",,27,30,"5134PB",,"0",
1999-05-15,5,15,1999,"exclosure",21,14,"DM","F","Z",,,,,,,35,37,"432",,"0",
1999-05-15,5,15,1999,"removal",23,41,"OT","F",,,,"S","P","B",,20,34,,,"0",
1999-05-15,5,16,1999,"exclosure",3,57,"PB","F","Z",,,,,,,26,21,"0211PB",,"0",
1999-05-15,5,16,1999,"exclosure",3,55,"PB","F",,,,,,"E",,27,43,"7013PB",,"0",
1999-05-15,5,16,1999,"exclosure",3,72,"PB","F",,,,,,"E",,26,37,"5010PB",,"0",
1999-05-15,5,16,1999,"exclosure",3,75,"PB","F",,,,,,"E",,27,35,"7032PB",,"0",
1999-05-15,5,16,1999,"exclosure",3,11,"PP","F","Z",,,,,,,22,16,"5010PP",,"0",
1999-05-15,5,16,1999,"exclosure",3,62,"PB","M",,"J",,,,,,25,19,"5013PB","*","0",
1999-05-15,5,16,1999,"exclosure",3,33,"PB","F",,"J",,,,,,26,17,"5014PB","*","0",
1999-05-15,5,16,1999,"exclosure",3,16,"PP","F","Z",,,,,,,22,16,"5042PP",,"0",
1999-05-15,5,16,1999,"exclosure",3,17,"PB","F",,,,,,"E",,27,28,"7130PB",,"0",
1999-05-15,5,16,1999,"exclosure",3,12,"PB","M",,,"S",,,,,27,36,"5151PB",,"0",
1999-05-15,5,16,1999,"control",4,75,"OT","F",,,,,,"E",,20,29,"481",,"0",
1999-05-15,5,16,1999,"control",4,47,"DM","M",,,"S",,,,,37,39,"2907",,"0",
1999-05-15,5,16,1999,"control",4,45,"DM","M","Z",,,,,,,34,39,"172",,"0",
1999-05-15,5,16,1999,"control",4,43,"DM","F","Z",,,,,,,36,46,"6103DM",,"0",
1999-05-15,5,16,1999,"control",4,62,"PM","M","Z",,,,,,,21,23,"453",,"0",
1999-05-15,5,16,1999,"control",4,11,"DM","M","Z",,,,,,,37,43,"444",,"0",
1999-05-15,5,16,1999,"control",4,61,"PB","M",,"J",,,,,,25,16,"5021PB","*","0",
1999-05-15,5,16,1999,"control",11,16,"OT","F","Z",,,,,,,21,24,"81",,"0",
1999-05-15,5,16,1999,"control",11,12,"DO","M","Z",,,,,,,37,40,"483",,"0",
1999-05-15,5,16,1999,"control",11,43,"DM","M","Z",,,,,,,36,42,"0100DM",,"0",
1999-05-15,5,16,1999,"control",11,35,"DM","F","Z",,,,,,,34,43,"47",,"0",
1999-05-15,5,16,1999,"control",11,27,"DO","M",,"J",,,,,,36,30,"491",,"0",
1999-05-15,5,16,1999,"control",14,31,"DM","M",,"J",,,,,,34,21,"525","*","0",
1999-05-15,5,16,1999,"control",14,35,"DM","F",,,,,,"E",,35,44,"435",,"0",
1999-05-15,5,16,1999,"control",14,72,"DM","F",,,,,,"E",,37,49,"200",,"0",
1999-05-15,5,16,1999,"exclosure",15,73,"PP","F",,,,"P",,,,22,14,"0014PP","*","0",
1999-05-15,5,16,1999,"exclosure",15,14,"PP","M",,,"S",,,,,22,17,"0020PP","*","0",
1999-05-15,5,16,1999,"exclosure",15,75,"PP","F","Z",,,,,,,22,16,"7031PP",,"0",
1999-05-15,5,16,1999,"exclosure",15,62,"PP","M",,,"S",,,,,22,19,"7012PP",,"0",
1999-05-15,5,16,1999,"exclosure",15,14,"PP","F","Z",,,,,,,20,15,"6024PP",,"0",
1999-05-15,5,16,1999,"exclosure",15,56,"PP","M",,,"S",,,,,21,17,"6043PP",,"0",
1999-05-15,5,16,1999,"exclosure",15,27,"RM","M",,,"S",,,,,17,10,"598","*","0",
1999-05-15,5,16,1999,"exclosure",15,23,"PP","M",,,"S",,,,,22,19,"6040PP",,"0",
1999-05-15,5,16,1999,"removal",16,53,"PP","F","Z",,,,,,,21,20,,,"0",
1999-06-12,6,12,1999,"exclosure",19,56,"PB","F",,,,,,"B",,26,35,"8012PB",,"0",
1999-06-12,6,12,1999,"exclosure",19,42,"PB","F","Z",,,,,,,26,21,"5022PB","*","0",
1999-06-12,6,12,1999,"exclosure",19,61,"PB","F",,,,,,"E",,25,42,"5132PB",,"0",
1999-06-12,6,12,1999,"exclosure",19,77,"PB","F",,"J",,,,,,25,20,"5023PB","*","0",
1999-06-12,6,12,1999,"exclosure",19,14,"PB","M",,,"R",,,,,26,40,"7132PB",,"0",
1999-06-12,6,12,1999,"exclosure",19,55,"PB","M",,"J",,,,,,26,16,"5024PB","*","0",
1999-06-12,6,12,1999,"exclosure",19,12,"PB","F","Z",,,,,,,26,29,"7201PB",,"0",
1999-06-12,6,12,1999,"exclosure",19,25,"PB","F",,,,,,"E",,26,27,"6034PB",,"0",
1999-06-12,6,12,1999,"exclosure",19,27,"PB","F",,,,,,"B",,26,36,,,"0",
1999-06-12,6,12,1999,"exclosure",19,32,"PB","F",,,,,,"E",,26,34,"5131PB",,"0",
1999-06-12,6,12,1999,"exclosure",19,11,"PP","F",,,,,,"B",,21,18,"7042PP",,"0",
1999-06-12,6,12,1999,"exclosure",19,23,"PB","F","Z",,,,,,,27,24,"5110PB","*","0",
1999-06-12,6,12,1999,"exclosure",19,43,"PB","F",,"J",,,,,,26,22,"5111PB","*","0",
1999-06-12,6,12,1999,"control",17,25,"PP","M",,,"S",,,,,22,16,"0012PP",,"0",
1999-06-12,6,12,1999,"control",17,77,"DM","F","Z",,,,,,,35,46,"523","*","0",
1999-06-12,6,12,1999,"control",17,45,"DM","F","Z",,,,,,,35,41,"8033DM",,"0",
1999-06-12,6,12,1999,"control",17,11,"OT","M",,,"S",,,,,20,28,"8100OT",,"0",
1999-06-12,6,12,1999,"control",17,72,"DM","M","Z",,,,,,,36,31,"487",,"0",
1999-06-12,6,12,1999,"control",17,55,"PP","F",,,,,,"E",,21,20,"5133PP",,"0",
1999-06-12,6,12,1999,"control",17,47,"DM","F",,,,,,"E",,34,44,"150",,"0",
1999-06-12,6,12,1999,"control",17,57,"DO","M","Z",,,,,,,34,36,"458",,"0",
1999-06-12,6,12,1999,"control",17,73,"DM","F",,,,,,"E",,35,42,"7113DM",,"0",
1999-06-12,6,12,1999,"exclosure",21,56,"PB","F",,,,,,"E",,25,39,"8101PB",,"0",
1999-06-12,6,12,1999,"exclosure",21,25,"DM","F","Z",,,,,,,36,39,"432",,"0",
1999-06-12,6,12,1999,"exclosure",21,16,"PB","M",,,"S",,,,,26,33,"0100PB",,"0",
1999-06-12,6,12,1999,"exclosure",21,24,"PB","F",,,,,,"E",,25,37,"8100PB",,"0",
1999-06-12,6,12,1999,"exclosure",21,17,"PB","F",,,,,,"E",,26,29,"5034PB",,"0",
1999-06-12,6,13,1999,"exclosure",3,32,"PB","F",,,,,,"E",,26,36,"7113PB",,"0",
1999-06-12,6,13,1999,"exclosure",3,76,"PB","F",,,,,,"E",,26,30,"7032PB",,"0",
1999-06-12,6,13,1999,"exclosure",3,65,"PB","F","Z",,,,,,,27,26,"0211PB",,"0",
1999-06-12,6,13,1999,"exclosure",3,62,"PB","M","Z",,,,,,,26,24,"5013PB",,"0",
1999-06-12,6,13,1999,"exclosure",3,22,"PB","F","Z",,,,,,,26,21,"5014PB",,"0",
1999-06-12,6,13,1999,"exclosure",3,24,"PB","M",,,"R",,,,,27,38,"5151PB",,"0",
1999-06-12,6,13,1999,"exclosure",3,14,"PB","F",,,,,,"E",,26,24,"7130PB",,"0",
1999-06-12,6,13,1999,"exclosure",3,74,"PB","F",,"J",,,,,,26,18,"5121PB","*","0",
1999-06-12,6,13,1999,"control",4,47,"DM","F",,,,"S",,"B",,35,43,"1782",,"0",
1999-06-12,6,13,1999,"control",4,43,"OT","F",,,,,,"B",,20,28,"481",,"0",
1999-06-12,6,13,1999,"control",4,42,"DM","F",,,,,,"B",,35,53,"6103DM",,"0",
1999-06-12,6,13,1999,"control",4,26,"PB","M","Z",,,,,,,24,22,"5021PB",,"0",
1999-06-12,6,13,1999,"control",4,53,"DM","M",,,"S",,,,,36,49,"484",,"0",
1999-06-12,6,13,1999,"control",4,27,"DM","M",,"J",,,,,,35,29,"521","*","0",
1999-06-12,6,13,1999,"control",11,66,"DM","F",,,,"S",,"B",,34,45,"47",,"0",
1999-06-12,6,13,1999,"control",11,23,"DO","M","Z",,,,,,,36,41,"77",,"0",
1999-06-12,6,13,1999,"control",14,72,"DM","F",,,,"S",,,,36,50,"200",,"0",
1999-06-12,6,13,1999,"control",14,35,"PP","M","Z",,,,,,,21,11,"0111PP",,"0",
1999-06-12,6,13,1999,"exclosure",15,41,"PP","F","Z",,,,,,,21,10,"0022PP","*","0",
1999-06-12,6,13,1999,"removal",16,55,"PP","F",,,,,,"B",,21,18,,,"0",
1999-06-12,6,13,1999,"removal",16,26,"PP","F",,,,,,"B",,21,16,,,"0",
1999-06-12,6,13,1999,"removal",16,57,"PP","M",,,"S",,,,,21,16,"6143PP",,"0",
1999-09-11,9,11,1999,"exclosure",19,34,"PB","F",,,,,"P","E",,27,43,"5120PB","*","0",
1999-09-11,9,11,1999,"exclosure",19,44,"PB","M",,,"R",,,,,27,38,"5121PB","*","0",
1999-09-11,9,11,1999,"exclosure",19,42,"PB","F",,,,,"P",,,26,41,"5131PB",,"0",
1999-09-11,9,11,1999,"exclosure",21,37,"PP","F",,,,,"P","E",,23,26,"0022PP","*","0",
1999-09-11,9,12,1999,"exclosure",3,32,"PB","F",,"J",,,,"E",,26,29,"5014PB",,"0",
1999-09-11,9,12,1999,"exclosure",3,17,"PB","M",,"J",,,,,,26,23,"7020PB","*","0",
1999-09-11,9,12,1999,"control",11,42,"PP","F",,,,,"P","E",,22,20,"0023PP","*","0",
1999-09-11,9,12,1999,"control",14,75,"DM","M",,,"M",,,,,37,54,"448",,"0",
1999-09-11,9,12,1999,"control",14,71,"DM","M",,,"M",,,,,36,48,"144","*","0",
1999-09-11,9,12,1999,"exclosure",15,15,"PP","F",,,,,"P","E",,20,17,"6024PP",,"0",
1999-09-11,9,12,1999,"exclosure",15,41,"PP","F",,,,,,"E",,21,18,"5020PP",,"0",
1999-09-11,9,12,1999,"exclosure",15,64,"PP","F",,,,,,"E",,22,22,"7031PP",,"0",
1999-09-11,9,12,1999,"removal",16,32,"PP","F",,,,,"P","B",,21,24,,,"0",
1999-10-09,10,9,1999,"exclosure",19,36,"PB","F",,,,,,"B",,26,32,"5110PB",,"0",
1999-10-09,10,9,1999,"exclosure",19,62,"PB","F",,,,,,"B",,25,38,"5111PB",,"0",
1999-10-09,10,9,1999,"exclosure",19,16,"PB","F",,,,,,"B",,26,39,"6140PB",,"0",
1999-10-09,10,9,1999,"control",17,67,"PP","F",,,,,,"E",,22,21,"5143PP",,"0",
1999-10-09,10,9,1999,"control",17,22,"DM","M",,,"R",,,,,38,48,"553","*","0",
1999-10-09,10,9,1999,"control",17,44,"DO","F","Z",,,,,,,35,46,"516","*","0",
1999-10-09,10,9,1999,"control",17,73,"DM","M",,,"S",,,,,36,48,"502","*","0",
1999-10-09,10,9,1999,"exclosure",21,22,"PB","F",,,,,,"E",,25,39,"8100PB",,"0",
1999-10-09,10,10,1999,"exclosure",3,13,"PB","F",,,,,,"B",,25,22,"5014PB",,"0",
1999-10-09,10,10,1999,"exclosure",3,66,"PB","M",,,"R",,,,,26,26,"0201PB",,"0",
1999-10-09,10,10,1999,"exclosure",3,57,"PB","M","Z",,,,,,,26,24,"7020PB",,"0",
1999-10-09,10,10,1999,"exclosure",3,65,"OT","M","Z",,,,,,,21,14,"513","*","0",
1999-10-09,10,10,1999,"control",4,72,"PP","M",,"J",,,,,,20,7,"0101PP","*","0",
1999-10-09,10,10,1999,"control",4,15,"PP","F",,"J",,,,,,21,9,"0102PP","*","0",
1999-10-09,10,10,1999,"control",4,57,"PP","M","Z",,,,,,,21,4,"0103PP","*","0",
1999-10-09,10,10,1999,"control",11,27,"PP","M","Z",,,,,,,21,13,"0110PP","*","0",
1999-10-09,10,10,1999,"control",11,42,"PP","M","Z",,,,,,,21,18,"0111PP","*","0",
1999-10-09,10,10,1999,"control",11,56,"DM","F",,,,,,"B",,35,49,"47",,"0",
1999-10-09,10,10,1999,"control",11,32,"PP","M","Z",,,,,,,21,21,"6111PP",,"0",
1999-10-09,10,10,1999,"control",11,71,"DM","M",,,"S",,,,,33,57,"0001DM","*","0",
1999-10-09,10,10,1999,"control",11,63,"OT","F",,,,,"P","E",,19,26,"503","*","0",
1999-10-09,10,10,1999,"control",14,74,"DM","M",,,"R",,,,,33,46,"144",,"0",
1999-10-09,10,10,1999,"control",14,57,"DM","M",,,"S",,,,,37,53,"448",,"0",
1999-10-09,10,10,1999,"control",14,24,"DM","M",,,"M",,,,,33,34,"575","*","0",
1999-10-09,10,10,1999,"exclosure",15,46,"PP","F",,,,,"P","E",,22,24,"7031PP",,"0",
1999-10-09,10,10,1999,"exclosure",15,33,"PP","F",,,,,,"E",,22,22,"5020PP",,"0",
