genus,species,date,locality,family,flight_call,habitat,stratum
Passerella,iliaca,1985-10-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-10-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1985-11-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-04-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-10-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-11-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1986-11-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-04-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-04-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-04-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-04-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-04-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-09-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-21,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-10-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1987-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-03-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-04-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-04-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-04-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-04-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-04-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-04-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-04-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-09-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-25,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-10-30,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-11-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-11-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-11-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-11-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1988-11-18,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-03-27,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-03-28,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-04-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-09-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-09-29,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-02,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-19,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-23,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-10-24,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-01,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-03,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-05,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-06,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1989-11-11,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-12,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-13,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-14,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-15,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-03-17,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-04,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-08,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-09,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-10,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-16,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-20,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-04-22,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-09-26,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-07,MP,Passerellidae,Yes,Edge,Lower
Passerella,iliaca,1990-10-11,MP,Passerellidae,Yes,Edge,Lower
