name,state,total_price,year,campus,net_cost,income_lvl
Beloit College,WI,46276,2011,On Campus,18672,"48_001 to 75,000"
Beloit College,WI,46276,2011,On Campus,23503,"75,001 to 110,000"
Beloit College,WI,46276,2011,On Campus,30277,"Over 110,000"
Beloit College,WI,48236,2012,On Campus,14737,"0 to 30,000"
Beloit College,WI,48236,2012,On Campus,17296,"30,001 to 48,000"
Beloit College,WI,48236,2012,On Campus,19117,"48_001 to 75,000"
Beloit College,WI,48236,2012,On Campus,22835,"75,001 to 110,000"
Beloit College,WI,48236,2012,On Campus,28647,"Over 110,000"
Beloit College,WI,50406,2013,On Campus,14905,"0 to 30,000"
Beloit College,WI,50406,2013,On Campus,16731,"30,001 to 48,000"
Beloit College,WI,50406,2013,On Campus,18369,"48_001 to 75,000"
Beloit College,WI,50406,2013,On Campus,24994,"75,001 to 110,000"
Beloit College,WI,50406,2013,On Campus,30362,"Over 110,000"
Beloit College,WI,52270,2014,On Campus,7318,"0 to 30,000"
Beloit College,WI,52270,2014,On Campus,8094,"30,001 to 48,000"
Beloit College,WI,52270,2014,On Campus,9833,"48_001 to 75,000"
Beloit College,WI,52270,2014,On Campus,14393,"75,001 to 110,000"
Beloit College,WI,52270,2014,On Campus,20349,"Over 110,000"
Beloit College,WI,55240,2015,On Campus,4478,"0 to 30,000"
Beloit College,WI,55240,2015,On Campus,6378,"30,001 to 48,000"
Beloit College,WI,55240,2015,On Campus,9213,"48_001 to 75,000"
Beloit College,WI,55240,2015,On Campus,12537,"75,001 to 110,000"
Beloit College,WI,55240,2015,On Campus,19701,"Over 110,000"
Beloit College,WI,57506,2016,On Campus,8404,"0 to 30,000"
Beloit College,WI,57506,2016,On Campus,9539,"30,001 to 48,000"
Beloit College,WI,57506,2016,On Campus,12691,"48_001 to 75,000"
Beloit College,WI,57506,2016,On Campus,15940,"75,001 to 110,000"
Beloit College,WI,57506,2016,On Campus,21340,"Over 110,000"
Beloit College,WI,59442,2017,On Campus,8686.929503,"0 to 30,000"
Beloit College,WI,59442,2017,On Campus,9860.140472,"30,001 to 48,000"
Beloit College,WI,59442,2017,On Campus,13118.25587,"48_001 to 75,000"
Beloit College,WI,59442,2017,On Campus,16476.63687,"75,001 to 110,000"
Beloit College,WI,59442,2017,On Campus,22058.43355,"Over 110,000"
Beloit College,WI,61584,2018,On Campus,8999.964108,"0 to 30,000"
Beloit College,WI,61584,2018,On Campus,10215.45188,"30,001 to 48,000"
Beloit College,WI,61584,2018,On Campus,13590.97388,"48_001 to 75,000"
Beloit College,WI,61584,2018,On Campus,17070.37457,"75,001 to 110,000"
Beloit College,WI,61584,2018,On Campus,22853.312,"Over 110,000"
Beloit College,WI,43474,2011,Off Campus,13416,"0 to 30,000"
Beloit College,WI,43474,2011,Off Campus,14924,"30,001 to 48,000"
Beloit College,WI,43474,2011,Off Campus,18672,"48_001 to 75,000"
Beloit College,WI,43474,2011,Off Campus,23503,"75,001 to 110,000"
Beloit College,WI,43474,2011,Off Campus,30277,"Over 110,000"
Beloit College,WI,45074,2012,Off Campus,14737,"0 to 30,000"
Beloit College,WI,45074,2012,Off Campus,17296,"30,001 to 48,000"
Beloit College,WI,45074,2012,Off Campus,19117,"48_001 to 75,000"
Beloit College,WI,45074,2012,Off Campus,22835,"75,001 to 110,000"
Beloit College,WI,45074,2012,Off Campus,28647,"Over 110,000"
Beloit College,WI,50050,2014,Off Campus,7318,"0 to 30,000"
Beloit College,WI,50050,2014,Off Campus,8094,"30,001 to 48,000"
Beloit College,WI,50050,2014,Off Campus,9833,"48_001 to 75,000"
Beloit College,WI,50050,2014,Off Campus,14393,"75,001 to 110,000"
Beloit College,WI,50050,2014,Off Campus,20349,"Over 110,000"
Beloit College,WI,52600,2015,Off Campus,4478,"0 to 30,000"
Beloit College,WI,52600,2015,Off Campus,6378,"30,001 to 48,000"
Beloit College,WI,52600,2015,Off Campus,9213,"48_001 to 75,000"
Beloit College,WI,52600,2015,Off Campus,12537,"75,001 to 110,000"
Beloit College,WI,52600,2015,Off Campus,19701,"Over 110,000"
Beloit College,WI,54610,2016,Off Campus,8404,"0 to 30,000"
Beloit College,WI,54610,2016,Off Campus,9539,"30,001 to 48,000"
Beloit College,WI,54610,2016,Off Campus,12691,"48_001 to 75,000"
Beloit College,WI,54610,2016,Off Campus,15940,"75,001 to 110,000"
Beloit College,WI,54610,2016,Off Campus,21340,"Over 110,000"
Beloit College,WI,59450,2017,Off Campus,8686.929503,"0 to 30,000"
Beloit College,WI,59450,2017,Off Campus,9860.140472,"30,001 to 48,000"
Beloit College,WI,59450,2017,Off Campus,13118.25587,"48_001 to 75,000"
Beloit College,WI,59450,2017,Off Campus,16476.63687,"75,001 to 110,000"
Beloit College,WI,59450,2017,Off Campus,22058.43355,"Over 110,000"
Beloit College,WI,62586,2018,Off Campus,8999.964108,"0 to 30,000"
Beloit College,WI,62586,2018,Off Campus,10215.45188,"30,001 to 48,000"
Beloit College,WI,62586,2018,Off Campus,13590.97388,"48_001 to 75,000"
Beloit College,WI,62586,2018,Off Campus,17070.37457,"75,001 to 110,000"
Beloit College,WI,62586,2018,Off Campus,22853.312,"Over 110,000"
Bellin College,WI,32205,2013,Off Campus,25605,"Over 110,000"
Bellin College,WI,32300,2016,Off Campus,21126,"0 to 30,000"
Bellin College,WI,32300,2016,Off Campus,23901,"30,001 to 48,000"
Bellin College,WI,32300,2016,Off Campus,22084,"48_001 to 75,000"
Bellin College,WI,32300,2016,Off Campus,28474,"75,001 to 110,000"
Bellin College,WI,32300,2016,Off Campus,29833,"Over 110,000"
Bellin College,WI,32300,2017,Off Campus,21126,"0 to 30,000"
Bellin College,WI,32300,2017,Off Campus,23901,"30,001 to 48,000"
Bellin College,WI,32300,2017,Off Campus,22084,"48_001 to 75,000"
Bellin College,WI,32300,2017,Off Campus,28474,"75,001 to 110,000"
Bellin College,WI,32300,2017,Off Campus,29833,"Over 110,000"
Bellin College,WI,32300,2018,Off Campus,21126,"0 to 30,000"
Bellin College,WI,32300,2018,Off Campus,23901,"30,001 to 48,000"
Bellin College,WI,32300,2018,Off Campus,22084,"48_001 to 75,000"
Bellin College,WI,32300,2018,Off Campus,28474,"75,001 to 110,000"
Bellin College,WI,32300,2018,Off Campus,29833,"Over 110,000"
Madison Area Technical College,WI,15905,2010,Off Campus,6578,"0 to 30,000"
Madison Area Technical College,WI,15905,2010,Off Campus,7746,"30,001 to 48,000"
Madison Area Technical College,WI,15905,2010,Off Campus,9894,"48_001 to 75,000"
Madison Area Technical College,WI,15905,2010,Off Campus,10854,"75,001 to 110,000"
Madison Area Technical College,WI,15905,2010,Off Campus,10972,"Over 110,000"
Madison Area Technical College,WI,16440,2011,Off Campus,6586,"0 to 30,000"
Madison Area Technical College,WI,16440,2011,Off Campus,7679,"30,001 to 48,000"
Madison Area Technical College,WI,16440,2011,Off Campus,9686,"48_001 to 75,000"
Madison Area Technical College,WI,16440,2011,Off Campus,11094,"75,001 to 110,000"
Madison Area Technical College,WI,16440,2011,Off Campus,10949,"Over 110,000"
Madison Area Technical College,WI,16883,2012,Off Campus,7035,"0 to 30,000"
Madison Area Technical College,WI,16883,2012,Off Campus,7660,"30,001 to 48,000"
Madison Area Technical College,WI,16883,2012,Off Campus,10129,"48_001 to 75,000"
Madison Area Technical College,WI,16883,2012,Off Campus,11284,"75,001 to 110,000"
Madison Area Technical College,WI,16883,2012,Off Campus,11262,"Over 110,000"
Madison Area Technical College,WI,17254,2013,Off Campus,6954,"0 to 30,000"
Madison Area Technical College,WI,17254,2013,Off Campus,7690,"30,001 to 48,000"
Madison Area Technical College,WI,17254,2013,Off Campus,10248,"48_001 to 75,000"
Madison Area Technical College,WI,17254,2013,Off Campus,11761,"75,001 to 110,000"
Madison Area Technical College,WI,17254,2013,Off Campus,11867,"Over 110,000"
Madison Area Technical College,WI,17869,2014,Off Campus,8692,"0 to 30,000"
Madison Area Technical College,WI,17869,2014,Off Campus,9674,"30,001 to 48,000"
Madison Area Technical College,WI,17869,2014,Off Campus,11633,"48_001 to 75,000"
Madison Area Technical College,WI,17869,2014,Off Campus,13219,"75,001 to 110,000"
Madison Area Technical College,WI,17869,2014,Off Campus,13320,"Over 110,000"
Madison Area Technical College,WI,18311,2015,Off Campus,9806,"0 to 30,000"
Madison Area Technical College,WI,18311,2015,Off Campus,10430,"30,001 to 48,000"
Madison Area Technical College,WI,18311,2015,Off Campus,13033,"48_001 to 75,000"
Madison Area Technical College,WI,18311,2015,Off Campus,14646,"75,001 to 110,000"
Madison Area Technical College,WI,18311,2015,Off Campus,14891,"Over 110,000"
Madison Area Technical College,WI,18657,2016,Off Campus,9102,"0 to 30,000"
Madison Area Technical College,WI,18657,2016,Off Campus,9880,"30,001 to 48,000"
Madison Area Technical College,WI,18657,2016,Off Campus,12018,"48_001 to 75,000"
Madison Area Technical College,WI,18657,2016,Off Campus,14389,"75,001 to 110,000"
Madison Area Technical College,WI,18657,2016,Off Campus,14411,"Over 110,000"
Madison Area Technical College,WI,18761,2017,Off Campus,9152.737418,"0 to 30,000"
Madison Area Technical College,WI,18761,2017,Off Campus,9935.074235,"30,001 to 48,000"
Madison Area Technical College,WI,18761,2017,Off Campus,12084.99212,"48_001 to 75,000"
Madison Area Technical College,WI,18761,2017,Off Campus,14469.20882,"75,001 to 110,000"
Madison Area Technical College,WI,18761,2017,Off Campus,14491.33146,"Over 110,000"
Madison Area Technical College,WI,17555,2018,Off Campus,8564.378517,"0 to 30,000"
Madison Area Technical College,WI,17555,2018,Off Campus,9296.424934,"30,001 to 48,000"
Madison Area Technical College,WI,17555,2018,Off Campus,11308.14118,"48_001 to 75,000"
Madison Area Technical College,WI,17555,2018,Off Campus,13539.09498,"75,001 to 110,000"
Madison Area Technical College,WI,17555,2018,Off Campus,13559.79552,"Over 110,000"
Alverno College,WI,32167,2011,On Campus,13578,"0 to 30,000"
Alverno College,WI,32167,2011,On Campus,14309,"30,001 to 48,000"
Alverno College,WI,32167,2011,On Campus,16196,"48_001 to 75,000"
Alverno College,WI,32167,2011,On Campus,20074,"75,001 to 110,000"
Alverno College,WI,32167,2011,On Campus,21204,"Over 110,000"
Alverno College,WI,33316,2012,On Campus,13140,"0 to 30,000"
Alverno College,WI,33316,2012,On Campus,13741,"30,001 to 48,000"
Alverno College,WI,33316,2012,On Campus,16025,"48_001 to 75,000"
Alverno College,WI,33316,2012,On Campus,17921,"75,001 to 110,000"
Alverno College,WI,33316,2012,On Campus,21769,"Over 110,000"
Alverno College,WI,34889,2013,On Campus,14136,"0 to 30,000"
Alverno College,WI,34889,2013,On Campus,14006,"30,001 to 48,000"
Alverno College,WI,34889,2013,On Campus,17465,"48_001 to 75,000"
Alverno College,WI,34889,2013,On Campus,20562,"75,001 to 110,000"
Alverno College,WI,34889,2013,On Campus,21148,"Over 110,000"
Alverno College,WI,36154,2014,On Campus,15510,"0 to 30,000"
Alverno College,WI,36154,2014,On Campus,15613,"30,001 to 48,000"
Alverno College,WI,36154,2014,On Campus,16054,"48_001 to 75,000"
Alverno College,WI,36154,2014,On Campus,20248,"75,001 to 110,000"
Alverno College,WI,36154,2014,On Campus,20472,"Over 110,000"
Alverno College,WI,37029,2015,On Campus,17119,"0 to 30,000"
Alverno College,WI,37029,2015,On Campus,16326,"30,001 to 48,000"
Alverno College,WI,37029,2015,On Campus,17551,"48_001 to 75,000"
Alverno College,WI,37029,2015,On Campus,21989,"75,001 to 110,000"
Alverno College,WI,37029,2015,On Campus,24394,"Over 110,000"
Alverno College,WI,38551,2016,On Campus,15564,"0 to 30,000"
Alverno College,WI,38551,2016,On Campus,14662,"30,001 to 48,000"
Alverno College,WI,38551,2016,On Campus,16852,"48_001 to 75,000"
Alverno College,WI,38551,2016,On Campus,21892,"75,001 to 110,000"
Alverno College,WI,38551,2016,On Campus,23894,"Over 110,000"
Alverno College,WI,40418,2017,On Campus,16317.75446,"0 to 30,000"
Alverno College,WI,40418,2017,On Campus,15372.07118,"30,001 to 48,000"
Alverno College,WI,40418,2017,On Campus,17668.13146,"48_001 to 75,000"
Alverno College,WI,40418,2017,On Campus,22952.2154,"75,001 to 110,000"
Alverno College,WI,40418,2017,On Campus,25051.17097,"Over 110,000"
Alverno College,WI,40693,2018,On Campus,16428.77881,"0 to 30,000"
Alverno College,WI,40693,2018,On Campus,15476.6612,"30,001 to 48,000"
Alverno College,WI,40693,2018,On Campus,17788.34365,"48_001 to 75,000"
Alverno College,WI,40693,2018,On Campus,23108.37996,"75,001 to 110,000"
Alverno College,WI,40693,2018,On Campus,25221.61661,"Over 110,000"
Alverno College,WI,31907,2010,Off Campus,12803,"0 to 30,000"
Alverno College,WI,31907,2010,Off Campus,10408,"30,001 to 48,000"
Alverno College,WI,31907,2010,Off Campus,14949,"48_001 to 75,000"
Alverno College,WI,31907,2010,Off Campus,18253,"75,001 to 110,000"
Alverno College,WI,31907,2010,Off Campus,20591,"Over 110,000"
Alverno College,WI,33975,2011,Off Campus,13578,"0 to 30,000"
Alverno College,WI,33975,2011,Off Campus,14309,"30,001 to 48,000"
Alverno College,WI,33975,2011,Off Campus,16196,"48_001 to 75,000"
Alverno College,WI,33975,2011,Off Campus,20074,"75,001 to 110,000"
Alverno College,WI,33975,2011,Off Campus,21204,"Over 110,000"
Alverno College,WI,35038,2012,Off Campus,13140,"0 to 30,000"
Alverno College,WI,35038,2012,Off Campus,13741,"30,001 to 48,000"
Alverno College,WI,35038,2012,Off Campus,16025,"48_001 to 75,000"
Alverno College,WI,35038,2012,Off Campus,17921,"75,001 to 110,000"
Alverno College,WI,35038,2012,Off Campus,21769,"Over 110,000"
Alverno College,WI,36511,2013,Off Campus,14136,"0 to 30,000"
Alverno College,WI,36511,2013,Off Campus,14006,"30,001 to 48,000"
Alverno College,WI,36511,2013,Off Campus,17465,"48_001 to 75,000"
Alverno College,WI,36511,2013,Off Campus,20562,"75,001 to 110,000"
Alverno College,WI,36511,2013,Off Campus,21148,"Over 110,000"
Alverno College,WI,37668,2014,Off Campus,15510,"0 to 30,000"
Alverno College,WI,37668,2014,Off Campus,15613,"30,001 to 48,000"
Alverno College,WI,37668,2014,Off Campus,16054,"48_001 to 75,000"
Alverno College,WI,37668,2014,Off Campus,20248,"75,001 to 110,000"
Alverno College,WI,37668,2014,Off Campus,20472,"Over 110,000"
Alverno College,WI,38200,2015,Off Campus,17119,"0 to 30,000"
Alverno College,WI,38200,2015,Off Campus,16326,"30,001 to 48,000"
Alverno College,WI,38200,2015,Off Campus,17551,"48_001 to 75,000"
Alverno College,WI,38200,2015,Off Campus,21989,"75,001 to 110,000"
Alverno College,WI,38200,2015,Off Campus,24394,"Over 110,000"
Alverno College,WI,39472,2016,Off Campus,15564,"0 to 30,000"
Alverno College,WI,39472,2016,Off Campus,14662,"30,001 to 48,000"
Alverno College,WI,39472,2016,Off Campus,16852,"48_001 to 75,000"
Alverno College,WI,39472,2016,Off Campus,21892,"75,001 to 110,000"
Alverno College,WI,39472,2016,Off Campus,23894,"Over 110,000"
Alverno College,WI,40922,2017,Off Campus,16317.75446,"0 to 30,000"
Alverno College,WI,40922,2017,Off Campus,15372.07118,"30,001 to 48,000"
Alverno College,WI,40922,2017,Off Campus,17668.13146,"48_001 to 75,000"
Alverno College,WI,40922,2017,Off Campus,22952.2154,"75,001 to 110,000"
Alverno College,WI,40922,2017,Off Campus,25051.17097,"Over 110,000"
Alverno College,WI,40947,2018,Off Campus,16428.77881,"0 to 30,000"
Alverno College,WI,40947,2018,Off Campus,15476.6612,"30,001 to 48,000"
Alverno College,WI,40947,2018,Off Campus,17788.34365,"48_001 to 75,000"
Alverno College,WI,40947,2018,Off Campus,23108.37996,"75,001 to 110,000"
Alverno College,WI,40947,2018,Off Campus,25221.61661,"Over 110,000"
Wheeling Jesuit University,WV,37768,2011,On Campus,16386,"0 to 30,000"
Wheeling Jesuit University,WV,37768,2011,On Campus,15397,"30,001 to 48,000"
Wheeling Jesuit University,WV,37768,2011,On Campus,19706,"48_001 to 75,000"
Wheeling Jesuit University,WV,37768,2011,On Campus,20140,"75,001 to 110,000"
Wheeling Jesuit University,WV,37768,2011,On Campus,23471,"Over 110,000"
Wheeling Jesuit University,WV,37768,2012,On Campus,15729,"0 to 30,000"
Wheeling Jesuit University,WV,37768,2012,On Campus,13785,"30,001 to 48,000"
Wheeling Jesuit University,WV,37768,2012,On Campus,19025,"48_001 to 75,000"
Wheeling Jesuit University,WV,37768,2012,On Campus,20268,"75,001 to 110,000"
Wheeling Jesuit University,WV,37768,2012,On Campus,22275,"Over 110,000"
Wheeling Jesuit University,WV,36070,2013,On Campus,12891,"0 to 30,000"
Wheeling Jesuit University,WV,36070,2013,On Campus,14949,"30,001 to 48,000"
Wheeling Jesuit University,WV,36070,2013,On Campus,17053,"48_001 to 75,000"
Wheeling Jesuit University,WV,36070,2013,On Campus,20131,"75,001 to 110,000"
Wheeling Jesuit University,WV,36070,2013,On Campus,21738,"Over 110,000"
Wheeling Jesuit University,WV,36600,2014,On Campus,18865,"0 to 30,000"
Wheeling Jesuit University,WV,36600,2014,On Campus,20431,"30,001 to 48,000"
Wheeling Jesuit University,WV,36600,2014,On Campus,17875,"48_001 to 75,000"
Wheeling Jesuit University,WV,36600,2014,On Campus,29708,"75,001 to 110,000"
Wheeling Jesuit University,WV,36600,2014,On Campus,22801,"Over 110,000"
Wheeling Jesuit University,WV,38200,2015,On Campus,14319,"0 to 30,000"
Wheeling Jesuit University,WV,38200,2015,On Campus,14974,"30,001 to 48,000"
Wheeling Jesuit University,WV,38200,2015,On Campus,16772,"48_001 to 75,000"
Wheeling Jesuit University,WV,38200,2015,On Campus,19752,"75,001 to 110,000"
Wheeling Jesuit University,WV,38200,2015,On Campus,21484,"Over 110,000"
Wheeling Jesuit University,WV,39006,2016,On Campus,13220,"0 to 30,000"
Wheeling Jesuit University,WV,39006,2016,On Campus,14473,"30,001 to 48,000"
Wheeling Jesuit University,WV,39006,2016,On Campus,15835,"48_001 to 75,000"
Wheeling Jesuit University,WV,39006,2016,On Campus,21321,"75,001 to 110,000"
Wheeling Jesuit University,WV,39006,2016,On Campus,23406,"Over 110,000"
Wheeling Jesuit University,WV,40206,2017,On Campus,13626.70666,"0 to 30,000"
Wheeling Jesuit University,WV,40206,2017,On Campus,14918.25458,"30,001 to 48,000"
Wheeling Jesuit University,WV,40206,2017,On Campus,16322.15582,"48_001 to 75,000"
Wheeling Jesuit University,WV,40206,2017,On Campus,21976.92986,"75,001 to 110,000"
Wheeling Jesuit University,WV,40206,2017,On Campus,24126.07383,"Over 110,000"
Wheeling Jesuit University,WV,42290,2018,On Campus,14333.02056,"0 to 30,000"
Wheeling Jesuit University,WV,42290,2018,On Campus,15691.51336,"30,001 to 48,000"
Wheeling Jesuit University,WV,42290,2018,On Campus,17168.1831,"48_001 to 75,000"
Wheeling Jesuit University,WV,42290,2018,On Campus,23116.06138,"75,001 to 110,000"
Wheeling Jesuit University,WV,42290,2018,On Campus,25376.60206,"Over 110,000"
Wheeling Jesuit University,WV,31480,2010,Off Campus,15581,"0 to 30,000"
Wheeling Jesuit University,WV,31480,2010,Off Campus,16013,"30,001 to 48,000"
Wheeling Jesuit University,WV,31480,2010,Off Campus,17782,"48_001 to 75,000"
Wheeling Jesuit University,WV,31480,2010,Off Campus,21097,"75,001 to 110,000"
Wheeling Jesuit University,WV,31480,2010,Off Campus,22154,"Over 110,000"
Wheeling Jesuit University,WV,33040,2011,Off Campus,16386,"0 to 30,000"
Wheeling Jesuit University,WV,33040,2011,Off Campus,15397,"30,001 to 48,000"
Wheeling Jesuit University,WV,33040,2011,Off Campus,19706,"48_001 to 75,000"
Wheeling Jesuit University,WV,33040,2011,Off Campus,20140,"75,001 to 110,000"
Wheeling Jesuit University,WV,33040,2011,Off Campus,23471,"Over 110,000"
Wheeling Jesuit University,WV,33040,2012,Off Campus,15729,"0 to 30,000"
Wheeling Jesuit University,WV,33040,2012,Off Campus,13785,"30,001 to 48,000"
Wheeling Jesuit University,WV,33040,2012,Off Campus,19025,"48_001 to 75,000"
Wheeling Jesuit University,WV,33040,2012,Off Campus,20268,"75,001 to 110,000"
Wheeling Jesuit University,WV,33040,2012,Off Campus,22275,"Over 110,000"
Wheeling Jesuit University,WV,35030,2013,Off Campus,12891,"0 to 30,000"
Wheeling Jesuit University,WV,35030,2013,Off Campus,14949,"30,001 to 48,000"
Wheeling Jesuit University,WV,35030,2013,Off Campus,17053,"48_001 to 75,000"
Wheeling Jesuit University,WV,35030,2013,Off Campus,20131,"75,001 to 110,000"
Wheeling Jesuit University,WV,35030,2013,Off Campus,21738,"Over 110,000"
Wheeling Jesuit University,WV,35030,2014,Off Campus,18865,"0 to 30,000"
Wheeling Jesuit University,WV,35030,2014,Off Campus,20431,"30,001 to 48,000"
Wheeling Jesuit University,WV,35030,2014,Off Campus,17875,"48_001 to 75,000"
Wheeling Jesuit University,WV,35030,2014,Off Campus,29708,"75,001 to 110,000"
Wheeling Jesuit University,WV,35030,2014,Off Campus,22801,"Over 110,000"
Wheeling Jesuit University,WV,35030,2015,Off Campus,14319,"0 to 30,000"
Wheeling Jesuit University,WV,35030,2015,Off Campus,14974,"30,001 to 48,000"
Wheeling Jesuit University,WV,35030,2015,Off Campus,16772,"48_001 to 75,000"
Wheeling Jesuit University,WV,35030,2015,Off Campus,19752,"75,001 to 110,000"
Wheeling Jesuit University,WV,35030,2015,Off Campus,21484,"Over 110,000"
Wheeling Jesuit University,WV,35610,2016,Off Campus,13220,"0 to 30,000"
Wheeling Jesuit University,WV,35610,2016,Off Campus,14473,"30,001 to 48,000"
Wheeling Jesuit University,WV,35610,2016,Off Campus,15835,"48_001 to 75,000"
Wheeling Jesuit University,WV,35610,2016,Off Campus,21321,"75,001 to 110,000"
Wheeling Jesuit University,WV,35610,2016,Off Campus,23406,"Over 110,000"
Wheeling Jesuit University,WV,35610,2017,Off Campus,13626.70666,"0 to 30,000"
Wheeling Jesuit University,WV,35610,2017,Off Campus,14918.25458,"30,001 to 48,000"
Wheeling Jesuit University,WV,35610,2017,Off Campus,16322.15582,"48_001 to 75,000"
Wheeling Jesuit University,WV,35610,2017,Off Campus,21976.92986,"75,001 to 110,000"
Wheeling Jesuit University,WV,35610,2017,Off Campus,24126.07383,"Over 110,000"
Wheeling Jesuit University,WV,36790,2018,Off Campus,14333.02056,"0 to 30,000"
Wheeling Jesuit University,WV,36790,2018,Off Campus,15691.51336,"30,001 to 48,000"
Wheeling Jesuit University,WV,36790,2018,Off Campus,17168.1831,"48_001 to 75,000"
Wheeling Jesuit University,WV,36790,2018,Off Campus,23116.06138,"75,001 to 110,000"
Wheeling Jesuit University,WV,36790,2018,Off Campus,25376.60206,"Over 110,000"
West Virginia University,WV,16874,2011,On Campus,6366,"0 to 30,000"
West Virginia University,WV,16874,2011,On Campus,7266,"30,001 to 48,000"
West Virginia University,WV,16874,2011,On Campus,10179,"48_001 to 75,000"
West Virginia University,WV,16874,2011,On Campus,11736,"75,001 to 110,000"
West Virginia University,WV,16874,2011,On Campus,12859,"Over 110,000"
West Virginia University,WV,17619,2012,On Campus,7062,"0 to 30,000"
West Virginia University,WV,17619,2012,On Campus,8031,"30,001 to 48,000"
West Virginia University,WV,17619,2012,On Campus,10430,"48_001 to 75,000"
West Virginia University,WV,17619,2012,On Campus,12793,"75,001 to 110,000"
West Virginia University,WV,17619,2012,On Campus,13863,"Over 110,000"
West Virginia University,WV,18375,2013,On Campus,7033,"0 to 30,000"
West Virginia University,WV,18375,2013,On Campus,7703,"30,001 to 48,000"
West Virginia University,WV,18375,2013,On Campus,10010,"48_001 to 75,000"
West Virginia University,WV,18375,2013,On Campus,13368,"75,001 to 110,000"
West Virginia University,WV,18375,2013,On Campus,13905,"Over 110,000"
West Virginia University,WV,19613,2014,On Campus,7852,"0 to 30,000"
West Virginia University,WV,19613,2014,On Campus,8799,"30,001 to 48,000"
West Virginia University,WV,19613,2014,On Campus,10914,"48_001 to 75,000"
West Virginia University,WV,19613,2014,On Campus,13821,"75,001 to 110,000"
West Virginia University,WV,19613,2014,On Campus,14497,"Over 110,000"
West Virginia University,WV,20804,2015,On Campus,7769,"0 to 30,000"
West Virginia University,WV,20804,2015,On Campus,8397,"30,001 to 48,000"
West Virginia University,WV,20804,2015,On Campus,10947,"48_001 to 75,000"
West Virginia University,WV,20804,2015,On Campus,13832,"75,001 to 110,000"
West Virginia University,WV,20804,2015,On Campus,14504,"Over 110,000"
West Virginia University,WV,21730,2016,On Campus,8513,"0 to 30,000"
West Virginia University,WV,21730,2016,On Campus,9112,"30,001 to 48,000"
West Virginia University,WV,21730,2016,On Campus,12281,"48_001 to 75,000"
West Virginia University,WV,21730,2016,On Campus,14725,"75,001 to 110,000"
West Virginia University,WV,21730,2016,On Campus,15110,"Over 110,000"
West Virginia University,WV,22472,2017,On Campus,8803.687805,"0 to 30,000"
West Virginia University,WV,22472,2017,On Campus,9423.141463,"30,001 to 48,000"
West Virginia University,WV,22472,2017,On Campus,12700.35122,"48_001 to 75,000"
West Virginia University,WV,22472,2017,On Campus,15227.80488,"75,001 to 110,000"
West Virginia University,WV,22472,2017,On Campus,15625.95122,"Over 110,000"
West Virginia University,WV,23294,2018,On Campus,9125.716613,"0 to 30,000"
West Virginia University,WV,23294,2018,On Campus,9767.829176,"30,001 to 48,000"
West Virginia University,WV,23294,2018,On Campus,13164.91551,"48_001 to 75,000"
West Virginia University,WV,23294,2018,On Campus,15784.82052,"75,001 to 110,000"
West Virginia University,WV,23294,2018,On Campus,16197.5306,"Over 110,000"
West Virginia University,WV,16091,2010,Off Campus,5618,"0 to 30,000"
West Virginia University,WV,16091,2010,Off Campus,6518,"30,001 to 48,000"
West Virginia University,WV,16091,2010,Off Campus,9747,"48_001 to 75,000"
West Virginia University,WV,16091,2010,Off Campus,11706,"75,001 to 110,000"
West Virginia University,WV,16091,2010,Off Campus,12433,"Over 110,000"
West Virginia University,WV,16472,2011,Off Campus,6366,"0 to 30,000"
West Virginia University,WV,16472,2011,Off Campus,7266,"30,001 to 48,000"
West Virginia University,WV,16472,2011,Off Campus,10179,"48_001 to 75,000"
West Virginia University,WV,16472,2011,Off Campus,11736,"75,001 to 110,000"
West Virginia University,WV,16472,2011,Off Campus,12859,"Over 110,000"
West Virginia University,WV,16320,2012,Off Campus,7062,"0 to 30,000"
West Virginia University,WV,16320,2012,Off Campus,8031,"30,001 to 48,000"
West Virginia University,WV,16320,2012,Off Campus,10430,"48_001 to 75,000"
West Virginia University,WV,16320,2012,Off Campus,12793,"75,001 to 110,000"
West Virginia University,WV,16320,2012,Off Campus,13863,"Over 110,000"
West Virginia University,WV,17268,2013,Off Campus,7033,"0 to 30,000"
West Virginia University,WV,17268,2013,Off Campus,7703,"30,001 to 48,000"
West Virginia University,WV,17268,2013,Off Campus,10010,"48_001 to 75,000"
West Virginia University,WV,17268,2013,Off Campus,13368,"75,001 to 110,000"
West Virginia University,WV,17268,2013,Off Campus,13905,"Over 110,000"
West Virginia University,WV,17789,2014,Off Campus,7852,"0 to 30,000"
West Virginia University,WV,17789,2014,Off Campus,8799,"30,001 to 48,000"
West Virginia University,WV,17789,2014,Off Campus,10914,"48_001 to 75,000"
West Virginia University,WV,17789,2014,Off Campus,13821,"75,001 to 110,000"
West Virginia University,WV,17789,2014,Off Campus,14497,"Over 110,000"
West Virginia University,WV,18682,2015,Off Campus,7769,"0 to 30,000"
West Virginia University,WV,18682,2015,Off Campus,8397,"30,001 to 48,000"
West Virginia University,WV,18682,2015,Off Campus,10947,"48_001 to 75,000"
West Virginia University,WV,18682,2015,Off Campus,13832,"75,001 to 110,000"
West Virginia University,WV,18682,2015,Off Campus,14504,"Over 110,000"
West Virginia University,WV,19852,2016,Off Campus,8513,"0 to 30,000"
