id,title,category,condition,seller_type,state,city,zip,currency,current_or_final_bid,bid_count,buyer_premium_pct,sold,ended_at,source_url
gsa-1-1-QSC-I-26-270-016,Electric Club Car,vehicles,As-is,federal,AL,TUSCALOOSA,35404,USD,505,4,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371310
gsa-1-1-QSC-I-26-270-017,Medical Equipment,medical-scientific,As-is,federal,OH,CINCINNATI,45202,USD,500,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371311
gsa-1-1-QSC-I-26-270-018,Philips V60 Ventilators,miscellaneous,As-is,federal,OH,CINCINNATI,45202,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371312
gsa-1-1-QSC-I-26-270-019,SURGICAL LIGHTS,medical-scientific,As-is,federal,MS,JACKSON,39216,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371313
gsa-1-1-QSC-I-26-270-020,EVIS EXERA III LIGHT SOURCE,miscellaneous,As-is,federal,WI,MILWAUKEE,53295,USD,3005,8,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371314
gsa-1-1-QSC-I-26-270-021,Vital Sign Monitor & Laptop Carts,electronics,As-is,federal,SC,COLUMBIA,29209,USD,130,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371315
gsa-1-1-QSC-I-26-270-023,Microbiology Analyzer,miscellaneous,As-is,federal,MN,SAINT PAUL,55111,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371316
gsa-1-1-QSC-I-26-270-024,CAPRs & PAPRs,miscellaneous,As-is,federal,MN,SAINT PAUL,55111,USD,813,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371317
gsa-1-1-QSC-I-26-270-025,Electrosurgical Units,miscellaneous,As-is,federal,MN,SAINT PAUL,55111,USD,605,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371318
gsa-1-1-QSC-I-26-270-026,Phillips & Lithonia Light Fixtures,miscellaneous,As-is,federal,ME,AUGUSTA,04330,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371319
gsa-1-1-QSC-I-26-270-027,Intoximeters Alco Sensor FST units,miscellaneous,As-is,federal,WV,MARTINSBURG,25405,USD,30,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371320
gsa-1-1-QSC-I-26-270-028,Uninterruptible Power Supply (UPS),miscellaneous,As-is,federal,PA,PHILADELPHIA,19104,USD,180,4,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371321
gsa-1-1-QSC-I-26-270-029,Mixed Medical Diagnostic and Surgical Equipment Lot,medical-scientific,As-is,federal,NC,ASHEVILLE,28805,USD,242,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371322
gsa-1-1-QSC-I-26-270-030,Microconvex Bi-plane Probe,miscellaneous,As-is,federal,NC,SALISBURY,28144,USD,562,5,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371323
gsa-1-1-QSC-I-26-270-031,Various Expendable Items,miscellaneous,As-is,federal,NC,SALISBURY,28144,USD,500,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371324
gsa-1-1-QSC-I-26-270-033,CENTRIFUGE,medical-scientific,As-is,federal,WI,TOMAH,54660,USD,50,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371325
gsa-1-1-QSC-I-26-270-034,Medical equipment,medical-scientific,As-is,federal,SC,COLUMBIA,29209,USD,1505,4,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371326
gsa-1-1-QSC-I-26-270-036,SELF SEAL POUCHES,miscellaneous,As-is,federal,WI,TOMAH,54660,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371344
gsa-1-1-QSC-I-26-270-037,Mobile equipment stands,miscellaneous,As-is,federal,PA,Slippery Rock,16057,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371345
gsa-1-1-QSC-I-26-270-038,Radiology  C-Arm,miscellaneous,As-is,federal,VA,Hampton,23667,USD,20000,7,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371327
gsa-1-1-QSC-I-26-270-039,Phoropter,miscellaneous,As-is,federal,ME,AUGUSTA,04330,USD,655,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371328
gsa-1-1-QSC-I-26-270-040,"PLUM CASE, CELLULAR,LONG TERM EVOLUTION KIT",miscellaneous,As-is,federal,NJ,LYONS,07939,USD,300,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371329
gsa-1-1-QSC-I-26-270-041,SLIT LAMP,miscellaneous,As-is,federal,MI,IRON MOUNTAIN,49801,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371330
gsa-1-1-QSC-I-26-270-042,LONGLIFE PROJECT O CHART,miscellaneous,As-is,federal,MI,IRON MOUNTAIN,49801,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371331
gsa-1-1-QSC-I-26-270-043,INDIRECT OPHTHALMOSCOPE,miscellaneous,As-is,federal,MI,IRON MOUNTAIN,49801,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371332
gsa-1-1-QSC-I-26-270-044,BLADDER SCANNER,electronics,As-is,federal,MI,IRON MOUNTAIN,49801,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371333
gsa-1-1-QSC-I-26-270-045,FEEDING PUMP,tools-industrial,As-is,federal,MD,PERRY POINT,21902,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371334
gsa-1-1-QSC-I-26-270-046,Hydrosound Tub,miscellaneous,As-is,federal,MD,Perry Point,21902,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371335
gsa-1-1-QSC-I-26-270-047,NUAIRE HOOD,miscellaneous,As-is,federal,MD,BALTIMORE,21201,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371336
gsa-1-1-QSC-I-26-270-048,Storage System for Liquid Nitrogen,miscellaneous,As-is,federal,MD,BALTIMORE,21201,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371337
gsa-1-1-QSC-I-26-270-049,SPECTROFLUROMETER,miscellaneous,As-is,federal,MD,PERRY POINT,21902,USD,262,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371338
gsa-1-1-QSC-I-26-270-050,Laboratory Equipment,miscellaneous,As-is,federal,MD,Perry Point,21902,USD,100,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371339
gsa-1-1-QSC-I-26-270-051,JORDON SCIENTIFIC REFRIGERATOR,miscellaneous,As-is,federal,AL,TUSCALOOSA,35404,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371340
gsa-1-1-QSC-I-26-270-052,OPHTHALMOSCOPES,miscellaneous,As-is,federal,MI,DETROIT,48201,USD,45,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371341
gsa-1-1-QSC-I-26-270-053,Arjo Slings,miscellaneous,As-is,federal,OH,CHILLICOTHE,45601,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371342
gsa-1-1-QSC-I-26-270-054,MEDICAL CARTS,medical-scientific,As-is,federal,NY,BATH,14810,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371343
gsa-2-1-QSC-I-26-330-001,GARAGE AUTO PARTS,miscellaneous,As-is,federal,LA,NEW ORLEANS,70189,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371089
gsa-2-1-QSC-I-26-330-002,WELD WIRES,miscellaneous,As-is,federal,LA,NEW ORLEANS,70189,USD,55,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371090
gsa-2-1-QSC-I-26-330-004,CABLE CONVERTER BOXES,miscellaneous,As-is,federal,LA,NEW ORLEANS,70189,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371091
gsa-2-1-QSC-I-26-330-005,FIRE BLANKET,miscellaneous,As-is,federal,LA,NEW ORLEANS,70189,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371092
gsa-2-1-QSC-I-26-330-006,AC FILTERS,miscellaneous,As-is,federal,LA,NEW ORLEANS,70189,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371093
gsa-2-1-QSC-I-26-330-007,"COMPARATOR, OPTICAL",miscellaneous,As-is,federal,LA,NEW ORLEANS,70189,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371094
gsa-2-1-QSC-I-26-330-008,"TABLE,ROTARY",office-furniture,As-is,federal,LA,NEW ORLEANS,70189,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371095
gsa-2-1-QSC-I-26-330-009,SCISSOR LIFT 23 FT,miscellaneous,As-is,federal,LA,NEW ORLEANS,70189,USD,1810,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371096
gsa-2-1-QSC-I-26-330-011,TRAILER RANCH,vehicles,As-is,federal,LA,NEW ORLEANS,70189,USD,2035,7,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371097
gsa-2-1-QSC-I-26-330-012,"CRANE, MOBILE, 22 TON",heavy-equipment,As-is,federal,LA,NEW ORLEANS,70189,USD,100,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371098
gsa-2-1-QSC-I-26-330-013,AIR FILTERS NAPA PN FIL 6174 PUTNAM AUTO PN WIX 46174 FOR,miscellaneous,As-is,federal,LA,NEW ORLEANS,70189,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371099
gsa-3-1-QSC-I-26-482-001,Heavy Duty Cart,miscellaneous,As-is,federal,IA,Des Moines,50309,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371351
gsa-3-1-QSC-I-26-482-002,Graphics Case,miscellaneous,As-is,federal,IA,Des Moines,50309,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371352
gsa-3-1-QSC-I-26-482-003,2006 Coachman Chaparral Travel Trailer,vehicles,As-is,federal,UT,PROVO,84606,USD,1373,4,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371353
gsa-3-1-QSC-I-26-482-004,Greenhouse Lamps,miscellaneous,As-is,federal,SD,BROOKINGS,57006,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371354
gsa-3-1-QSC-I-26-482-005,2020 Honda Pioneer 500,vehicles,As-is,federal,UT,Cedar City,84721,USD,4275,13,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371355
gsa-3-1-QSC-I-26-482-006,2014 Mack Dump Truck,vehicles,As-is,federal,UT,Cedar City,84721,USD,25000,7,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371356
gsa-3-1-QSC-I-26-482-007,2019 Dodge Ram 1500,vehicles,As-is,federal,UT,Cedar City,84721,USD,13000,4,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371357
gsa-3-1-QSC-I-26-482-008,2019 Jeep Grand Cherokee Larado SUV,vehicles,As-is,federal,UT,Cedar City,84721,USD,11673,8,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371358
gsa-3-1-QSC-I-26-482-010,1994 Arrow Trailer,vehicles,As-is,federal,SD,RAPID CITY,57702,USD,575,4,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371359
gsa-3-1-QSC-I-26-482-011,2000 Wylie W720141 Front Mount Tank,miscellaneous,As-is,federal,TX,Eagle Lake,77434,USD,63,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371360
gsa-3-1-QSC-I-26-482-012,Apple and Samsung Tablet,electronics,As-is,federal,CO,KREMMLING,80459,USD,50,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371361
gsa-3-1-QSC-I-26-482-013,2018 Samsung Galaxy Tab S2,miscellaneous,As-is,federal,CO,KREMMLING,80459,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371362
gsa-3-1-QSC-I-26-482-014,Apple iPhone,electronics,As-is,federal,CO,KREMMLING,80459,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371363
gsa-3-1-QSC-I-26-482-017,2018 3500 Dodge Ram Shortbed Crewcab 4x4,vehicles,As-is,federal,UT,Cedar City,84721,USD,16085,9,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371364
gsa-3-1-QSC-I-26-482-020,2009 Hyster Forklift,heavy-equipment,As-is,federal,SD,RAPID CITY,57702,USD,620,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371365
gsa-3-1-QSC-I-26-482-021,1980 AM General M45A2 Truck,vehicles,As-is,federal,SD,RAPID CITY,57702,USD,300,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371366
gsa-3-1-QSC-I-26-482-022,iPhone X,electronics,As-is,federal,IA,CEDAR RAPIDS,52401,USD,46,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371367
gsa-3-1-QSC-I-26-482-023,Truck/SUV Tires,vehicles,As-is,federal,NM,ROSWELL,88201,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371368
gsa-4-1-QSC-I-26-382-003,SEI Industries HW-1500 Tank,miscellaneous,As-is,federal,ID,Salmon,83467,USD,367,5,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371376
gsa-4-1-QSC-I-26-382-007,Honda EX350 Generator,vehicles,As-is,federal,ID,Boise,83705,USD,35,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371377
gsa-4-1-QSC-I-26-382-008,Tables and a Desk,office-furniture,As-is,federal,ID,Avery,83802,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371378
gsa-4-1-QSC-I-26-382-009,Tables and Bookshelves,office-furniture,As-is,federal,ID,St. Maries,83861,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371379
gsa-4-1-QSC-I-26-382-010,Gunderson Tug Boat w/ Trailer,vehicles,As-is,federal,ID,IRWIN,83428,USD,15550,5,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371380
gsa-4-1-QSC-I-26-382-011,(2) Cooler Units,miscellaneous,As-is,federal,ID,CALDWELL,83605,USD,10,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371381
gsa-4-1-QSC-I-26-382-013,Shipping Containers,miscellaneous,As-is,federal,ID,Boise,83705,USD,1705,4,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371383
gsa-4-1-QSC-I-26-382-014,Alice Frame Packs,miscellaneous,As-is,federal,ID,Boise,83705,USD,315,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371384
gsa-4-1-QSC-I-26-382-015,Adjustable Height Desk,office-furniture,As-is,federal,ID,Boise,83705,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371385
gsa-4-1-QSC-I-26-382-016,3 Drawer Cabinet,office-furniture,As-is,federal,ID,Boise,83705,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371386
gsa-4-1-QSC-I-26-382-018,Weldcraft Boat w/ Trailer,vehicles,As-is,federal,ID,Nampa,83686,USD,8410,9,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371387
gsa-4-1-QSC-I-26-382-020,2015 RAM 1500,vehicles,As-is,federal,ID,SHOSHONE,83352,USD,12000,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371388
gsa-4-1-QSC-I-26-382-021,2013 Ford Escape SE,vehicles,As-is,federal,ID,BURLEY,83318,USD,5444,10,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371389
gsa-4-1-QSC-I-26-382-029,Warren-Knight Compact Electronic Meteorological Theodolite,miscellaneous,As-is,federal,ID,Boise,83705,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371390
gsa-4-1-QSC-I-26-382-030,1968 Kaiser Jeep M35A2,vehicles,As-is,federal,ID,IDAHO FALLS,83401,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371391
gsa-4-1-QSC-I-26-399-001,Steam Kettle,miscellaneous,As-is,federal,WA,VANCOUVER,98661,USD,150,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371146
gsa-4-1-QSC-I-26-399-002,Misc. Electronic Equipment,miscellaneous,As-is,federal,WA,VANCOUVER,98661,USD,105,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371147
gsa-4-1-QSC-I-26-399-003,2012 Ford E-350,vehicles,As-is,federal,WA,VANCOUVER,98661,USD,1782,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371148
gsa-4-1-QSC-I-26-399-004,Lab Equipment,medical-scientific,As-is,federal,WA,VANCOUVER,98661,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371149
gsa-4-1-QSC-I-26-399-005,Commercial Floor Mixer,miscellaneous,As-is,federal,WA,VANCOUVER,98661,USD,177,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371150
gsa-4-1-QSC-I-26-399-006,HP Scanjet Pro 3000 S3 Scanner,electronics,As-is,federal,AZ,PHOENIX,85034,USD,10,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371151
gsa-4-1-QSC-I-26-399-007,Scansnap IX500 Scanner,electronics,As-is,federal,AZ,PHOENIX,85034,USD,10,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371152
gsa-4-1-QSC-I-26-399-008,Printer Toners (LOT),electronics,As-is,federal,CA,TUSTIN,92780,USD,210,6,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371153
gsa-4-1-QSC-I-26-399-009,Computer Server,electronics,As-is,federal,CA,SANTA ANA,92701,USD,125,7,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371154
gsa-4-1-QSC-I-26-399-010,DVD/CD External Duplicators,miscellaneous,As-is,federal,CA,SAN DIEGO,92101,USD,15,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371155
gsa-4-1-QSC-I-26-399-011,Samsung Televisions,electronics,As-is,federal,CA,SAN DIEGO,92101,USD,40,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371156
gsa-4-1-QSC-I-26-399-012,Epson Scanners,electronics,As-is,federal,CA,IMPERIAL,92251,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371157
gsa-4-1-QSC-I-26-399-013,Yamaha ATV (SALVAGE),vehicles,As-is,federal,WA,Pullman,99163,USD,100,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371158
gsa-4-1-QSC-I-26-399-014,Wood Desk,office-furniture,As-is,federal,WA,Walla Walla,99362,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371159
gsa-4-1-QSC-I-26-399-015,Microfuge 20R Centrifuges,miscellaneous,As-is,federal,WA,Kent,98031,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371160
gsa-4-1-QSC-I-26-399-016,Isolation Hood,miscellaneous,As-is,federal,WA,Kent,98031,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371161
gsa-4-1-QSC-I-26-399-017,Stryker Medical Stretcher,medical-scientific,As-is,federal,WA,Kent,98031,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371162
gsa-4-1-QSC-I-26-399-018,Kyocera 5050 Photocopier,miscellaneous,As-is,federal,WA,SEATTLE,98104,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371163
gsa-4-1-QSC-I-26-399-019,Misc. Electronic Equipment,miscellaneous,As-is,federal,CA,SAN FRANCISCO,94105,USD,205,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371164
gsa-4-1-QSC-I-26-399-020,Bookcases,office-furniture,As-is,federal,WA,GRAND COULEE,99133,USD,40,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371165
gsa-4-1-QSC-I-26-399-021,iPad Keyboard/Case,electronics,As-is,federal,WA,SPOKANE,99218,USD,10,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371166
gsa-4-1-QSC-I-26-399-022,iPad Keyboard/Case,electronics,As-is,federal,WA,SPOKANE,99218,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371167
gsa-4-1-QSC-I-26-399-023,iPad Keyboard/Case,electronics,As-is,federal,WA,SPOKANE,99218,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371168
gsa-4-1-QSC-I-26-399-024,iPad Keyboard/Case,electronics,As-is,federal,WA,SPOKANE,99218,USD,10,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371169
gsa-4-1-QSC-I-26-399-025,iPad Keyboard/Case,electronics,As-is,federal,WA,SPOKANE,99218,USD,35,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371170
gsa-4-1-QSC-I-26-399-026,iPad Cases,electronics,As-is,federal,WA,SPOKANE,99218,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371171
gsa-4-1-QSC-I-26-399-027,Wifi Keyboards,miscellaneous,As-is,federal,WA,SPOKANE,99218,USD,20,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371172
gsa-4-1-QSC-I-26-399-028,Video Conference System,miscellaneous,As-is,federal,WA,SPOKANE,99218,USD,25,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371173
gsa-4-1-QSC-I-26-399-029,Coleman Stove,miscellaneous,As-is,federal,WA,SPOKANE,99218,USD,40,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371174
gsa-4-1-QSC-I-26-399-030,Crash Carts,miscellaneous,As-is,federal,OR,ROSEBURG,97471,USD,255,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371175
gsa-4-1-QSC-I-26-399-031,Harmonic 1100 Shears,miscellaneous,As-is,federal,WA,VANCOUVER,98661,USD,10,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371176
gsa-4-1-QSC-I-26-399-032,Kodak I1150 Scanner,electronics,As-is,federal,CA,CHATSWORTH,91311,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371177
gsa-4-1-QSC-I-26-399-033,LG Monitors,electronics,As-is,federal,CA,CHATSWORTH,91311,USD,10,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/371178
gsa-4-1-QSC-I-26-401-001,2005 John Deere Loader Backhoe 310 SG turbo With extendable dipper,heavy-equipment,As-is,federal,AK,Homer,99603,USD,25027,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370807
gsa-4-1-QSC-I-26-401-002,2017 Ford Expedition EL XL,vehicles,As-is,federal,AK,Bethel,99559,USD,19000,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370808
gsa-4-1-QSC-I-26-401-003,2017 Dodge Ram 1500 ST 4X4 Crew Cab (Low Miles: 18785),vehicles,As-is,federal,AK,Bethel,99559,USD,16500,3,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370809
gsa-4-1-QSC-I-26-401-004,1980's Used Pipes (Rusted) (1 LOT),miscellaneous,As-is,federal,AK,Soldotna,99669,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370829
gsa-4-1-QSC-I-26-401-005,WELCH ALLYN MOBILE EXAM LIGHT,medical-scientific,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370810
gsa-4-1-QSC-I-26-401-006,METRO CRASH CARTS (BASE) (1 LOT),miscellaneous,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370811
gsa-4-1-QSC-I-26-401-007,PHYSICAL THERAPY TABLE-PLATFORM POWERED,office-furniture,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370812
gsa-4-1-QSC-I-26-401-008,HEMIPLEGIC PARALLEL BARS,miscellaneous,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370813
gsa-4-1-QSC-I-26-401-009,VITAL SIGNS WALL SYSTEM,miscellaneous,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370814
gsa-4-1-QSC-I-26-401-010,FROZEN BEV ERAGE MAKER/DISPENSER,miscellaneous,As-is,federal,CA,LONG BEACH,90822,USD,1000,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370815
gsa-4-1-QSC-I-26-401-011,WELLS VENTLESS COOKING SYSTEM WITH DRAWER WARMER BASE,miscellaneous,As-is,federal,CA,LONG BEACH,90822,USD,2000,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370816
gsa-4-1-QSC-I-26-401-012,MOBILE FOOD WARMER DOCKING STATIONS (1 LOT),miscellaneous,As-is,federal,CA,LONG BEACH,90822,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370817
gsa-4-1-QSC-I-26-401-013,Electric Beds (5 EA),miscellaneous,As-is,federal,NV,RENO,89502,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370818
gsa-4-1-QSC-I-26-401-014,CART CADDY,miscellaneous,As-is,federal,NV,RENO,89502,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370819
gsa-4-1-QSC-I-26-401-015,Various Monitors (3 EA),electronics,As-is,federal,AK,Anchorage,99513,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370820
gsa-4-1-QSC-I-26-401-016,Seneca Media Player,miscellaneous,As-is,federal,AK,Anchorage,99513,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370821
gsa-4-1-QSC-I-26-401-017,Lexmark CS521DN Printer,electronics,As-is,federal,AK,Anchorage,99513,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370822
gsa-4-1-QSC-I-26-401-018,Various Laptops (1 LOT),electronics,As-is,federal,AK,Fairbanks,99709,USD,200,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370823
gsa-4-1-QSC-I-26-401-019,CISCO 3560 24-PORT SWITCH,electronics,As-is,federal,AK,FAIRBANKS,99709,USD,10,1,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370824
gsa-4-1-QSC-I-26-401-020,CANON VIXIA HF G20 CAMCORDERS (1 LOT),miscellaneous,As-is,federal,CA,MENLO PARK,94025,USD,210,2,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370825
gsa-4-1-QSC-I-26-401-021,26 Passenger Bus With Wheelchair Accommodation,vehicles,As-is,federal,CA,SAN DIEGO,92161,USD,4010,7,0,true,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370826
gsa-4-1-QSC-I-26-401-022,MEDICAL EXPENDABLE SUPPLIES (1 Pallet),medical-scientific,As-is,federal,NV,LAS VEGAS,89115,USD,,0,0,false,2026-07-28,https://www.gsaauctions.gov/auctions/preview/370827
