yearofbirth,sex,age,percentile,dx,ex,llx,lx,mx,px,qx,sx
1936,female,4,median,168,77.1,94281,94365,0.0018,0.9982,0.0018,0.9982
1936,female,5,5,178,76.1,94108,94197,0.0019,0.9981,0.0019,0.9983
1936,female,5,95,178,76.4,94108,94197,0.0019,0.9981,0.0019,0.9983
1936,female,5,median,178,76.2,94108,94197,0.0019,0.9981,0.0019,0.9983
1936,female,6,5,144,75.3,93947,94019,0.0015,0.9985,0.0015,0.9986
1936,female,6,95,144,75.5,93947,94019,0.0015,0.9985,0.0015,0.9986
1936,female,6,median,144,75.4,93947,94019,0.0015,0.9985,0.0015,0.9986
1936,female,7,5,111,74.4,93819,93875,0.0012,0.9988,0.0012,0.999
1936,female,7,95,111,74.6,93819,93875,0.0012,0.9988,0.0012,0.999
1936,female,7,median,111,74.5,93819,93875,0.0012,0.9988,0.0012,0.999
1936,female,8,5,75,73.5,93727,93764,8e-4,0.9992,8e-4,0.9991
1936,female,8,95,75,73.7,93727,93764,8e-4,0.9992,8e-4,0.9991
1936,female,8,median,75,73.6,93727,93764,8e-4,0.9992,8e-4,0.9991
1936,female,9,5,100,72.5,93640,93689,0.0011,0.9989,0.0011,0.999
1936,female,9,95,100,72.8,93640,93689,0.0011,0.9989,0.0011,0.999
1936,female,9,median,100,72.6,93640,93689,0.0011,0.9989,0.0011,0.999
1936,female,10,5,84,71.6,93548,93590,9e-4,0.9991,9e-4,0.9993
1936,female,10,95,84,71.9,93548,93590,9e-4,0.9991,9e-4,0.9993
1936,female,10,median,84,71.7,93548,93590,9e-4,0.9991,9e-4,0.9993
1936,female,11,5,48,70.7,93481,93506,5e-4,0.9995,5e-4,0.9993
1936,female,11,95,48,70.9,93481,93506,5e-4,0.9995,5e-4,0.9993
1936,female,11,median,48,70.8,93481,93506,5e-4,0.9995,5e-4,0.9993
1936,female,12,5,75,69.7,93420,93457,8e-4,0.9992,8e-4,0.9992
1936,female,12,95,75,70,93420,93457,8e-4,0.9992,8e-4,0.9992
1936,female,12,median,75,69.8,93420,93457,8e-4,0.9992,8e-4,0.9992
1936,female,13,5,65,68.7,93350,93382,7e-4,0.9993,7e-4,0.9993
1936,female,13,95,65,69,93350,93382,7e-4,0.9993,7e-4,0.9993
1936,female,13,median,65,68.9,93350,93382,7e-4,0.9993,7e-4,0.9993
1936,female,14,5,57,67.8,93289,93317,6e-4,0.9994,6e-4,0.9994
1936,female,14,95,57,68.1,93289,93317,6e-4,0.9994,6e-4,0.9994
1936,female,14,median,57,67.9,93289,93317,6e-4,0.9994,6e-4,0.9994
1936,female,15,5,58,66.8,93231,93260,6e-4,0.9994,6e-4,0.9993
1936,female,15,95,58,67.1,93231,93260,6e-4,0.9994,6e-4,0.9993
1936,female,15,median,58,67,93231,93260,6e-4,0.9994,6e-4,0.9993
1936,female,16,5,66,65.9,93170,93202,7e-4,0.9993,7e-4,0.9993
1936,female,16,95,66,66.1,93170,93202,7e-4,0.9993,7e-4,0.9993
1936,female,16,median,66,66,93170,93202,7e-4,0.9993,7e-4,0.9993
1936,female,17,5,59,64.9,93107,93137,6e-4,0.9994,6e-4,0.9993
1936,female,17,95,59,65.2,93107,93137,6e-4,0.9994,6e-4,0.9993
1936,female,17,median,59,65.1,93107,93137,6e-4,0.9994,6e-4,0.9993
1936,female,18,5,68,64,93044,93078,7e-4,0.9993,7e-4,0.9993
1936,female,18,95,68,64.2,93044,93078,7e-4,0.9993,7e-4,0.9993
1936,female,18,median,68,64.1,93044,93078,7e-4,0.9993,7e-4,0.9993
1936,female,19,5,56,63,92982,93010,6e-4,0.9994,6e-4,0.9993
1936,female,19,95,56,63.3,92982,93010,6e-4,0.9994,6e-4,0.9993
1936,female,19,median,56,63.1,92982,93010,6e-4,0.9994,6e-4,0.9993
1936,female,20,5,75,62,92916,92954,8e-4,0.9992,8e-4,0.9993
1936,female,20,95,75,62.3,92916,92954,8e-4,0.9992,8e-4,0.9993
1936,female,20,median,75,62.2,92916,92954,8e-4,0.9992,8e-4,0.9993
1936,female,21,5,59,61.1,92849,92879,6e-4,0.9994,6e-4,0.9992
1936,female,21,95,59,61.4,92849,92879,6e-4,0.9994,6e-4,0.9992
1936,female,21,median,59,61.2,92849,92879,6e-4,0.9994,6e-4,0.9992
1936,female,22,5,83,60.1,92778,92819,9e-4,0.9991,9e-4,0.9993
1936,female,22,95,83,60.4,92778,92819,9e-4,0.9991,9e-4,0.9993
1936,female,22,median,83,60.3,92778,92819,9e-4,0.9991,9e-4,0.9993
1936,female,23,5,47,59.2,92714,92737,5e-4,0.9995,5e-4,0.9995
1936,female,23,95,47,59.5,92714,92737,5e-4,0.9995,5e-4,0.9995
1936,female,23,median,47,59.3,92714,92737,5e-4,0.9995,5e-4,0.9995
1936,female,24,5,48,58.2,92666,92690,5e-4,0.9995,5e-4,0.9994
1936,female,24,95,48,58.5,92666,92690,5e-4,0.9995,5e-4,0.9994
1936,female,24,median,48,58.3,92666,92690,5e-4,0.9995,5e-4,0.9994
1936,female,25,5,55,57.2,92615,92643,6e-4,0.9994,6e-4,0.9994
1936,female,25,95,55,57.5,92615,92643,6e-4,0.9994,6e-4,0.9994
1936,female,25,median,55,57.4,92615,92643,6e-4,0.9994,6e-4,0.9994
1936,female,26,5,59,56.3,92559,92588,6e-4,0.9994,6e-4,0.9994
1936,female,26,95,59,56.6,92559,92588,6e-4,0.9994,6e-4,0.9994
1936,female,26,median,59,56.4,92559,92588,6e-4,0.9994,6e-4,0.9994
1936,female,27,5,58,55.3,92500,92529,6e-4,0.9994,6e-4,0.9993
1936,female,27,95,58,55.6,92500,92529,6e-4,0.9994,6e-4,0.9993
1936,female,27,median,58,55.4,92500,92529,6e-4,0.9994,6e-4,0.9993
1936,female,28,5,71,54.3,92436,92471,8e-4,0.9992,8e-4,0.9992
1936,female,28,95,71,54.6,92436,92471,8e-4,0.9992,8e-4,0.9992
1936,female,28,median,71,54.5,92436,92471,8e-4,0.9992,8e-4,0.9992
1936,female,29,5,83,53.4,92359,92400,9e-4,0.9991,9e-4,0.9992
1936,female,29,95,83,53.7,92359,92400,9e-4,0.9991,9e-4,0.9992
1936,female,29,median,83,53.5,92359,92400,9e-4,0.9991,9e-4,0.9992
1936,female,30,5,59,52.4,92288,92317,6e-4,0.9994,6e-4,0.9993
1936,female,30,95,59,52.7,92288,92317,6e-4,0.9994,6e-4,0.9993
1936,female,30,median,59,52.6,92288,92317,6e-4,0.9994,6e-4,0.9993
1936,female,31,5,78,51.5,92219,92258,8e-4,0.9992,8e-4,0.9992
1936,female,31,95,78,51.7,92219,92258,8e-4,0.9992,8e-4,0.9992
1936,female,31,median,78,51.6,92219,92258,8e-4,0.9992,8e-4,0.9992
1936,female,32,5,65,50.5,92148,92180,7e-4,0.9993,7e-4,0.9993
1936,female,32,95,65,50.8,92148,92180,7e-4,0.9993,7e-4,0.9993
1936,female,32,median,65,50.6,92148,92180,7e-4,0.9993,7e-4,0.9993
1936,female,33,5,70,49.5,92081,92115,8e-4,0.9992,8e-4,0.999
1936,female,33,95,70,49.8,92081,92115,8e-4,0.9992,8e-4,0.999
1936,female,33,median,70,49.7,92081,92115,8e-4,0.9992,8e-4,0.999
1936,female,34,5,116,48.6,91988,92046,0.0013,0.9987,0.0013,0.9989
1936,female,34,95,116,48.9,91988,92046,0.0013,0.9987,0.0013,0.9989
1936,female,34,median,116,48.7,91988,92046,0.0013,0.9987,0.0013,0.9989
1936,female,35,5,86,47.6,91887,91930,9e-4,0.9991,9e-4,0.9988
1936,female,35,95,86,47.9,91887,91930,9e-4,0.9991,9e-4,0.9988
1936,female,35,median,86,47.8,91887,91930,9e-4,0.9991,9e-4,0.9988
1936,female,36,5,139,46.7,91775,91844,0.0015,0.9985,0.0015,0.9985
1936,female,36,95,139,47,91775,91844,0.0015,0.9985,0.0015,0.9985
1936,female,36,median,139,46.8,91775,91844,0.0015,0.9985,0.0015,0.9985
1936,female,37,5,133,45.8,91639,91705,0.0015,0.9985,0.0015,0.9984
1936,female,37,95,133,46,91639,91705,0.0015,0.9985,0.0015,0.9984
1936,female,37,median,133,45.9,91639,91705,0.0015,0.9985,0.0015,0.9984
1936,female,38,5,157,44.8,91494,91572,0.0017,0.9983,0.0017,0.9984
1936,female,38,95,157,45.1,91494,91572,0.0017,0.9983,0.0017,0.9984
1936,female,38,median,157,45,91494,91572,0.0017,0.9983,0.0017,0.9984
1936,female,39,5,129,43.9,91351,91415,0.0014,0.9986,0.0014,0.9984
1936,female,39,95,129,44.2,91351,91415,0.0014,0.9986,0.0014,0.9984
1936,female,39,median,129,44,91351,91415,0.0014,0.9986,0.0014,0.9984
1936,female,40,5,164,43,91204,91286,0.0018,0.9982,0.0018,0.9982
1936,female,40,95,164,43.2,91204,91286,0.0018,0.9982,0.0018,0.9982
1936,female,40,median,164,43.1,91204,91286,0.0018,0.9982,0.0018,0.9982
1936,female,41,5,162,42,91041,91123,0.0018,0.9982,0.0018,0.9982
1936,female,41,95,162,42.3,91041,91123,0.0018,0.9982,0.0018,0.9982
1936,female,41,median,162,42.2,91041,91123,0.0018,0.9982,0.0018,0.9982
1936,female,42,5,163,41.1,90879,90960,0.0018,0.9982,0.0018,0.9981
1936,female,42,95,163,41.4,90879,90960,0.0018,0.9982,0.0018,0.9981
1936,female,42,median,163,41.2,90879,90960,0.0018,0.9982,0.0018,0.9981
1936,female,43,5,186,40.2,90704,90797,0.0021,0.9979,0.0021,0.998
1936,female,43,95,186,40.5,90704,90797,0.0021,0.9979,0.0021,0.998
1936,female,43,median,186,40.3,90704,90797,0.0021,0.9979,0.0021,0.998
1936,female,44,5,177,39.3,90522,90611,0.002,0.998,0.002,0.9978
1936,female,44,95,177,39.6,90522,90611,0.002,0.998,0.002,0.9978
1936,female,44,median,177,39.4,90522,90611,0.002,0.998,0.002,0.9978
1936,female,45,5,223,38.3,90323,90434,0.0025,0.9975,0.0025,0.9974
1936,female,45,95,223,38.6,90323,90434,0.0025,0.9975,0.0025,0.9974
1936,female,45,median,223,38.5,90323,90434,0.0025,0.9975,0.0025,0.9974
1936,female,46,5,245,37.4,90089,90211,0.0027,0.9973,0.0027,0.9976
1936,female,46,95,245,37.7,90089,90211,0.0027,0.9973,0.0027,0.9976
1936,female,46,median,245,37.6,90089,90211,0.0027,0.9973,0.0027,0.9976
1936,female,47,5,188,36.5,89873,89966,0.0021,0.9979,0.0021,0.9977
1936,female,47,95,188,36.8,89873,89966,0.0021,0.9979,0.0021,0.9977
1936,female,47,median,188,36.7,89873,89966,0.0021,0.9979,0.0021,0.9977
1936,female,48,5,233,35.6,89662,89779,0.0026,0.9974,0.0026,0.9971
1936,female,48,95,233,35.9,89662,89779,0.0026,0.9974,0.0026,0.9971
1936,female,48,median,233,35.7,89662,89779,0.0026,0.9974,0.0026,0.9971
1936,female,49,5,279,34.7,89406,89546,0.0031,0.9969,0.0031,0.9966
1936,female,49,95,279,35,89406,89546,0.0031,0.9969,0.0031,0.9966
1936,female,49,median,279,34.8,89406,89546,0.0031,0.9969,0.0031,0.9966
1936,female,50,5,325,33.8,89104,89267,0.0036,0.9964,0.0036,0.9958
1936,female,50,95,325,34.1,89104,89267,0.0036,0.9964,0.0036,0.9958
1936,female,50,median,325,33.9,89104,89267,0.0036,0.9964,0.0036,0.9958
1936,female,51,5,416,32.9,88734,88942,0.0047,0.9953,0.0047,0.9957
1936,female,51,95,416,33.2,88734,88942,0.0047,0.9953,0.0047,0.9957
1936,female,51,median,416,33.1,88734,88942,0.0047,0.9953,0.0047,0.9957
1936,female,52,5,355,32.1,88348,88526,0.004,0.996,0.004,0.9951
1936,female,52,95,355,32.4,88348,88526,0.004,0.996,0.004,0.9951
1936,female,52,median,355,32.2,88348,88526,0.004,0.996,0.004,0.9951
1936,female,53,5,504,31.2,87919,88171,0.0057,0.9943,0.0057,0.995
1936,female,53,95,504,31.5,87919,88171,0.0057,0.9943,0.0057,0.995
1936,female,53,median,504,31.4,87919,88171,0.0057,0.9943,0.0057,0.995
1936,female,54,5,371,30.4,87482,87668,0.0042,0.9958,0.0042,0.9953
1936,female,54,95,371,30.7,87482,87668,0.0042,0.9958,0.0042,0.9953
1936,female,54,median,371,30.5,87482,87668,0.0042,0.9958,0.0042,0.9953
1936,female,55,5,445,29.5,87073,87296,0.0051,0.9949,0.0051,0.995
1936,female,55,95,445,29.8,87073,87296,0.0051,0.9949,0.0051,0.995
1936,female,55,median,445,29.7,87073,87296,0.0051,0.9949,0.0051,0.995
1936,female,56,5,428,28.7,86637,86851,0.0049,0.9951,0.0049,0.9946
1936,female,56,95,428,29,86637,86851,0.0049,0.9951,0.0049,0.9946
1936,female,56,median,428,28.8,86637,86851,0.0049,0.9951,0.0049,0.9946
1936,female,57,5,512,27.8,86167,86423,0.0059,0.9941,0.0059,0.9938
1936,female,57,95,512,28.1,86167,86423,0.0059,0.9941,0.0059,0.9938
1936,female,57,median,512,27.9,86167,86423,0.0059,0.9941,0.0059,0.9938
1936,female,58,5,557,27,85633,85911,0.0065,0.9935,0.0065,0.993
1936,female,58,95,557,27.3,85633,85911,0.0065,0.9935,0.0065,0.993
1936,female,58,median,557,27.1,85633,85911,0.0065,0.9935,0.0065,0.993
1936,female,59,5,647,26.1,85030,85354,0.0076,0.9924,0.0076,0.9926
1936,female,59,95,647,26.4,85030,85354,0.0076,0.9924,0.0076,0.9926
1936,female,59,median,647,26.3,85030,85354,0.0076,0.9924,0.0076,0.9926
1936,female,60,5,618,25.3,84398,84707,0.0073,0.9927,0.0073,0.9927
1936,female,60,95,618,25.6,84398,84707,0.0073,0.9927,0.0073,0.9927
1936,female,60,median,618,25.5,84398,84707,0.0073,0.9927,0.0073,0.9927
1936,female,61,5,623,24.5,83778,84089,0.0074,0.9926,0.0074,0.9923
1936,female,61,95,623,24.8,83778,84089,0.0074,0.9926,0.0074,0.9923
1936,female,61,median,623,24.7,83778,84089,0.0074,0.9926,0.0074,0.9923
1936,female,62,5,670,23.7,83131,83466,0.0081,0.992,0.008,0.9915
1936,female,62,95,670,24,83131,83466,0.0081,0.992,0.008,0.9915
1936,female,62,median,670,23.8,83131,83466,0.0081,0.992,0.008,0.9915
1936,female,63,5,744,22.9,82424,82796,0.009,0.991,0.009,0.991
1936,female,63,95,744,23.2,82424,82796,0.009,0.991,0.009,0.991
1936,female,63,median,744,23,82424,82796,0.009,0.991,0.009,0.991
1936,female,64,5,732,22.1,81686,82052,0.009,0.9911,0.0089,0.9904
1936,female,64,95,732,22.4,81686,82052,0.009,0.9911,0.0089,0.9904
1936,female,64,median,732,22.2,81686,82052,0.009,0.9911,0.0089,0.9904
1936,female,65,5,839,21.3,80901,81320,0.0104,0.9897,0.0103,0.9895
1936,female,65,95,839,21.6,80901,81320,0.0104,0.9897,0.0103,0.9895
1936,female,65,median,839,21.4,80901,81320,0.0104,0.9897,0.0103,0.9895
1936,female,66,5,854,20.5,80054,80481,0.0107,0.9894,0.0106,0.9891
1936,female,66,95,854,20.8,80054,80481,0.0107,0.9894,0.0106,0.9891
1936,female,66,median,854,20.7,80054,80481,0.0107,0.9894,0.0106,0.9891
1936,female,67,5,883,19.7,79186,79628,0.0112,0.9889,0.0111,0.9881
1936,female,67,95,883,20,79186,79628,0.0112,0.9889,0.0111,0.9881
1936,female,67,median,883,19.9,79186,79628,0.0112,0.9889,0.0111,0.9881
1936,female,68,5,996,18.9,78246,78744,0.0127,0.9873,0.0127,0.98740000000000006
1936,female,68,95,996,19.3,78246,78744,0.0127,0.9873,0.0127,0.98740000000000006
1936,female,68,median,996,19.1,78246,78744,0.0127,0.9873,0.0127,0.98740000000000006
1936,female,69,5,980,18.2,77258,77748,0.0127,0.98740000000000006,0.0126,0.9869
1936,female,69,95,980,18.5,77258,77748,0.0127,0.98740000000000006,0.0126,0.9869
1936,female,69,median,980,18.3,77258,77748,0.0127,0.98740000000000006,0.0126,0.9869
1936,female,70,5,1052,17.4,76242,76768,0.0138,0.9863,0.0137,0.9855
1936,female,70,95,1052,17.7,76242,76768,0.0138,0.9863,0.0137,0.9855
1936,female,70,median,1052,17.6,76242,76768,0.0138,0.9863,0.0137,0.9855
1936,female,71,5,1159,16.6,75137,75716,0.0154,0.9847,0.0153,0.9832
1936,female,71,95,1159,17,75137,75716,0.0154,0.9847,0.0153,0.9832
1936,female,71,median,1159,16.8,75137,75716,0.0154,0.9847,0.0153,0.9832
1936,female,72,5,1372,15.9,73871,74557,0.0186,0.9816,0.0184,0.9826
1936,female,72,95,1372,16.2,73871,74557,0.0186,0.9816,0.0184,0.9826
1936,female,72,median,1372,16,73871,74557,0.0186,0.9816,0.0184,0.9826
1936,female,73,5,1200,15.2,72586,73186,0.0165,0.9836,0.0164,0.9816
1936,female,73,95,1200,15.5,72586,73186,0.0165,0.9836,0.0164,0.9816
1936,female,73,median,1200,15.3,72586,73186,0.0165,0.9836,0.0164,0.9816
1936,female,74,5,1470,14.4,71251,71986,0.0206,0.9796,0.0204,0.9787
1936,female,74,95,1470,14.8,71251,71986,0.0206,0.9796,0.0204,0.9787
1936,female,74,median,1470,14.6,71251,71986,0.0206,0.9796,0.0204,0.9787
1936,female,75,5,1561,13.7,69735,70516,0.0224,0.9779,0.0221,0.9784
1936,female,75,95,1561,14.1,69735,70516,0.0224,0.9779,0.0221,0.9784
1936,female,75,median,1561,13.9,69735,70516,0.0224,0.9779,0.0221,0.9784
1936,female,76,5,1448,13,68231,68955,0.0212,0.979,0.021,0.9761
1936,female,76,95,1448,13.4,68231,68955,0.0212,0.979,0.021,0.9761
1936,female,76,median,1448,13.2,68231,68955,0.0212,0.979,0.021,0.9761
1936,female,77,5,1815,12.3,66599,67507,0.0273,0.9731,0.0269,0.9717
1936,female,77,95,1815,12.6,66599,67507,0.0273,0.9731,0.0269,0.9717
1936,female,77,median,1815,12.4,66599,67507,0.0273,0.9731,0.0269,0.9717
1936,female,78,5,1953,11.6,64715,65691,0.0302,0.9703,0.0297,0.969
1936,female,78,95,1953,12,64715,65691,0.0302,0.9703,0.0297,0.969
1936,female,78,median,1953,11.8,64715,65691,0.0302,0.9703,0.0297,0.969
1936,female,79,5,2055,10.9,62711,63739,0.0328,0.9678,0.0322,0.9665
1936,female,79,95,2055,11.3,62711,63739,0.0328,0.9678,0.0322,0.9681
1936,female,79,median,2055,11.1,62711,63739,0.0328,0.9678,0.0322,0.9673
1936,female,80,5,1946,10.3,60613,61683,0.0321,0.9653,0.0316,0.9636
1936,female,80,95,2140,10.7,60710,61683,0.0353,0.9684,0.0347,0.9663
1936,female,80,median,2043,10.5,60662,61683,0.0337,0.9669,0.0331,0.9649
1936,female,81,5,2106,9.6,58411,59543,0.0359,0.9611,0.0353,0.959
1936,female,81,95,2317,10,58659,59737,0.0396,0.9647,0.0389,0.9622
1936,female,81,median,2213,9.8,58534,59641,0.0378,0.9629,0.0371,0.9606
1936,female,82,5,2284,9,56042,57265,0.0405,0.956,0.0397,0.9535
1936,female,82,95,2524,9.4,56424,57593,0.045,0.9603,0.044,0.9573
1936,female,82,median,2401,9.2,56227,57427,0.0427,0.9582,0.0418,0.9555
1936,female,83,5,2483,8.4,53464,54794,0.0461,0.9502,0.045,0.9473
1936,female,83,95,2734,8.8,53998,55267,0.0511,0.955,0.0498,0.9517
1936,female,83,median,2605,8.6,53724,55026,0.0485,0.9527,0.0473,0.9495
1936,female,84,5,2689,7.8,50673,52123,0.0524,0.9434,0.0511,0.9399
1936,female,84,95,2960,8.2,51366,52735,0.0583,0.9489,0.0566,0.9452
1936,female,84,median,2822,8,51011,52421,0.0553,0.9462,0.0538,0.9425
1936,female,85,5,2892,7.2,47655,49217,0.0598,0.9354,0.058,0.9312
1936,female,85,95,3190,7.6,48524,50004,0.0668,0.942,0.0646,0.9375
1936,female,85,median,3045,7.4,48077,49600,0.0633,0.9386,0.0614,0.9344
1936,female,86,5,3102,6.6,44402,46089,0.0685,0.9257,0.0662,0.9209
1936,female,86,95,3446,7,45473,47057,0.0772,0.9338,0.0743,0.9289
1936,female,86,median,3267,6.8,44922,46555,0.0727,0.9298,0.0702,0.92490000000000006
1936,female,87,5,3278,6.1,40930,42713,0.0781,0.9144,0.0751,0.9091
1936,female,87,95,3674,6.5,42213,43894,0.0895,0.92490000000000006,0.0856,0.9192
1936,female,87,median,3476,6.3,41550,43288,0.0837,0.9197,0.0803,0.9141
1936,female,88,5,3450,5.6,37235,39126,0.0896,0.9018,0.0858,0.8959
1936,female,88,95,3879,6,38756,40532,0.1033,0.9142,0.0982,0.9077
1936,female,88,median,3660,5.8,37982,39812,0.0964,0.9081,0.0919,0.9018
1936,female,89,5,3568,5.2,33396,35351,0.1025,0.8872,0.0975,0.8809
1936,female,89,95,4030,5.5,35156,36994,0.1196,0.9025,0.1128,0.8948
1936,female,89,median,3801,5.4,34251,36152,0.111,0.8949,0.1051,0.8878
1936,female,90,5,3648,4.8,29449,31448,0.1179,0.8707,0.1113,0.8643
1936,female,90,95,4136,5.1,31391,33318,0.1383,0.8887,0.1293,0.8801
1936,female,90,median,3882,4.9,30410,32351,0.1276,0.88,0.12,0.8723
1936,female,91,5,3643,4.4,25520,27461,0.1349,0.8529,0.1264,0.8461
1936,female,91,95,4145,4.7,27570,29505,0.1587,0.8736,0.1471,0.864
1936,female,91,median,3885,4.5,26527,28469,0.1465,0.8635,0.1365,0.8552
1936,female,92,5,3556,4,21662,23534,0.154,0.8332,0.143,0.8262
1936,female,92,95,4058,4.3,23775,25658,0.1819,0.857,0.1668,0.8464
1936,female,92,median,3798,4.2,22685,24584,0.1674,0.8455,0.1545,0.8366
1936,female,93,5,3356,3.7,17984,19764,0.1752,0.8121,0.1611,0.8057
1936,female,93,95,3877,4,20045,21893,0.2074,0.8389,0.1879,0.8278
1936,female,93,median,3614,3.8,18980,20787,0.1904,0.8261,0.1739,0.8169
1936,female,94,5,3097,3.4,14551,16162,0.1977,0.79,0.1799,0.7832
1936,female,94,95,3592,3.7,16512,18228,0.2346,0.8201,0.21,0.8086
1936,female,94,median,3337,3.5,15504,17173,0.2152,0.8057,0.1943,0.7962
1936,female,95,5,2751,3.1,11479,12910,0.2211,0.7664,0.1991,0.7592
1936,female,95,95,3250,3.4,13282,14838,0.2645,0.8009,0.2336,0.7885
1936,female,95,median,2983,3.3,12344,13836,0.2417,0.7844,0.21560000000000001,0.7748
1936,female,96,5,2351,2.9,8786,10018,0.2459,0.7408,0.219,0.7352
1936,female,96,95,2841,3.2,10396,11764,0.2978,0.781,0.2592,0.7688
1936,female,96,median,2576,3,9564,10852,0.2694,0.7626,0.2374,0.7531
1936,female,97,5,1933,2.6,6520,7531,0.2703,0.7157,0.2381,0.7112
1936,female,97,95,2385,3,7939,9065,0.3314,0.7619,0.2843,0.7488
1936,female,97,median,2146,2.8,7203,8276,0.298,0.7406,0.2594,0.7313
1936,female,98,5,1517,2.4,4699,5507,0.2922,0.6904,0.2549,0.6856
1936,female,98,95,1949,2.8,5880,6816,0.3662,0.7451,0.3096,0.7307
1936,female,98,median,1724,2.6,5268,6130,0.3273,0.7187,0.2813,0.7096
1936,female,99,5,1168,2.3,3272,3888,0.3153,0.6642,0.2723,0.6608
1936,female,99,95,1530,2.6,4245,4970,0.4036,0.7277,0.3358,0.713
1936,female,99,median,1335,2.4,3738,4405,0.3571,0.697,0.303,0.6882
1936,female,100,5,854,2.1,2201,2653,0.3366,0.6363,0.2881,0.6347
1936,female,100,95,1152,2.5,2985,3530,0.4445,0.7119,0.3637,0.6961
1936,female,100,median,996,2.3,2573,3071,0.3872,0.6756,0.3244,0.6671
1936,male,0,5,4917,70.8,96087,100000,0.0512,0.9508,0.0492,0.9846
1936,male,0,95,4917,71,96087,100000,0.0512,0.9508,0.0492,0.9846
1936,male,0,median,4917,70.9,96087,100000,0.0512,0.9508,0.0492,0.9846
1936,male,1,5,959,73.5,94603,95083,0.0101,0.9899,0.0101,0.9917
1936,male,1,95,959,73.7,94603,95083,0.0101,0.9899,0.0101,0.9917
1936,male,1,median,959,73.6,94603,95083,0.0101,0.9899,0.0101,0.9917
1936,male,2,5,610,73.2,93819,94124,0.0065,0.9935,0.0065,0.9953
1936,male,2,95,610,73.4,93819,94124,0.0065,0.9935,0.0065,0.9953
1936,male,2,median,610,73.3,93819,94124,0.0065,0.9935,0.0065,0.9953
1936,male,3,5,277,72.7,93376,93514,0.003,0.997,0.003,0.9972
1936,male,3,95,277,72.9,93376,93514,0.003,0.997,0.003,0.9972
1936,male,3,median,277,72.8,93376,93514,0.003,0.997,0.003,0.9972
1936,male,4,5,246,71.9,93115,93237,0.0026,0.9974,0.0026,0.9978
1936,male,4,95,246,72.1,93115,93237,0.0026,0.9974,0.0026,0.9978
1936,male,4,median,246,72,93115,93237,0.0026,0.9974,0.0026,0.9978
1936,male,5,5,173,71.1,92905,92992,0.0019,0.9981,0.0019,0.9982
1936,male,5,95,173,71.3,92905,92992,0.0019,0.9981,0.0019,0.9982
1936,male,5,median,173,71.2,92905,92992,0.0019,0.9981,0.0019,0.9982
1936,male,6,5,160,70.2,92738,92818,0.0017,0.9983,0.0017,0.9983
1936,male,6,95,160,70.4,92738,92818,0.0017,0.9983,0.0017,0.9983
1936,male,6,median,160,70.3,92738,92818,0.0017,0.9983,0.0017,0.9983
1936,male,7,5,154,69.3,92581,92658,0.0017,0.9983,0.0017,0.9984
1936,male,7,95,154,69.5,92581,92658,0.0017,0.9983,0.0017,0.9984
1936,male,7,median,154,69.4,92581,92658,0.0017,0.9983,0.0017,0.9984
1936,male,8,5,149,68.5,92430,92504,0.0016,0.9984,0.0016,0.9986
1936,male,8,95,149,68.7,92430,92504,0.0016,0.9984,0.0016,0.9986
1936,male,8,median,149,68.6,92430,92504,0.0016,0.9984,0.0016,0.9986
1936,male,9,5,116,67.6,92297,92355,0.0013,0.9987,0.0013,0.9987
1936,male,9,95,116,67.8,92297,92355,0.0013,0.9987,0.0013,0.9987
1936,male,9,median,116,67.7,92297,92355,0.0013,0.9987,0.0013,0.9987
1936,male,10,5,117,66.6,92181,92240,0.0013,0.9987,0.0013,0.9988
1936,male,10,95,117,66.9,92181,92240,0.0013,0.9987,0.0013,0.9988
1936,male,10,median,117,66.8,92181,92240,0.0013,0.9987,0.0013,0.9988
1936,male,11,5,98,65.7,92074,92123,0.0011,0.9989,0.0011,0.999
1936,male,11,95,98,65.9,92074,92123,0.0011,0.9989,0.0011,0.999
1936,male,11,median,98,65.8,92074,92123,0.0011,0.9989,0.0011,0.999
1936,male,12,5,87,64.8,91982,92025,9e-4,0.9991,9e-4,0.9992
1936,male,12,95,87,65,91982,92025,9e-4,0.9991,9e-4,0.9992
1936,male,12,median,87,64.9,91982,92025,9e-4,0.9991,9e-4,0.9992
1936,male,13,5,58,63.9,91910,91939,6e-4,0.9994,6e-4,0.9993
1936,male,13,95,58,64.1,91910,91939,6e-4,0.9994,6e-4,0.9993
1936,male,13,median,58,64,91910,91939,6e-4,0.9994,6e-4,0.9993
1936,male,14,5,72,62.9,91844,91881,8e-4,0.9992,8e-4,0.9989
1936,male,14,95,72,63.1,91844,91881,8e-4,0.9992,8e-4,0.9989
1936,male,14,median,72,63,91844,91881,8e-4,0.9992,8e-4,0.9989
1936,male,15,5,130,62,91743,91808,0.0014,0.9986,0.0014,0.9987
1936,male,15,95,130,62.2,91743,91808,0.0014,0.9986,0.0014,0.9987
1936,male,15,median,130,62.1,91743,91808,0.0014,0.9986,0.0014,0.9987
1936,male,16,5,114,61,91621,91678,0.0012,0.9988,0.0012,0.9988
1936,male,16,95,114,61.3,91621,91678,0.0012,0.9988,0.0012,0.9988
1936,male,16,median,114,61.1,91621,91678,0.0012,0.9988,0.0012,0.9988
1936,male,17,5,104,60.1,91512,91564,0.0011,0.9989,0.0011,0.9986
