date,discipline_code,discipline_name,event_code,event_description,start_datetime_local,end_datetime_local,start_datetime_utc,end_datetime_utc,is_medal_event,is_training,venue_code,venue_name,venue_slug,location_name,location_code,session_code,estimated_start,day_of_week,start_time,end_time
2026-02-13,IHO,Ice Hockey,IHOMTEAM6-------------GPB-000400--,Men's Prelim. Round - Group B,2026-02-13T12:10:00Z,2026-02-13T14:40:00Z,2026-02-13T11:10:00Z,2026-02-13T13:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO27,FALSE,Friday,12:10:00,14:40:00
2026-02-13,IHO,Ice Hockey,IHOMTEAM6-------------GPA-000300--,Men's Prelim. Round - Group A,2026-02-13T16:40:00Z,2026-02-13T19:10:00Z,2026-02-13T15:40:00Z,2026-02-13T18:10:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO30,FALSE,Friday,16:40:00,19:10:00
2026-02-13,IHO,Ice Hockey,IHOWTEAM6-------------QFNL000100--,Women's Play-offs Quarterfinals,2026-02-13T16:40:00Z,2026-02-13T19:10:00Z,2026-02-13T15:40:00Z,2026-02-13T18:10:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO29,FALSE,Friday,16:40:00,19:10:00
2026-02-13,IHO,Ice Hockey,IHOMTEAM6-------------GPA-000400--,Men's Prelim. Round - Group A,2026-02-13T21:10:00Z,2026-02-13T23:40:00Z,2026-02-13T20:10:00Z,2026-02-13T22:40:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO32,FALSE,Friday,21:10:00,23:40:00
2026-02-13,IHO,Ice Hockey,IHOWTEAM6-------------QFNL000200--,Women's Play-offs Quarterfinals,2026-02-13T21:10:00Z,2026-02-13T23:40:00Z,2026-02-13T20:10:00Z,2026-02-13T22:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO31,FALSE,Friday,21:10:00,23:40:00
2026-02-13,IHO,Ice Hockey,IHOMTEAM6-------------GPB-000500--,Men's Prelim. Round - Group B,2026-02-14T12:10:00Z,2026-02-14T14:40:00Z,2026-02-14T11:10:00Z,2026-02-14T13:40:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO34,FALSE,Friday,12:10:00,14:40:00
2026-02-13,IHO,Ice Hockey,IHOMTEAM6-------------GPC-000300--,Men's Prelim. Round - Group C,2026-02-14T12:10:00Z,2026-02-14T14:40:00Z,2026-02-14T11:10:00Z,2026-02-14T13:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO33,FALSE,Friday,12:10:00,14:40:00
2026-02-13,IHO,Ice Hockey,IHOMTEAM6-------------GPB-000600--,Men's Prelim. Round - Group B,2026-02-14T16:40:00Z,2026-02-14T19:10:00Z,2026-02-14T15:40:00Z,2026-02-14T18:10:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO36,FALSE,Friday,16:40:00,19:10:00
2026-02-13,IHO,Ice Hockey,IHOWTEAM6-------------QFNL000300--,Women's Play-offs Quarterfinals,2026-02-14T16:40:00Z,2026-02-14T19:10:00Z,2026-02-14T15:40:00Z,2026-02-14T18:10:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO35,FALSE,Friday,16:40:00,19:10:00
2026-02-13,IHO,Ice Hockey,IHOMTEAM6-------------GPC-000400--,Men's Prelim. Round - Group C,2026-02-14T21:10:00Z,2026-02-14T23:40:00Z,2026-02-14T20:10:00Z,2026-02-14T22:40:00Z,FALSE,FALSE,MH1,Milano Santagiulia Ice Hockey Arena,milano-santagiulia-ice-hockey-arena,Milano Santagiulia IHO Arena,MH1,OIHO38,FALSE,Friday,21:10:00,23:40:00
2026-02-13,IHO,Ice Hockey,IHOWTEAM6-------------QFNL000400--,Women's Play-offs Quarterfinals,2026-02-14T21:10:00Z,2026-02-14T23:40:00Z,2026-02-14T20:10:00Z,2026-02-14T22:40:00Z,FALSE,FALSE,MH2,Milano Rho Ice Hockey Arena,milano-rho-ice-hockey-arena,Milano Rho Ice Hockey Arena,MH2,OIHO37,FALSE,Friday,21:10:00,23:40:00
2026-02-13,LUG,Luge,LUGXRELAY6------------FNL-000100--,Team Relay,2026-02-12T18:30:00Z,2026-02-12T19:25:00Z,2026-02-12T17:30:00Z,2026-02-12T18:25:00Z,TRUE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OLUG06,FALSE,Friday,18:30:00,19:25:00
2026-02-13,NCB,Nordic Combined,NCBMLHTRAIN-----------TRNO0100SJ--,Large Hill Official Training 1,2026-02-13T09:00:00Z,2026-02-13T11:00:00Z,2026-02-13T08:00:00Z,2026-02-13T10:00:00Z,FALSE,TRUE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Large Hill,PLH,ONCBTC,FALSE,Friday,09:00:00,11:00:00
2026-02-13,STK,Short Track Speed Skating,STKW500M--------------QFNL--------,Women's 500m - Quarterfinals,2026-02-12T20:15:00Z,2026-02-12T20:27:00Z,2026-02-12T19:15:00Z,2026-02-12T19:27:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano Ice Skating Arena,MSK,OSTK02,FALSE,Friday,20:15:00,20:27:00
2026-02-13,STK,Short Track Speed Skating,STKM1000M-------------QFNL--------,Men's 1000m - Quarterfinals,2026-02-12T20:29:00Z,2026-02-12T20:45:00Z,2026-02-12T19:29:00Z,2026-02-12T19:45:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano Ice Skating Arena,MSK,OSTK02,FALSE,Friday,20:29:00,20:45:00
2026-02-13,STK,Short Track Speed Skating,STKW500M--------------SFNL--------,Women's 500m - Semifinals,2026-02-12T20:58:00Z,2026-02-12T21:04:00Z,2026-02-12T19:58:00Z,2026-02-12T20:04:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano Ice Skating Arena,MSK,OSTK02,FALSE,Friday,20:58:00,21:04:00
2026-02-13,STK,Short Track Speed Skating,STKM1000M-------------SFNL--------,Men's 1000m - Semifinals,2026-02-12T21:05:00Z,2026-02-12T21:13:00Z,2026-02-12T20:05:00Z,2026-02-12T20:13:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano Ice Skating Arena,MSK,OSTK02,FALSE,Friday,21:05:00,21:13:00
2026-02-13,STK,Short Track Speed Skating,STKW500M--------------FNL-B00100--,Women's 500m - Final B,2026-02-12T21:26:00Z,2026-02-12T21:31:00Z,2026-02-12T20:26:00Z,2026-02-12T20:31:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OSTK02,FALSE,Friday,21:26:00,21:31:00
2026-02-13,STK,Short Track Speed Skating,STKW500M--------------FNL-A00100--,Women's 500m - Final A,2026-02-12T21:31:00Z,2026-02-12T21:36:00Z,2026-02-12T20:31:00Z,2026-02-12T20:36:00Z,TRUE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OSTK02,FALSE,Friday,21:31:00,21:36:00
2026-02-13,STK,Short Track Speed Skating,STKM1000M-------------FNL-B00100--,Men's 1000m - Final B,2026-02-12T21:37:00Z,2026-02-12T21:43:00Z,2026-02-12T20:37:00Z,2026-02-12T20:43:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OSTK02,FALSE,Friday,21:37:00,21:43:00
2026-02-13,STK,Short Track Speed Skating,STKM1000M-------------FNL-A00100--,Men's 1000m - Final A,2026-02-12T21:43:00Z,2026-02-12T21:49:00Z,2026-02-12T20:43:00Z,2026-02-12T20:49:00Z,TRUE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OSTK02,FALSE,Friday,21:43:00,21:49:00
2026-02-13,STK,Short Track Speed Skating,STKM1500M-------------QFNL--------,Men's 1500m - Quarterfinals,2026-02-14T20:15:00Z,2026-02-14T20:45:00Z,2026-02-14T19:15:00Z,2026-02-14T19:45:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano Ice Skating Arena,MSK,OSTK03,FALSE,Friday,20:15:00,20:45:00
2026-02-13,STK,Short Track Speed Skating,STKW1000M-------------HEAT--------,Women's 1000m - Heats,2026-02-14T20:59:00Z,2026-02-14T21:31:00Z,2026-02-14T19:59:00Z,2026-02-14T20:31:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano Ice Skating Arena,MSK,OSTK03,FALSE,Friday,20:59:00,21:31:00
2026-02-13,STK,Short Track Speed Skating,STKM1500M-------------SFNL--------,Men's 1500m - Semifinals,2026-02-14T21:44:00Z,2026-02-14T21:59:00Z,2026-02-14T20:44:00Z,2026-02-14T20:59:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano Ice Skating Arena,MSK,OSTK03,FALSE,Friday,21:44:00,21:59:00
2026-02-13,STK,Short Track Speed Skating,STKW3000MRY4----------SFNL--------,Women's 3000m Relay - Semifinals,2026-02-14T22:00:00Z,2026-02-14T22:14:00Z,2026-02-14T21:00:00Z,2026-02-14T21:14:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano Ice Skating Arena,MSK,OSTK03,FALSE,Friday,22:00:00,22:14:00
2026-02-13,STK,Short Track Speed Skating,STKM1500M-------------FNL-B00100--,Men's 1500m - Final B,2026-02-14T22:27:00Z,2026-02-14T22:34:00Z,2026-02-14T21:27:00Z,2026-02-14T21:34:00Z,FALSE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OSTK03,FALSE,Friday,22:27:00,22:34:00
2026-02-13,STK,Short Track Speed Skating,STKM1500M-------------FNL-A00100--,Men's 1500m - Final A,2026-02-14T22:34:00Z,2026-02-14T22:42:00Z,2026-02-14T21:34:00Z,2026-02-14T21:42:00Z,TRUE,FALSE,MSK,Milano Ice Skating Arena,milano-ice-skating-arena,Milano MSK-Competition Rink,MSC,OSTK03,FALSE,Friday,22:34:00,22:42:00
2026-02-13,SKN,Skeleton,SKNMSINGLES-----------FNL-000100--,Men Heat 1,2026-02-12T09:30:00Z,2026-02-12T10:24:10Z,2026-02-12T08:30:00Z,2026-02-12T09:24:10Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKN01,FALSE,Friday,09:30:00,10:24:00
2026-02-13,SKN,Skeleton,SKNMSINGLES-----------FNL-000200--,Men Heat 2,2026-02-12T11:08:00Z,2026-02-12T12:02:10Z,2026-02-12T10:08:00Z,2026-02-12T11:02:10Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKN01,FALSE,Friday,11:08:00,12:02:00
2026-02-13,SKN,Skeleton,SKNWSINGLES-----------FNL-000100--,Women Heat 1,2026-02-13T16:00:00Z,2026-02-13T16:54:10Z,2026-02-13T15:00:00Z,2026-02-13T15:54:10Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKN02,FALSE,Friday,16:00:00,16:54:00
2026-02-13,SKN,Skeleton,SKNWSINGLES-----------FNL-000200--,Women Heat 2,2026-02-13T17:48:00Z,2026-02-13T18:42:10Z,2026-02-13T16:48:00Z,2026-02-13T17:42:10Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKN02,FALSE,Friday,17:48:00,18:42:00
2026-02-13,SKN,Skeleton,SKNMSINGLES-----------FNL-000300--,Men Heat 3,2026-02-13T19:30:00Z,2026-02-13T20:24:10Z,2026-02-13T18:30:00Z,2026-02-13T19:24:10Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKN02,FALSE,Friday,19:30:00,20:24:00
2026-02-13,SKN,Skeleton,SKNMSINGLES-----------FNL-000400--,Men Heat 4,2026-02-13T21:05:00Z,2026-02-13T22:01:15Z,2026-02-13T20:05:00Z,2026-02-13T21:01:15Z,TRUE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKN02,FALSE,Friday,21:05:00,22:01:00
2026-02-13,SKN,Skeleton,SKNWSINGLES-----------FNL-000300--,Women Heat 3,2026-02-14T18:00:00Z,2026-02-14T18:54:10Z,2026-02-14T17:00:00Z,2026-02-14T17:54:10Z,FALSE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKN03,FALSE,Friday,18:00:00,18:54:00
2026-02-13,SKN,Skeleton,SKNWSINGLES-----------FNL-000400--,Women Heat 4,2026-02-14T19:44:00Z,2026-02-14T20:29:00Z,2026-02-14T18:44:00Z,2026-02-14T19:29:00Z,TRUE,FALSE,CSC,Cortina Sliding Centre,cortina-sliding-centre,Cortina Sliding Centre,CSC,OSKN03,FALSE,Friday,19:44:00,20:29:00
2026-02-13,SJP,Ski Jumping,SJPWLHTRAIN-----------TRNO0100SJ--,Women's LH - Official Training 1,2026-02-12T17:00:00Z,2026-02-12T19:00:00Z,2026-02-12T16:00:00Z,2026-02-12T18:00:00Z,FALSE,TRUE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Large Hill,PLH,OSJPTF,FALSE,Friday,17:00:00,19:00:00
2026-02-13,SJP,Ski Jumping,SJPMLHTRAIN-----------TRNO0100SJ--,Men's LH - Official Training 1,2026-02-12T20:00:00Z,2026-02-12T22:00:00Z,2026-02-12T19:00:00Z,2026-02-12T21:00:00Z,FALSE,TRUE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Large Hill,PLH,OSJPTG,FALSE,Friday,20:00:00,22:00:00
2026-02-13,SJP,Ski Jumping,SJPMLHTRAIN-----------TRNO0200SJ--,Men's LH - Official Training 2,2026-02-13T18:30:00Z,2026-02-13T20:45:00Z,2026-02-13T17:30:00Z,2026-02-13T19:45:00Z,FALSE,TRUE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Large Hill,PLH,OSJPTH,FALSE,Friday,18:30:00,20:45:00
2026-02-13,SJP,Ski Jumping,SJPWLHTRAIN-----------TRNO0200SJ--,Women's LH - Official Training 2,2026-02-14T09:00:00Z,2026-02-14T11:00:00Z,2026-02-14T08:00:00Z,2026-02-14T10:00:00Z,FALSE,TRUE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Large Hill,PLH,OSJPTI,FALSE,Friday,09:00:00,11:00:00
2026-02-13,SJP,Ski Jumping,SJPMLH----------------FNL-TR01SJ--,Men's LH Individual - Trial Round,2026-02-14T17:30:00Z,2026-02-14T18:15:00Z,2026-02-14T16:30:00Z,2026-02-14T17:15:00Z,FALSE,FALSE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Large Hill,PLH,O,FALSE,Friday,17:30:00,18:15:00
2026-02-13,SJP,Ski Jumping,SJPMLH----------------FNL-0001SJ--,Men's LH Individual - 1st Round,2026-02-14T18:45:00Z,2026-02-14T19:37:00Z,2026-02-14T17:45:00Z,2026-02-14T18:37:00Z,FALSE,FALSE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Large Hill,PLH,OSJP04,FALSE,Friday,18:45:00,19:37:00
2026-02-13,SJP,Ski Jumping,SJPMLH----------------FNL-0002SJ--,Men's LH Individual - Final Round,2026-02-14T19:57:00Z,2026-02-14T20:35:00Z,2026-02-14T18:57:00Z,2026-02-14T19:35:00Z,TRUE,FALSE,PSJ,Predazzo Ski Jumping Stadium,predazzo-ski-jumping-stadium,Predazzo PSJ-Large Hill,PLH,OSJP04,FALSE,Friday,19:57:00,20:35:00
2026-02-13,SBD,Snowboard,SBDMSBX---------------SEED000101--,Men's SBX Seeding Run 1,2026-02-12T10:00:00Z,2026-02-12T10:45:00Z,2026-02-12T09:00:00Z,2026-02-12T09:45:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Cross,LSX,OSBD09,FALSE,Friday,10:00:00,10:45:00
2026-02-13,SBD,Snowboard,SBDMSBX---------------SEED000102--,Men's SBX Seeding Run 2,2026-02-12T10:55:00Z,2026-02-12T11:20:00Z,2026-02-12T09:55:00Z,2026-02-12T10:20:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Cross,LSX,OSBD09,FALSE,Friday,10:55:00,11:20:00
2026-02-13,SBD,Snowboard,SBDMSBX---------------8FNL--------,Men's Snowboard Cross 1/8 Finals,2026-02-12T13:45:00Z,2026-02-12T14:15:00Z,2026-02-12T12:45:00Z,2026-02-12T13:15:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park,LSP,OSBD10,FALSE,Friday,13:45:00,14:15:00
2026-02-13,SBD,Snowboard,SBDMSBX---------------QFNL--------,Men's Snowboard Cross Quarterfinals,2026-02-12T14:18:00Z,2026-02-12T14:36:00Z,2026-02-12T13:18:00Z,2026-02-12T13:36:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park,LSP,OSBD10,FALSE,Friday,14:18:00,14:36:00
2026-02-13,SBD,Snowboard,SBDMSBX---------------SFNL--------,Men's Snowboard Cross Semifinals,2026-02-12T14:39:00Z,2026-02-12T14:49:00Z,2026-02-12T13:39:00Z,2026-02-12T13:49:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park,LSP,OSBD10,FALSE,Friday,14:39:00,14:49:00
2026-02-13,SBD,Snowboard,SBDMSBX---------------FNL-000200--,Men's SBX Small Final,2026-02-12T14:56:00Z,2026-02-12T15:01:00Z,2026-02-12T13:56:00Z,2026-02-12T14:01:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Cross,LSX,OSBD10,FALSE,Friday,14:56:00,15:01:00
2026-02-13,SBD,Snowboard,SBDMSBX---------------FNL-000100--,Men's SBX Big Final,2026-02-12T15:01:00Z,2026-02-12T15:06:00Z,2026-02-12T14:01:00Z,2026-02-12T14:06:00Z,TRUE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Cross,LSX,OSBD10,FALSE,Friday,15:01:00,15:06:00
2026-02-13,SBD,Snowboard,SBDWHP----------------FNL-000100--,Women's SBD HP Final Run 1,2026-02-12T19:30:00Z,2026-02-12T19:56:00Z,2026-02-12T18:30:00Z,2026-02-12T18:56:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Halfpipe,LHP,OSBD11,FALSE,Friday,19:30:00,19:56:00
2026-02-13,SBD,Snowboard,SBDWHP----------------FNL-000200--,Women's SBD HP Final Run 2,2026-02-12T19:59:30Z,2026-02-12T20:24:30Z,2026-02-12T18:59:30Z,2026-02-12T19:24:30Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Halfpipe,LHP,OSBD11,FALSE,Friday,19:59:00,20:24:00
2026-02-13,SBD,Snowboard,SBDWHP----------------FNL-000300--,Women's SBD HP Final Run 3,2026-02-12T20:28:00Z,2026-02-12T20:53:00Z,2026-02-12T19:28:00Z,2026-02-12T19:53:00Z,TRUE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Halfpipe,LHP,OSBD11,FALSE,Friday,20:28:00,20:53:00
2026-02-13,SBD,Snowboard,SBDWSBX---------------SEED000101--,Women's SBX Seeding Run 1,2026-02-13T10:00:00Z,2026-02-13T10:45:00Z,2026-02-13T09:00:00Z,2026-02-13T09:45:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Cross,LSX,OSBD12,FALSE,Friday,10:00:00,10:45:00
2026-02-13,SBD,Snowboard,SBDWSBX---------------SEED000102--,Women's SBX Seeding Run 2,2026-02-13T10:55:00Z,2026-02-13T11:30:00Z,2026-02-13T09:55:00Z,2026-02-13T10:30:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Cross,LSX,OSBD12,FALSE,Friday,10:55:00,11:30:00
2026-02-13,SBD,Snowboard,SBDWSBX---------------8FNL--------,Women's Snowboard Cross 1/8 Finals,2026-02-13T13:30:00Z,2026-02-13T14:00:00Z,2026-02-13T12:30:00Z,2026-02-13T13:00:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park,LSP,OSBD13,FALSE,Friday,13:30:00,14:00:00
2026-02-13,SBD,Snowboard,SBDWSBX---------------QFNL--------,Women's Snowboard Cross Quarterfinals,2026-02-13T14:03:00Z,2026-02-13T14:21:00Z,2026-02-13T13:03:00Z,2026-02-13T13:21:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park,LSP,OSBD13,FALSE,Friday,14:03:00,14:21:00
2026-02-13,SBD,Snowboard,SBDWSBX---------------SFNL--------,Women's Snowboard Cross Semifinals,2026-02-13T14:24:00Z,2026-02-13T14:34:00Z,2026-02-13T13:24:00Z,2026-02-13T13:34:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park,LSP,OSBD13,FALSE,Friday,14:24:00,14:34:00
2026-02-13,SBD,Snowboard,SBDWSBX---------------FNL-000200--,Women's SBX Small Final,2026-02-13T14:41:00Z,2026-02-13T14:46:00Z,2026-02-13T13:41:00Z,2026-02-13T13:46:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Cross,LSX,OSBD13,FALSE,Friday,14:41:00,14:46:00
2026-02-13,SBD,Snowboard,SBDWSBX---------------FNL-000100--,Women's SBX Big Final,2026-02-13T14:46:00Z,2026-02-13T14:51:00Z,2026-02-13T13:46:00Z,2026-02-13T13:51:00Z,TRUE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Cross,LSX,OSBD13,FALSE,Friday,14:46:00,14:51:00
2026-02-13,SBD,Snowboard,SBDMHP----------------FNL-000100--,Men's SBD HP Final Run 1,2026-02-13T19:30:00Z,2026-02-13T19:56:00Z,2026-02-13T18:30:00Z,2026-02-13T18:56:00Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Halfpipe,LHP,OSBD14,FALSE,Friday,19:30:00,19:56:00
2026-02-13,SBD,Snowboard,SBDMHP----------------FNL-000200--,Men's SBD HP Final Run 2,2026-02-13T19:59:30Z,2026-02-13T20:24:30Z,2026-02-13T18:59:30Z,2026-02-13T19:24:30Z,FALSE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Halfpipe,LHP,OSBD14,FALSE,Friday,19:59:00,20:24:00
2026-02-13,SBD,Snowboard,SBDMHP----------------FNL-000300--,Men's SBD HP Final Run 3,2026-02-13T20:28:00Z,2026-02-13T20:53:00Z,2026-02-13T19:28:00Z,2026-02-13T19:53:00Z,TRUE,FALSE,LSP,Livigno Snow Park,livigno-snow-park,Livigno Snow Park-Halfpipe,LHP,OSBD14,FALSE,Friday,20:28:00,20:53:00
2026-02-13,SSK,Speed Skating,SSKW5000M-------------FNL-000100--,Women's 5000m,2026-02-12T16:30:00Z,2026-02-12T17:46:00Z,2026-02-12T15:30:00Z,2026-02-12T16:46:00Z,TRUE,FALSE,MSS,Milano Speed Skating Stadium,milano-speed-skating-stadium,Milano Speed Skating Stadium,MSS,OSSK05,FALSE,Friday,16:30:00,17:46:00
2026-02-13,SSK,Speed Skating,SSKM10000M------------FNL-000100--,Men's 10000m,2026-02-13T16:00:00Z,2026-02-13T17:53:00Z,2026-02-13T15:00:00Z,2026-02-13T16:53:00Z,TRUE,FALSE,MSS,Milano Speed Skating Stadium,milano-speed-skating-stadium,Milano Speed Skating Stadium,MSS,OSSK06,FALSE,Friday,16:00:00,17:53:00
2026-02-13,SSK,Speed Skating,SSKWTEAMPU------------QFNL000100--,Women's Team Pursuit Quarterfinals,2026-02-14T16:00:00Z,2026-02-14T16:23:00Z,2026-02-14T15:00:00Z,2026-02-14T15:23:00Z,FALSE,FALSE,MSS,Milano Speed Skating Stadium,milano-speed-skating-stadium,Milano Speed Skating Stadium,MSS,OSSK07,FALSE,Friday,16:00:00,16:23:00
2026-02-13,SSK,Speed Skating,SSKM500M--------------FNL-000100--,Men's 500m,2026-02-14T17:00:00Z,2026-02-14T17:41:15Z,2026-02-14T16:00:00Z,2026-02-14T16:41:15Z,TRUE,FALSE,MSS,Milano Speed Skating Stadium,milano-speed-skating-stadium,Milano Speed Skating Stadium,MSS,OSSK07,FALSE,Friday,17:00:00,17:41:00
2026-02-14,ALP,Alpine Skiing,ALPMGS----------------FNL-000100--,Men's Giant Slalom Run 1,2026-02-14T10:00:00Z,2026-02-14T12:00:00Z,2026-02-14T09:00:00Z,2026-02-14T11:00:00Z,FALSE,FALSE,SSC,Stelvio Ski Centre,stelvio-ski-centre,Stelvio Ski Centre-ALP Course,SAL,OALP07,FALSE,Saturday,10:00:00,12:00:00
2026-02-14,ALP,Alpine Skiing,ALPMGS----------------FNL-000200--,Men's Giant Slalom Run 2,2026-02-14T13:30:00Z,2026-02-14T15:00:00Z,2026-02-14T12:30:00Z,2026-02-14T14:00:00Z,TRUE,FALSE,SSC,Stelvio Ski Centre,stelvio-ski-centre,Stelvio Ski Centre-ALP Course,SAL,OALP07,FALSE,Saturday,13:30:00,15:00:00
2026-02-14,ALP,Alpine Skiing,ALPWGS----------------FNL-000100--,Women's Giant Slalom Run 1,2026-02-15T10:00:00Z,2026-02-15T12:00:00Z,2026-02-15T09:00:00Z,2026-02-15T11:00:00Z,FALSE,FALSE,SSC,Stelvio Ski Centre,stelvio-ski-centre,Tofane Alpine Skiing Centre,CAL,OALP08,FALSE,Saturday,10:00:00,12:00:00
2026-02-14,ALP,Alpine Skiing,ALPWGS----------------FNL-000200--,Women's Giant Slalom Run 2,2026-02-15T13:30:00Z,2026-02-15T15:00:00Z,2026-02-15T12:30:00Z,2026-02-15T14:00:00Z,TRUE,FALSE,SSC,Stelvio Ski Centre,stelvio-ski-centre,Tofane Alpine Skiing Centre,CAL,OALP08,FALSE,Saturday,13:30:00,15:00:00
