species,date,geo_group,region,losses,dead,discarded,escaped,other
salmon,2021-09-01,area,5,207315,185111,20450,0,1754
salmon,2021-09-01,area,6,916625,881707,24130,1,10787
salmon,2021-09-01,area,7,279055,241121,37824,0,110
salmon,2021-09-01,area,8,253886,248426,5258,1,201
salmon,2021-09-01,area,9,263307,257122,5244,0,941
salmon,2021-09-01,area,10,679862,260107,3744,0,416011
salmon,2021-09-01,area,11,147948,126677,19653,0,1618
salmon,2021-09-01,area,12,278128,248851,20160,0,9117
salmon,2021-09-01,area,13,42669,36763,5706,0,200
salmon,2021-09-01,county,Agder,60633,60633,0,0,0
salmon,2021-09-01,county,Rogaland,591335,569295,17551,0,4489
salmon,2021-09-01,county,Vestland,1200945,1070607,129950,0,388
salmon,2021-09-01,county,Møre og Romsdal,404127,365148,37048,0,1931
salmon,2021-09-01,county,Trøndelag,948233,894838,42704,1,10690
salmon,2021-09-01,county,Nordland,560996,548309,11514,1,1172
salmon,2021-09-01,county,Troms,830192,389166,23397,0,417629
salmon,2021-09-01,county,Finnmark,320797,285614,25866,0,9317
salmon,2021-09-01,county,Akershus,0,0,0,0,0
salmon,2021-09-01,country,Norge,4917258,4183610,288030,2,445616
salmon,2021-10-01,area,1,37973,37737,236,0,0
salmon,2021-10-01,area,2,702550,674872,27507,0,171
salmon,2021-10-01,area,3,741598,638124,102562,0,912
salmon,2021-10-01,area,4,516310,499260,17030,0,20
salmon,2021-10-01,area,5,189403,177998,9772,0,1633
salmon,2021-10-01,area,6,773073,743688,16567,0,12818
salmon,2021-10-01,area,7,253211,248673,4427,0,111
salmon,2021-10-01,area,8,368111,361656,6374,0,81
salmon,2021-10-01,area,9,274481,263578,10451,0,452
salmon,2021-10-01,area,10,308485,299599,5508,0,3378
salmon,2021-10-01,area,11,112093,105817,6039,0,237
salmon,2021-10-01,area,12,279827,245611,19594,10,14612
salmon,2021-10-01,area,13,8030,6676,1217,0,137
salmon,2021-10-01,county,Agder,37973,37737,236,0,0
salmon,2021-10-01,county,Rogaland,715200,684862,29761,0,577
salmon,2021-10-01,county,Vestland,1250808,1132944,117338,0,526
salmon,2021-10-01,county,Møre og Romsdal,276547,257515,17116,0,1916
salmon,2021-10-01,county,Trøndelag,884151,858073,13454,0,12624
salmon,2021-10-01,county,Nordland,690122,672546,17021,0,555
salmon,2021-10-01,county,Troms,422487,407325,11547,0,3615
salmon,2021-10-01,county,Finnmark,287857,252287,20811,10,14749
salmon,2021-10-01,county,Akershus,0,0,0,0,0
salmon,2021-10-01,country,Norge,4565145,4303289,227284,10,34562
salmon,2021-11-01,area,1,28948,28768,180,0,0
salmon,2021-11-01,area,2,363002,325931,36388,0,683
salmon,2021-11-01,area,3,659007,626652,31642,0,713
salmon,2021-11-01,area,4,609252,592017,17235,0,0
salmon,2021-11-01,area,5,279188,256922,17827,0,4439
salmon,2021-11-01,area,6,531909,499494,27023,0,5392
salmon,2021-11-01,area,7,195843,189201,6346,0,296
salmon,2021-11-01,area,8,298417,289655,8593,1,168
salmon,2021-11-01,area,9,230966,214883,3425,0,12658
salmon,2021-11-01,area,10,345967,332730,9373,0,3864
salmon,2021-11-01,area,11,133031,127393,5298,0,340
salmon,2021-11-01,area,12,492102,261138,21558,1,209405
salmon,2021-11-01,area,13,24949,24229,616,0,104
salmon,2021-11-01,county,Agder,28948,28768,180,0,0
salmon,2021-11-01,county,Rogaland,371466,333658,37074,0,734
salmon,2021-11-01,county,Vestland,1261243,1212204,48377,0,662
salmon,2021-11-01,county,Møre og Romsdal,359019,329252,25258,0,4509
salmon,2021-11-01,county,Trøndelag,632051,601245,25223,0,5583
salmon,2021-11-01,county,Nordland,542606,517197,12547,1,12861
salmon,2021-11-01,county,Troms,480197,461322,14671,0,4204
salmon,2021-11-01,county,Finnmark,517051,285367,22174,1,209509
salmon,2021-11-01,county,Akershus,0,0,0,0,0
salmon,2021-11-01,country,Norge,4192581,3769013,185504,2,238062
salmon,2021-12-01,area,1,25182,25110,72,0,0
salmon,2021-12-01,area,2,469277,361286,107546,0,445
salmon,2021-12-01,area,3,800467,762819,35935,0,1713
salmon,2021-12-01,area,4,553190,525769,27391,0,30
salmon,2021-12-01,area,5,512104,494456,12665,0,4983
salmon,2021-12-01,area,6,618392,592132,24333,0,1927
salmon,2021-12-01,area,7,219461,215446,3924,0,91
salmon,2021-12-01,area,8,358127,353553,4552,0,22
salmon,2021-12-01,area,9,289808,278691,10783,0,334
salmon,2021-12-01,area,10,384649,333778,44842,0,6029
salmon,2021-12-01,area,11,157059,142353,14170,0,536
salmon,2021-12-01,area,12,431437,405290,13589,0,12558
salmon,2021-12-01,area,13,37666,37225,300,0,141
salmon,2021-12-01,county,Agder,25182,25110,72,0,0
salmon,2021-12-01,county,Rogaland,482783,374338,107928,0,517
salmon,2021-12-01,county,Vestland,1341617,1276605,63341,0,1671
salmon,2021-12-01,county,Møre og Romsdal,610755,583425,22289,0,5041
salmon,2021-12-01,county,Trøndelag,725343,707051,16383,0,1909
salmon,2021-12-01,county,Nordland,660057,642462,17188,0,407
salmon,2021-12-01,county,Troms,541979,476402,59012,0,6565
salmon,2021-12-01,county,Finnmark,469103,442515,13889,0,12699
salmon,2021-12-01,county,Akershus,0,0,0,0,0
salmon,2021-12-01,country,Norge,4856819,4527908,300102,0,28809
salmon,2022-01-01,area,1,20239,18795,1444,0,0
salmon,2022-01-01,area,2,416320,362158,53717,0,445
salmon,2022-01-01,area,3,731542,706548,22941,0,2053
salmon,2022-01-01,area,4,592710,549413,43255,0,42
salmon,2022-01-01,area,5,280377,263646,12770,0,3961
salmon,2022-01-01,area,6,617225,595483,17053,0,4689
salmon,2022-01-01,area,7,206437,203529,2839,0,69
salmon,2022-01-01,area,8,389124,385957,2918,0,249
salmon,2022-01-01,area,9,326680,322649,3679,0,352
salmon,2022-01-01,area,10,350425,335292,9898,0,5235
salmon,2022-01-01,area,11,235674,220017,10185,0,5472
salmon,2022-01-01,area,12,607135,578102,15536,0,13497
salmon,2022-01-01,area,13,38747,38022,0,0,725
salmon,2022-01-01,county,Agder,20239,18795,1444,0,0
salmon,2022-01-01,county,Rogaland,478083,421648,54379,0,2056
salmon,2022-01-01,county,Vestland,1262489,1196471,65534,0,484
salmon,2022-01-01,county,Møre og Romsdal,389815,365487,20343,0,3985
salmon,2022-01-01,county,Trøndelag,702306,686502,11081,0,4723
salmon,2022-01-01,county,Nordland,727722,719275,7835,0,612
salmon,2022-01-01,county,Troms,586099,555309,20083,0,10707
salmon,2022-01-01,county,Finnmark,645882,616124,15536,0,14222
salmon,2022-01-01,county,Akershus,0,0,0,0,0
salmon,2022-01-01,country,Norge,4812635,4579611,196235,0,36789
salmon,2022-02-01,area,1,15847,15847,0,0,0
salmon,2022-02-01,area,2,552943,421243,130964,0,736
salmon,2022-02-01,area,3,773298,748234,22454,0,2610
salmon,2022-02-01,area,4,592676,566043,26626,0,7
salmon,2022-02-01,area,5,264432,254684,4081,0,5667
salmon,2022-02-01,area,6,763769,733924,10178,0,19667
salmon,2022-02-01,area,7,461866,458079,3735,0,52
salmon,2022-02-01,area,8,635378,623918,11420,0,40
salmon,2022-02-01,area,9,352412,345645,6343,0,424
salmon,2022-02-01,area,10,356482,333537,9027,0,13918
salmon,2022-02-01,area,11,228368,224192,2553,0,1623
salmon,2022-02-01,area,12,573162,293590,13152,0,266420
salmon,2022-02-01,area,13,152151,40313,0,0,111838
salmon,2022-02-01,county,Agder,15847,15847,0,0,0
salmon,2022-02-01,county,Rogaland,683599,550257,132175,0,1167
salmon,2022-02-01,county,Vestland,1235318,1185263,47869,0,2186
salmon,2022-02-01,county,Møre og Romsdal,508275,483725,8589,0,15961
salmon,2022-02-01,county,Trøndelag,963462,944660,9400,0,9402
salmon,2022-02-01,county,Nordland,1006120,987865,17768,0,487
salmon,2022-02-01,county,Troms,584850,557729,11580,0,15541
salmon,2022-02-01,county,Finnmark,725313,333903,13152,0,378258
salmon,2022-02-01,county,Akershus,0,0,0,0,0
salmon,2022-02-01,country,Norge,5722784,5059249,240533,0,423002
salmon,2022-03-01,area,1,13198,13198,0,0,0
salmon,2022-03-01,area,2,483697,394257,87613,0,1827
salmon,2022-03-01,area,3,817111,775723,38229,0,3159
salmon,2022-03-01,area,4,614527,596081,18432,0,14
salmon,2022-03-01,area,5,191516,186009,1864,0,3643
salmon,2022-03-01,area,6,871760,810731,24624,0,36405
salmon,2022-03-01,area,7,279924,275118,4693,0,113
salmon,2022-03-01,area,8,548193,541856,5759,0,578
salmon,2022-03-01,area,9,422272,402197,15768,0,4307
salmon,2022-03-01,area,10,377431,344252,9959,0,23220
salmon,2022-03-01,area,11,450065,432023,3931,0,14111
salmon,2022-03-01,area,12,500866,469186,6707,0,24973
salmon,2022-03-01,area,13,32501,32136,0,0,365
salmon,2022-03-01,county,Agder,13198,13198,0,0,0
salmon,2022-03-01,county,Rogaland,555630,464444,88947,0,2239
salmon,2022-03-01,county,Vestland,1359705,1301617,55327,0,2761
salmon,2022-03-01,county,Møre og Romsdal,341564,321561,8926,0,11077
salmon,2022-03-01,county,Trøndelag,957782,906552,22173,0,29057
salmon,2022-03-01,county,Nordland,1014319,987798,21609,0,4912
salmon,2022-03-01,county,Troms,827496,776275,13890,0,37331
salmon,2022-03-01,county,Finnmark,533367,501322,6707,0,25338
salmon,2022-03-01,county,Akershus,0,0,0,0,0
salmon,2022-03-01,country,Norge,5603061,5272767,217579,0,112715
salmon,2022-04-01,area,1,12340,12340,0,0,0
salmon,2022-04-01,area,2,242596,214032,27200,0,1364
salmon,2022-04-01,area,3,887191,846460,38436,0,2295
salmon,2022-04-01,area,4,546026,534425,11538,0,63
salmon,2022-04-01,area,5,265586,263276,611,0,1699
salmon,2022-04-01,area,6,757175,691845,27243,0,38087
salmon,2022-04-01,area,7,316420,312088,4025,0,307
salmon,2022-04-01,area,8,381207,377487,3575,0,145
salmon,2022-04-01,area,9,341907,300634,22391,0,18882
salmon,2022-04-01,area,10,537551,495382,11674,0,30495
salmon,2022-04-01,area,11,201306,179249,16340,0,5717
salmon,2022-04-01,area,12,315935,276986,10080,0,28869
salmon,2022-04-01,area,13,31831,31665,0,0,166
salmon,2022-04-01,county,Agder,12340,12340,0,0,0
salmon,2022-04-01,county,Rogaland,278322,247510,29432,0,1380
salmon,2022-04-01,county,Vestland,1407698,1357614,47742,0,2342
salmon,2022-04-01,county,Møre og Romsdal,359598,346904,7578,0,5116
salmon,2022-04-01,county,Trøndelag,915138,857095,23126,0,34917
salmon,2022-04-01,county,Nordland,777352,731124,27141,0,19087
salmon,2022-04-01,county,Troms,738857,674631,28014,0,36212
salmon,2022-04-01,county,Finnmark,347766,308651,10080,0,29035
salmon,2022-04-01,county,Akershus,0,0,0,0,0
salmon,2022-04-01,country,Norge,4837071,4535869,173113,0,128089
salmon,2022-05-01,area,1,15742,15742,0,0,0
salmon,2022-05-01,area,2,177760,174316,3265,0,179
salmon,2022-05-01,area,3,610174,568712,40518,0,944
salmon,2022-05-01,area,4,652471,631492,20951,0,28
salmon,2022-05-01,area,5,318277,301342,3332,0,13603
salmon,2022-05-01,area,6,1177088,1155402,15337,0,6349
salmon,2022-05-01,area,7,382903,378962,3705,0,236
salmon,2022-05-01,area,8,332388,325521,6223,0,644
salmon,2022-05-01,area,9,396992,380261,13280,0,3451
salmon,2022-05-01,area,10,730534,346003,2770,0,381761
salmon,2022-05-01,area,11,265287,258643,581,0,6063
salmon,2022-05-01,area,12,612082,574428,19582,0,18072
salmon,2022-05-01,area,13,31123,30440,0,0,683
salmon,2022-05-01,county,Agder,15742,15742,0,0,0
salmon,2022-05-01,county,Rogaland,199342,194772,4388,0,182
salmon,2022-05-01,county,Vestland,1242519,1181204,60346,0,969
salmon,2022-05-01,county,Møre og Romsdal,417856,398731,4972,0,14153
salmon,2022-05-01,county,Trøndelag,1352818,1329776,17038,0,6004
salmon,2022-05-01,county,Nordland,833351,809358,19867,0,4126
salmon,2022-05-01,county,Troms,997988,606813,3351,0,387824
salmon,2022-05-01,county,Finnmark,643205,604868,19582,0,18755
salmon,2022-05-01,county,Akershus,0,0,0,0,0
salmon,2022-05-01,country,Norge,5702821,5141264,129544,0,432013
salmon,2022-06-01,area,1,18893,18893,0,0,0
salmon,2022-06-01,area,2,281663,277429,4013,0,221
salmon,2022-06-01,area,3,555877,521702,33712,0,463
salmon,2022-06-01,area,4,579602,533318,46221,0,63
salmon,2022-06-01,area,5,151086,142677,3703,0,4706
salmon,2022-06-01,area,6,447101,432462,12151,0,2488
salmon,2022-06-01,area,7,145021,141523,3394,0,104
salmon,2022-06-01,area,8,338908,320574,18009,0,325
salmon,2022-06-01,area,9,309011,299866,8117,0,1028
salmon,2022-06-01,area,10,443603,430430,8818,2,4353
salmon,2022-06-01,area,11,162918,149442,12334,0,1142
