type,nationality,band,percent,year
General_Training,Chile,5.5,0.15701643489254108,2023-2024
General_Training,Chile,6,0.16915297092288242,2023-2024
General_Training,Chile,6.5,0.15170670037926676,2023-2024
General_Training,Chile,7,0.1281921618204804,2023-2024
General_Training,Chile,7.5,0.0920353982300885,2023-2024
General_Training,Chile,8,0.04702907711757269,2023-2024
General_Training,Chile,8.5,0.006826801517067004,2023-2024
General_Training,Chile,9,2.5284450063211124e-4,2023-2024
General_Training,China,<4,0.018996012055161497,2023-2024
General_Training,China,4,0.027063228713202835,2023-2024
General_Training,China,4.5,0.05936253767237967,2023-2024
General_Training,China,5,0.10234710341258485,2023-2024
General_Training,China,5.5,0.1401260312338275,2023-2024
General_Training,China,6,0.16052239033151694,2023-2024
General_Training,China,6.5,0.14332247557003255,2023-2024
General_Training,China,7,0.1334591616183141,2023-2024
General_Training,China,7.5,0.123108770434412,2023-2024
General_Training,China,8,0.07555785564248531,2023-2024
General_Training,China,8.5,0.015830010045967912,2023-2024
General_Training,China,9,3.0442327011476753e-4,2023-2024
General_Training,Colombia,<4,0.009261083743842364,2023-2024
General_Training,Colombia,4,0.01576354679802956,2023-2024
General_Training,Colombia,4.5,0.03783251231527093,2023-2024
General_Training,Colombia,5,0.08847290640394088,2023-2024
General_Training,Colombia,5.5,0.15014778325123154,2023-2024
General_Training,Colombia,6,0.18876847290640394,2023-2024
General_Training,Colombia,6.5,0.16433497536945813,2023-2024
General_Training,Colombia,7,0.14798029556650247,2023-2024
General_Training,Colombia,7.5,0.11251231527093596,2023-2024
General_Training,Colombia,8,0.06975369458128079,2023-2024
General_Training,Colombia,8.5,0.014975369458128078,2023-2024
General_Training,Colombia,9,1.9704433497536947e-4,2023-2024
General_Training,Egypt,<4,0.013410931174089069,2023-2024
General_Training,Egypt,4,0.017965587044534412,2023-2024
General_Training,Egypt,4.5,0.04326923076923077,2023-2024
General_Training,Egypt,5,0.08704453441295547,2023-2024
General_Training,Egypt,5.5,0.11740890688259109,2023-2024
General_Training,Egypt,6,0.1591599190283401,2023-2024
General_Training,Egypt,6.5,0.14929149797570848,2023-2024
General_Training,Egypt,7,0.14979757085020243,2023-2024
General_Training,Egypt,7.5,0.12651821862348178,2023-2024
General_Training,Egypt,8,0.09615384615384615,2023-2024
General_Training,Egypt,8.5,0.03795546558704453,2023-2024
General_Training,Egypt,9,0.0020242914979757085,2023-2024
General_Training,France,<4,0.0036775973030953113,2023-2024
General_Training,France,4,0.009500459699662888,2023-2024
General_Training,France,4.5,0.017162120747778117,2023-2024
General_Training,France,5,0.04137296965982225,2023-2024
General_Training,France,5.5,0.07355194606190622,2023-2024
General_Training,France,6,0.12503830830524057,2023-2024
General_Training,France,6.5,0.14403922770456634,2023-2024
General_Training,France,7,0.1648789457554398,2023-2024
General_Training,France,7.5,0.18633159669016244,2023-2024
General_Training,France,8,0.16518541219736438,2023-2024
General_Training,France,8.5,0.06466441924609255,2023-2024
General_Training,France,9,0.004596996628869139,2023-2024
General_Training,Ghana,<4,0.005690636316606311,2023-2024
General_Training,Ghana,4,0.019555095706156232,2023-2024
General_Training,Ghana,4.5,0.05628556647697879,2023-2024
General_Training,Ghana,5,0.13936885669943094,2023-2024
General_Training,Ghana,5.5,0.2091050181065701,2023-2024
General_Training,Ghana,6,0.2134505949301604,2023-2024
General_Training,Ghana,6.5,0.15075012933264356,2023-2024
General_Training,Ghana,7,0.09963786859803415,2023-2024
General_Training,Ghana,7.5,0.06259699948266943,2023-2024
General_Training,Ghana,8,0.03248836006207967,2023-2024
General_Training,Ghana,8.5,0.010863942058975683,2023-2024
General_Training,Ghana,9,2.0693222969477495e-4,2023-2024
General_Training,Hong Kong,<4,0.0018281535648994515,2023-2024
General_Training,Hong Kong,4,0.01096892138939671,2023-2024
General_Training,Hong Kong,4.5,0.027422303473491776,2023-2024
General_Training,Hong Kong,5,0.05144946461217028,2023-2024
General_Training,Hong Kong,5.5,0.10577174196918256,2023-2024
General_Training,Hong Kong,6,0.1475581091668843,2023-2024
General_Training,Hong Kong,6.5,0.16139984330112303,2023-2024
General_Training,Hong Kong,7,0.1590493601462523,2023-2024
General_Training,Hong Kong,7.5,0.16531731522590756,2023-2024
General_Training,Hong Kong,8,0.12535910159310526,2023-2024
General_Training,Hong Kong,8.5,0.041002872812744846,2023-2024
General_Training,Hong Kong,9,0.0028728127448419956,2023-2024
General_Training,India,<4,0.009146127313796456,2023-2024
General_Training,India,4,0.016514046366503138,2023-2024
General_Training,India,4.5,0.03729061690148135,2023-2024
General_Training,India,5,0.0697826593270905,2023-2024
General_Training,India,5.5,0.11195687937389323,2023-2024
General_Training,India,6,0.18144378680724738,2023-2024
General_Training,India,6.5,0.20606143506212635,2023-2024
General_Training,India,7,0.17056011711774993,2023-2024
General_Training,India,7.5,0.11670369726836156,2023-2024
General_Training,India,8,0.0638602276550202,2023-2024
General_Training,India,8.5,0.016129568904645893,2023-2024
General_Training,India,9,5.508379020839418e-4,2023-2024
General_Training,Indonesia,<4,0.029744912054516993,2023-2024
General_Training,Indonesia,4,0.048439082788470395,2023-2024
General_Training,Indonesia,4.5,0.11327009853577678,2023-2024
General_Training,Indonesia,5,0.17506216041992817,2023-2024
General_Training,Indonesia,5.5,0.1985449857261258,2023-2024
General_Training,Indonesia,6,0.15949903306013447,2023-2024
General_Training,Indonesia,6.5,0.10212726770420849,2023-2024
General_Training,Indonesia,7,0.07275071369371028,2023-2024
General_Training,Indonesia,7.5,0.05442490100377567,2023-2024
General_Training,Indonesia,8,0.03333640298370016,2023-2024
General_Training,Indonesia,8.5,0.011971636430610555,2023-2024
General_Training,Indonesia,9,8.288055990422691e-4,2023-2024
General_Training,"Iran, Islamic Republic of",<4,0.014053659426902721,2023-2024
General_Training,"Iran, Islamic Republic of",4,0.02564336557766016,2023-2024
General_Training,"Iran, Islamic Republic of",4.5,0.06269392224858551,2023-2024
General_Training,"Iran, Islamic Republic of",5,0.1176309545537507,2023-2024
General_Training,"Iran, Islamic Republic of",5.5,0.14382186530388757,2023-2024
General_Training,"Iran, Islamic Republic of",6,0.16599744478919512,2023-2024
General_Training,"Iran, Islamic Republic of",6.5,0.1472896513962402,2023-2024
General_Training,"Iran, Islamic Republic of",7,0.12456652673845593,2023-2024
General_Training,"Iran, Islamic Republic of",7.5,0.10430735535681696,2023-2024
General_Training,"Iran, Islamic Republic of",8,0.07291476546815112,2023-2024
General_Training,"Iran, Islamic Republic of",8.5,0.020259171381638987,2023-2024
General_Training,"Iran, Islamic Republic of",9,8.213177587150941e-4,2023-2024
General_Training,Italy,<4,0.007627765064836003,2023-2024
General_Training,Italy,4,0.014492753623188406,2023-2024
General_Training,Italy,4.5,0.033053648614289347,2023-2024
General_Training,Italy,5,0.06254767353165523,2023-2024
General_Training,Italy,5.5,0.10246631070429699,2023-2024
General_Training,Italy,6,0.16628527841342486,2023-2024
General_Training,Italy,6.5,0.16882786676837022,2023-2024
General_Training,Italy,7,0.16221713704551236,2023-2024
General_Training,Italy,7.5,0.14263920671243327,2023-2024
General_Training,Italy,8,0.1034833460462751,2023-2024
General_Training,Italy,8.5,0.034324942791762014,2023-2024
General_Training,Italy,9,0.0020340706839562673,2023-2024
General_Training,Japan,<4,0.02445302445302445,2023-2024
General_Training,Japan,4,0.03552123552123552,2023-2024
General_Training,Japan,4.5,0.09111969111969112,2023-2024
General_Training,Japan,5,0.15624195624195625,2023-2024
General_Training,Japan,5.5,0.1987129987129987,2023-2024
General_Training,Japan,6,0.2082368082368082,2023-2024
General_Training,Japan,6.5,0.12767052767052767,2023-2024
General_Training,Japan,7,0.07310167310167309,2023-2024
General_Training,Japan,7.5,0.04658944658944659,2023-2024
General_Training,Japan,8,0.026769626769626766,2023-2024
General_Training,Japan,8.5,0.011068211068211067,2023-2024
General_Training,Japan,9,5.148005148005148e-4,2023-2024
General_Training,Kenya,<4,0.0041883062489529235,2023-2024
General_Training,Kenya,4,0.007874015748031496,2023-2024
General_Training,Kenya,4.5,0.024459708493885075,2023-2024
General_Training,Kenya,5,0.07170380298207406,2023-2024
General_Training,Kenya,5.5,0.14240241246439939,2023-2024
General_Training,Kenya,6,0.19601273245099685,2023-2024
General_Training,Kenya,6.5,0.19969844195007538,2023-2024
General_Training,Kenya,7,0.16049589545987605,2023-2024
General_Training,Kenya,7.5,0.1129167364717708,2023-2024
General_Training,Kenya,8,0.060144077734963976,2023-2024
General_Training,Kenya,8.5,0.01909867649522533,2023-2024
General_Training,Kenya,9,0.0010051934997487016,2023-2024
General_Training,"Korea, Republic of",<4,0.015863205603625877,2023-2024
General_Training,"Korea, Republic of",4,0.032138442521631644,2023-2024
General_Training,"Korea, Republic of",4.5,0.07313555830243099,2023-2024
General_Training,"Korea, Republic of",5,0.12360939431396786,2023-2024
General_Training,"Korea, Republic of",5.5,0.17140502678203542,2023-2024
General_Training,"Korea, Republic of",6,0.1915945611866502,2023-2024
General_Training,"Korea, Republic of",6.5,0.1489493201483313,2023-2024
General_Training,"Korea, Republic of",7,0.10156571899464359,2023-2024
General_Training,"Korea, Republic of",7.5,0.07828594973217964,2023-2024
General_Training,"Korea, Republic of",8,0.042851256695508856,2023-2024
General_Training,"Korea, Republic of",8.5,0.01915945611866502,2023-2024
General_Training,"Korea, Republic of",9,0.0014421096003296252,2023-2024
General_Training,Lebanon,<4,0.013278008298755186,2023-2024
General_Training,Lebanon,4,0.022821576763485476,2023-2024
General_Training,Lebanon,4.5,0.03941908713692946,2023-2024
General_Training,Lebanon,5,0.06431535269709543,2023-2024
General_Training,Lebanon,5.5,0.08962655601659751,2023-2024
General_Training,Lebanon,6,0.12365145228215767,2023-2024
General_Training,Lebanon,6.5,0.13443983402489626,2023-2024
General_Training,Lebanon,7,0.15601659751037344,2023-2024
General_Training,Lebanon,7.5,0.17136929460580913,2023-2024
General_Training,Lebanon,8,0.12987551867219918,2023-2024
General_Training,Lebanon,8.5,0.05435684647302904,2023-2024
General_Training,Lebanon,9,8.298755186721991e-4,2023-2024
General_Training,Malaysia,<4,0.011121408711770158,2023-2024
General_Training,Malaysia,4,0.017145505097312327,2023-2024
General_Training,Malaysia,4.5,0.04031510658016682,2023-2024
General_Training,Malaysia,5,0.06487488415199258,2023-2024
General_Training,Malaysia,5.5,0.09314179796107507,2023-2024
General_Training,Malaysia,6,0.10611677479147358,2023-2024
General_Training,Malaysia,6.5,0.1190917516218721,2023-2024
General_Training,Malaysia,7,0.1190917516218721,2023-2024
General_Training,Malaysia,7.5,0.16404077849860982,2023-2024
General_Training,Malaysia,8,0.15848007414272472,2023-2024
General_Training,Malaysia,8.5,0.09731232622798888,2023-2024
General_Training,Malaysia,9,0.009267840593141797,2023-2024
General_Training,Mexico,<4,0.011206133883810086,2023-2024
General_Training,Mexico,4,0.018873488646416987,2023-2024
General_Training,Mexico,4.5,0.03007962253022707,2023-2024
General_Training,Mexico,5,0.058979652020053085,2023-2024
General_Training,Mexico,5.5,0.11618991447950458,2023-2024
General_Training,Mexico,6,0.16337363609554703,2023-2024
General_Training,Mexico,6.5,0.15895016219404307,2023-2024
General_Training,Mexico,7,0.14921851961073432,2023-2024
General_Training,Mexico,7.5,0.1415511648481274,2023-2024
General_Training,Mexico,8,0.11117664405780006,2023-2024
General_Training,Mexico,8.5,0.03981126511353583,2023-2024
General_Training,Mexico,9,5.897965202005308e-4,2023-2024
General_Training,Morocco,<4,0.019614474129184985,2023-2024
General_Training,Morocco,4,0.031450794724382815,2023-2024
General_Training,Morocco,4.5,0.08251606357795062,2023-2024
General_Training,Morocco,5,0.1474467365573216,2023-2024
General_Training,Morocco,5.5,0.17686844775109908,2023-2024
General_Training,Morocco,6,0.17619208657423063,2023-2024
General_Training,Morocco,6.5,0.11937774771728103,2023-2024
General_Training,Morocco,7,0.10652688535678051,2023-2024
General_Training,Morocco,7.5,0.07135610415962124,2023-2024
General_Training,Morocco,8,0.05038890767669935,2023-2024
General_Training,Morocco,8.5,0.018261751775448087,2023-2024
General_Training,Morocco,9,0,2023-2024
General_Training,Nepal,<4,0.02963861686454632,2023-2024
General_Training,Nepal,4,0.053037524915503946,2023-2024
General_Training,Nepal,4.5,0.12444752578213017,2023-2024
General_Training,Nepal,5,0.20088395874859175,2023-2024
General_Training,Nepal,5.5,0.20556374035878325,2023-2024
General_Training,Nepal,6,0.1494930236588959,2023-2024
General_Training,Nepal,6.5,0.09628217349857007,2023-2024
General_Training,Nepal,7,0.07158332611144813,2023-2024
General_Training,Nepal,7.5,0.044111274807175666,2023-2024
General_Training,Nepal,8,0.020799029378629,2023-2024
General_Training,Nepal,8.5,0.004073143253314845,2023-2024
General_Training,Nepal,9,8.666262241095415e-5,2023-2024
General_Training,Nigeria,<4,0.004668690194464451,2023-2024
General_Training,Nigeria,4,0.012578454573515793,2023-2024
General_Training,Nigeria,4.5,0.03724663031176047,2023-2024
General_Training,Nigeria,5,0.08235157938059472,2023-2024
General_Training,Nigeria,5.5,0.13011883938676816,2023-2024
General_Training,Nigeria,6,0.16499897108756045,2023-2024
General_Training,Nigeria,6.5,0.1733460232534211,2023-2024
General_Training,Nigeria,7,0.15599598724148575,2023-2024
General_Training,Nigeria,7.5,0.1290384813252392,2023-2024
General_Training,Nigeria,8,0.08666015022121616,2023-2024
General_Training,Nigeria,8.5,0.02245601399320918,2023-2024
General_Training,Nigeria,9,5.401790307644819e-4,2023-2024
General_Training,Pakistan,<4,0.062074127606855246,2023-2024
General_Training,Pakistan,4,0.08659405327276481,2023-2024
General_Training,Pakistan,4.5,0.15118469956638447,2023-2024
General_Training,Pakistan,5,0.1836413380136279,2023-2024
General_Training,Pakistan,5.5,0.15559828618624819,2023-2024
General_Training,Pakistan,6,0.11566952302291968,2023-2024
General_Training,Pakistan,6.5,0.08383233532934131,2023-2024
General_Training,Pakistan,7,0.06603603138550486,2023-2024
General_Training,Pakistan,7.5,0.05024003716704522,2023-2024
General_Training,Pakistan,8,0.033476151145983894,2023-2024
General_Training,Pakistan,8.5,0.010995250877555233,2023-2024
General_Training,Pakistan,9,6.581664257691513e-4,2023-2024
General_Training,Peru,<4,0.022815533980582524,2023-2024
General_Training,Peru,4,0.0441747572815534,2023-2024
General_Training,Peru,4.5,0.079126213592233,2023-2024
General_Training,Peru,5,0.1524271844660194,2023-2024
General_Training,Peru,5.5,0.1563106796116505,2023-2024
General_Training,Peru,6,0.15922330097087378,2023-2024
General_Training,Peru,6.5,0.129126213592233,2023-2024
General_Training,Peru,7,0.10436893203883495,2023-2024
General_Training,Peru,7.5,0.08689320388349514,2023-2024
General_Training,Peru,8,0.05145631067961164,2023-2024
General_Training,Peru,8.5,0.013106796116504855,2023-2024
General_Training,Peru,9,9.70873786407767e-4,2023-2024
General_Training,Philippines,<4,0.018518518518518517,2023-2024
General_Training,Philippines,4,0.04076797385620916,2023-2024
General_Training,Philippines,4.5,0.10495642701525056,2023-2024
General_Training,Philippines,5,0.16680283224400874,2023-2024
General_Training,Philippines,5.5,0.184041394335512,2023-2024
General_Training,Philippines,6,0.16424291938997823,2023-2024
General_Training,Philippines,6.5,0.13167211328976036,2023-2024
General_Training,Philippines,7,0.08820806100217865,2023-2024
General_Training,Philippines,7.5,0.05860566448801743,2023-2024
General_Training,Philippines,8,0.03191721132897604,2023-2024
General_Training,Philippines,8.5,0.00991285403050109,2023-2024
General_Training,Philippines,9,3.540305010893247e-4,2023-2024
General_Training,Russian Federation,<4,0.0029737766964044337,2023-2024
General_Training,Russian Federation,4,0.007569613409029468,2023-2024
General_Training,Russian Federation,4.5,0.02379021357123547,2023-2024
General_Training,Russian Federation,5,0.043795620437956206,2023-2024
General_Training,Russian Federation,5.5,0.08191403081914031,2023-2024
General_Training,Russian Federation,6,0.12381724790483915,2023-2024
General_Training,Russian Federation,6.5,0.1492295214922952,2023-2024
General_Training,Russian Federation,7,0.16382806163828062,2023-2024
General_Training,Russian Federation,7.5,0.18275209516085428,2023-2024
General_Training,Russian Federation,8,0.16274668829413355,2023-2024
General_Training,Russian Federation,8.5,0.05569072722357394,2023-2024
General_Training,Russian Federation,9,0.001892403352257367,2023-2024
General_Training,Saudi Arabia,<4,0.12011508031647086,2023-2024
General_Training,Saudi Arabia,4,0.10836729801006953,2023-2024
General_Training,Saudi Arabia,4.5,0.14456964756653082,2023-2024
General_Training,Saudi Arabia,5,0.16183169503716133,2023-2024
General_Training,Saudi Arabia,5.5,0.16039319108127548,2023-2024
General_Training,Saudi Arabia,6,0.13114361064492927,2023-2024
General_Training,Saudi Arabia,6.5,0.08031647087029489,2023-2024
General_Training,Saudi Arabia,7,0.052984895708463195,2023-2024
General_Training,Saudi Arabia,7.5,0.025413569887317192,2023-2024
General_Training,Saudi Arabia,8,0.013186286262287222,2023-2024
General_Training,Saudi Arabia,8.5,0.0014385039558858787,2023-2024
General_Training,Saudi Arabia,9,2.397506593143131e-4,2023-2024
General_Training,South Africa,<4,0.002715654952076677,2023-2024
General_Training,South Africa,4,0.007028753993610224,2023-2024
General_Training,South Africa,4.5,0.021725239616613417,2023-2024
General_Training,South Africa,5,0.050479233226837054,2023-2024
General_Training,South Africa,5.5,0.0900958466453674,2023-2024
General_Training,South Africa,6,0.11182108626198083,2023-2024
General_Training,South Africa,6.5,0.12971246006389778,2023-2024
General_Training,South Africa,7,0.14089456869009584,2023-2024
General_Training,South Africa,7.5,0.15303514376996805,2023-2024
General_Training,South Africa,8,0.1507987220447284,2023-2024
General_Training,South Africa,8.5,0.13019169329073482,2023-2024
General_Training,South Africa,9,0.011501597444089455,2023-2024
General_Training,Spain,<4,0.00358196375895491,2023-2024
General_Training,Spain,4,0.009481668773704172,2023-2024
General_Training,Spain,4.5,0.02865571007163928,2023-2024
General_Training,Spain,5,0.06911083017277708,2023-2024
General_Training,Spain,5.5,0.13822166034555416,2023-2024
General_Training,Spain,6,0.1913190054782975,2023-2024
General_Training,Spain,6.5,0.17404129793510326,2023-2024
General_Training,Spain,7,0.15634218289085547,2023-2024
General_Training,Spain,7.5,0.1264222503160556,2023-2024
General_Training,Spain,8,0.08069953645174884,2023-2024
General_Training,Spain,8.5,0.0212810788032027,2023-2024
General_Training,Spain,9,8.428150021070375e-4,2023-2024
General_Training,Sri Lanka,<4,0.03846153846153846,2023-2024
General_Training,Sri Lanka,4,0.06463983992885726,2023-2024
General_Training,Sri Lanka,4.5,0.12844597598932858,2023-2024
General_Training,Sri Lanka,5,0.18141396176078256,2023-2024
General_Training,Sri Lanka,5.5,0.17107603379279682,2023-2024
General_Training,Sri Lanka,6,0.1345598043574922,2023-2024
General_Training,Sri Lanka,6.5,0.09548688305913738,2023-2024
General_Training,Sri Lanka,7,0.07481102712316584,2023-2024
General_Training,Sri Lanka,7.5,0.058748332592263225,2023-2024
General_Training,Sri Lanka,8,0.03773899510893731,2023-2024
General_Training,Sri Lanka,8.5,0.01395064473099155,2023-2024
General_Training,Sri Lanka,9,6.669630947087594e-4,2023-2024
General_Training,Thailand,<4,0.06603958455810308,2023-2024
General_Training,Thailand,4,0.08798745835782873,2023-2024
General_Training,Thailand,4.5,0.14677640603566527,2023-2024
General_Training,Thailand,5,0.2051734273956496,2023-2024
General_Training,Thailand,5.5,0.2059572800313541,2023-2024
General_Training,Thailand,6,0.14187732706251224,2023-2024
General_Training,Thailand,6.5,0.0672153635116598,2023-2024
General_Training,Thailand,7,0.0393885949441505,2023-2024
General_Training,Thailand,7.5,0.021751910640799527,2023-2024
General_Training,Thailand,8,0.011365863217715069,2023-2024
General_Training,Thailand,8.5,0.005682931608857534,2023-2024
General_Training,Thailand,9,7.838526357044876e-4,2023-2024
General_Training,Tunisia,<4,0.030303030303030307,2023-2024
General_Training,Tunisia,4,0.05407925407925409,2023-2024
General_Training,Tunisia,4.5,0.09836829836829837,2023-2024
General_Training,Tunisia,5,0.14125874125874127,2023-2024
General_Training,Tunisia,5.5,0.17529137529137528,2023-2024
General_Training,Tunisia,6,0.16829836829836833,2023-2024
General_Training,Tunisia,6.5,0.12680652680652682,2023-2024
General_Training,Tunisia,7,0.08764568764568764,2023-2024
General_Training,Tunisia,7.5,0.06713286713286713,2023-2024
General_Training,Tunisia,8,0.0358974358974359,2023-2024
General_Training,Tunisia,8.5,0.01491841491841492,2023-2024
General_Training,Tunisia,9,0,2023-2024
General_Training,Turkey,<4,0.04787317532569455,2023-2024
General_Training,Turkey,4,0.056035159315649036,2023-2024
General_Training,Turkey,4.5,0.08727044420028253,2023-2024
General_Training,Turkey,5,0.11411081462878668,2023-2024
General_Training,Turkey,5.5,0.1536650447339507,2023-2024
General_Training,Turkey,6,0.16433840841312197,2023-2024
General_Training,Turkey,6.5,0.13310312352848844,2023-2024
General_Training,Turkey,7,0.10233872233558311,2023-2024
General_Training,Turkey,7.5,0.07706796421283943,2023-2024
General_Training,Turkey,8,0.04928582640087898,2023-2024
General_Training,Turkey,8.5,0.013969549521268245,2023-2024
General_Training,Turkey,9,9.417673834562862e-4,2023-2024
General_Training,Uganda,<4,0.007097791798107255,2023-2024
General_Training,Uganda,4,0.018927444794952678,2023-2024
General_Training,Uganda,4.5,0.05875394321766561,2023-2024
General_Training,Uganda,5,0.15220820189274448,2023-2024
General_Training,Uganda,5.5,0.2567034700315457,2023-2024
General_Training,Uganda,6,0.2117507886435331,2023-2024
General_Training,Uganda,6.5,0.1447160883280757,2023-2024
General_Training,Uganda,7,0.07689274447949526,2023-2024
General_Training,Uganda,7.5,0.044952681388012616,2023-2024
General_Training,Uganda,8,0.022870662460567823,2023-2024
General_Training,Uganda,8.5,0.0047318611987381696,2023-2024
General_Training,Uganda,9,3.943217665615142e-4,2023-2024
General_Training,Ukraine,<4,0.015082956259426848,2023-2024
General_Training,Ukraine,4,0.02073906485671191,2023-2024
General_Training,Ukraine,4.5,0.04638009049773755,2023-2024
General_Training,Ukraine,5,0.08295625942684764,2023-2024
General_Training,Ukraine,5.5,0.09653092006033182,2023-2024
General_Training,Ukraine,6,0.1297134238310709,2023-2024
General_Training,Ukraine,6.5,0.14102564102564102,2023-2024
General_Training,Ukraine,7,0.15196078431372548,2023-2024
General_Training,Ukraine,7.5,0.15346907993966816,2023-2024
General_Training,Ukraine,8,0.12141779788838612,2023-2024
General_Training,Ukraine,8.5,0.03959276018099547,2023-2024
General_Training,Ukraine,9,0.0011312217194570135,2023-2024
General_Training,Vietnam,<4,0.053933747412008286,2023-2024
General_Training,Vietnam,4,0.0720496894409938,2023-2024
General_Training,Vietnam,4.5,0.12598343685300206,2023-2024
General_Training,Vietnam,5,0.15320910973084886,2023-2024
General_Training,Vietnam,5.5,0.13871635610766045,2023-2024
General_Training,Vietnam,6,0.1232919254658385,2023-2024
General_Training,Vietnam,6.5,0.09937888198757763,2023-2024
General_Training,Vietnam,7,0.08840579710144927,2023-2024
General_Training,Vietnam,7.5,0.0787784679089027,2023-2024
General_Training,Vietnam,8,0.05144927536231884,2023-2024
General_Training,Vietnam,8.5,0.013768115942028985,2023-2024
General_Training,Vietnam,9,0.0010351966873706003,2023-2024
General_Training,Zimbabwe,<4,0.0031085485083980945,2023-2024
General_Training,Zimbabwe,4,0.010378540987716218,2023-2024
General_Training,Zimbabwe,4.5,0.03730258210077714,2023-2024
General_Training,Zimbabwe,5,0.10614189019804461,2023-2024
General_Training,Zimbabwe,5.5,0.20732013035848582,2023-2024
General_Training,Zimbabwe,6,0.2309852093256455,2023-2024
General_Training,Zimbabwe,6.5,0.1768362998245174,2023-2024
General_Training,Zimbabwe,7,0.1168212584607671,2023-2024
General_Training,Zimbabwe,7.5,0.06613186262221107,2023-2024
General_Training,Zimbabwe,8,0.03369265480070193,2023-2024
General_Training,Zimbabwe,8.5,0.010729506141890197,2023-2024
General_Training,Zimbabwe,9,5.515166708448232e-4,2023-2024
Academic,Bangladesh,<4,0,2022-2023
Academic,Bangladesh,4,0.01,2022-2023
Academic,Bangladesh,4.5,0.05,2022-2023
Academic,Bangladesh,5,0.11,2022-2023
Academic,Bangladesh,5.5,0.19,2022-2023
Academic,Bangladesh,6,0.23,2022-2023
Academic,Bangladesh,6.5,0.18,2022-2023
Academic,Bangladesh,7,0.12,2022-2023
Academic,Bangladesh,7.5,0.07,2022-2023
Academic,Bangladesh,8,0.03,2022-2023
Academic,Bangladesh,8.5,0.01,2022-2023
Academic,Bangladesh,9,0,2022-2023
Academic,Bhutan,<4,0,2022-2023
Academic,Bhutan,4,0,2022-2023
Academic,Bhutan,4.5,0,2022-2023
Academic,Bhutan,5,0.05,2022-2023
Academic,Bhutan,5.5,0.22,2022-2023
Academic,Bhutan,6,0.35,2022-2023
Academic,Bhutan,6.5,0.23,2022-2023
Academic,Bhutan,7,0.1,2022-2023
Academic,Bhutan,7.5,0.03,2022-2023
Academic,Bhutan,8,0.01,2022-2023
Academic,Bhutan,8.5,0,2022-2023
Academic,Bhutan,9,0,2022-2023
Academic,Brazil,<4,0,2022-2023
Academic,Brazil,4,0,2022-2023
Academic,Brazil,4.5,0.01,2022-2023
Academic,Brazil,5,0.03,2022-2023
Academic,Brazil,5.5,0.07,2022-2023
Academic,Brazil,6,0.13,2022-2023
Academic,Brazil,6.5,0.17,2022-2023
Academic,Brazil,7,0.18,2022-2023
Academic,Brazil,7.5,0.21,2022-2023
Academic,Brazil,8,0.15,2022-2023
Academic,Brazil,8.5,0.04,2022-2023
Academic,Brazil,9,0,2022-2023
Academic,Cambodia,<4,0,2022-2023
Academic,Cambodia,4,0.01,2022-2023
Academic,Cambodia,4.5,0.05,2022-2023
Academic,Cambodia,5,0.16,2022-2023
Academic,Cambodia,5.5,0.23,2022-2023
Academic,Cambodia,6,0.21,2022-2023
Academic,Cambodia,6.5,0.14,2022-2023
Academic,Cambodia,7,0.1,2022-2023
Academic,Cambodia,7.5,0.06,2022-2023
Academic,Cambodia,8,0.03,2022-2023
Academic,Cambodia,8.5,0,2022-2023
Academic,Cambodia,9,0,2022-2023
Academic,China,<4,0,2022-2023
Academic,China,4,0.01,2022-2023
Academic,China,4.5,0.03,2022-2023
Academic,China,5,0.1,2022-2023
Academic,China,5.5,0.2,2022-2023
Academic,China,6,0.26,2022-2023
Academic,China,6.5,0.2,2022-2023
Academic,China,7,0.12,2022-2023
Academic,China,7.5,0.06,2022-2023
Academic,China,8,0.01,2022-2023
Academic,China,8.5,0,2022-2023
Academic,China,9,0,2022-2023
Academic,Colombia,<4,0,2022-2023
Academic,Colombia,4,0,2022-2023
Academic,Colombia,4.5,0.02,2022-2023
Academic,Colombia,5,0.04,2022-2023
Academic,Colombia,5.5,0.11,2022-2023
Academic,Colombia,6,0.17,2022-2023
Academic,Colombia,6.5,0.2,2022-2023
Academic,Colombia,7,0.19,2022-2023
Academic,Colombia,7.5,0.16,2022-2023
Academic,Colombia,8,0.09,2022-2023
Academic,Colombia,8.5,0.01,2022-2023
Academic,Colombia,9,0,2022-2023
Academic,Egypt,<4,0,2022-2023
Academic,Egypt,4,0.01,2022-2023
Academic,Egypt,4.5,0.02,2022-2023
Academic,Egypt,5,0.05,2022-2023
Academic,Egypt,5.5,0.11,2022-2023
Academic,Egypt,6,0.16,2022-2023
Academic,Egypt,6.5,0.19,2022-2023
Academic,Egypt,7,0.18,2022-2023
Academic,Egypt,7.5,0.16,2022-2023
Academic,Egypt,8,0.1,2022-2023
Academic,Egypt,8.5,0.02,2022-2023
Academic,Egypt,9,0,2022-2023
Academic,France,<4,0,2022-2023
Academic,France,4,0,2022-2023
Academic,France,4.5,0.01,2022-2023
Academic,France,5,0.04,2022-2023
Academic,France,5.5,0.09,2022-2023
Academic,France,6,0.15,2022-2023
Academic,France,6.5,0.18,2022-2023
Academic,France,7,0.19,2022-2023
Academic,France,7.5,0.19,2022-2023
Academic,France,8,0.13,2022-2023
Academic,France,8.5,0.03,2022-2023
Academic,France,9,0,2022-2023
Academic,Ghana,<4,0,2022-2023
