start_date,end_date,proposal_id,programme_name,sub_programme,supplement,research_body,research_body_ror_id,funder_name,crossref_funder_registry_id,proposal_title,current_total_commitment
2011-08-01,2012-01-31,11/CW/I1915,Conferences and Workshops Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Radio Frequency Discharge Workshop,1400
2011-08-01,2012-01-31,11/CW/I1920,Conferences and Workshops Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Nonlinear Dynamics Conference in Memory of Alexei Pokrovskii,4500
2011-08-01,2012-01-31,11/CW/I1923,Conferences and Workshops Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,2nd Maynooth Workshop on Quantum information and Condensed Matter Physics,7900
2011-08-01,2016-04-30,11/RFP.1/ENM/3063,Research Frontiers Programme,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Development of a gene-activated smart scaffold for bone repair,248236.59
2011-08-01,2012-07-31,11/RFP.1/ENM/3063 STTF 11,Short Term Travel Fellowship,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Investigating the in vivo potential of pre-vascularised collagen based scaffolds for bone tissue regeneration,13675.41
2011-08-01,2012-07-31,11/RFP.1/MTR/3083 STTF 11,Short Term Travel Fellowship,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Soin Dynamics in carbon based nanostructures,6044.58
2011-08-01,2013-07-31,11/RFP.1/MTR/3100,Research Frontiers Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Synthesis of novel molecules for specific recognition of DNA G-quadruplex structure: Rapid analysis of the binding phenomenon based on quenching of labeled telomeric DNA on Au surface.,103090
2011-09-01,2012-08-31,07/CE/I1147 STTF 11,Short Term Travel Fellowship,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Novel Ionogels Matrixes for Bio-analytical Applications Photo-polymerised in Microfluidic Devices,14288
2011-09-01,2012-08-31,07/SRC/B1160 STTF 11,Short Term Travel Fellowship,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Fabrication of aligned ternary and quaternary copper chalcogenides nanorods solar cell,10732
2011-09-01,2012-08-31,07/SRC/I1168 STTF 11,Short Term Travel Fellowship,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Data-driven feature extraction from airborne LiDAR for simultaneous segregation of land use land cover and vegetation canopy features,10127.93
2011-09-01,2012-08-31,08/IN.1/B1855 STTF 11,Short Term Travel Fellowship,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Evaluation of cyclic nucleotide function in zebrafish thrombocytes,11858.72
2011-09-01,2015-06-30,09/SRC/B1794s1,Supplement,NA,General Supplement,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,SRC REMEDI: Supplement to support Chair in Stem Cell Biology,363999
2011-09-01,2016-08-31,10/IN.1/B2976,Principal Investigator Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,The role of the endocannabinoid system in anxiety-induced modulation of pain: sites and mechanisms of action,1000891.86
2011-09-01,2014-08-31,10/US/I1856,US-Ireland R&D Partnership Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Developing BWIM Health Monitoring Systems to Extend Bridge Life,201409.55
2011-09-01,2012-10-31,11/CW/B1922,Conferences and Workshops Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,RabGTPases and their interacting proteins in health & disease,4000
2011-09-01,2012-12-31,11/CW/I1924,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,3rd International Extreme Ultraviolet Source Workshop,3000
2011-09-01,2012-02-29,11/CW/I1941,Conferences and Workshops Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Workshop on Modelling Control & Optimisation in Wave Energy,2849
2011-09-01,2012-02-29,11/CW/I1951,Conferences and Workshops Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,European Design Science Symposium 2012,4375
2011-09-01,2012-02-29,11/CW/I1958,Conferences and Workshops Programme,NA,NA,South East Technological University (SETU),https://ror.org/03fgx6868,Science Foundation Ireland,10.13039/501100001602,Maths Week Ireland,6000
2011-09-01,2014-12-31,11/RFP.1/AST/3064,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,New Windows into Stellar Atmospheres: The New Era of Sub-Millimetre Millimetre and Centimetre Radio Interferometry,74250.74
2011-09-01,2015-12-31,11/RFP.1/AST/3188,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,A Gamma-Ray Concentrator for Applications in Nuclear Astrophysics and Medicine,166913.83
2011-09-01,2016-02-29,11/RFP.1/BIC/3082,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Towards the development of robust bio-catalysts: halophilic alcohol dehydrogenases from Haloferax volcanii,188492.56
2011-09-01,2015-08-31,11/RFP.1/BIC/3109,Research Frontiers Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Characterisation of CD4 cells primed with a novel dendritic cell population,222285.49
2011-09-01,2015-08-31,11/RFP.1/BMT/3056,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,The influence of V?9V?2 T cells on antigen presentation and antibody production,231400
2011-09-01,2015-12-31,11/RFP.1/BMT/3066,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Development of a cannabinoid eluting scaffold for orthopaedic tissue engineering strategies,244561.67
2011-09-01,2015-08-31,11/RFP.1/BMT/3094,Research Frontiers Programme,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Increased cholesterol alters lipid raft structure of circulating neutrophils in cystic fibrosis,191221.32
2011-09-01,2016-03-31,11/RFP.1/BMT/3143,Research Frontiers Programme,NA,NA,Dundalk Institute of Technology (DkIT),https://ror.org/01800zd49,Science Foundation Ireland,10.13039/501100001602,Molecular mechanisms underlying action of novel BK channel activators,192649.1
2011-09-01,2015-12-31,11/RFP.1/BMT/3307,Research Frontiers Programme,NA,NA,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,The role of bacterial outer membrane proteins in the pathogenesis of chronic lung infection: Potential vaccine candidates or novel drug targets,188989.21
2011-09-01,2016-02-29,11/RFP.1/BMT/3317,Research Frontiers Programme,NA,NA,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,Predicting patient radiosensitivity and radiotherapeutic outcome with Raman microspectroscopy,189486.09
2011-09-01,2016-01-31,11/RFP.1/CAN/3137,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Importance of random mitochondrial mutations during disease progression in Barretts Oesophgus,214902.38
2011-09-01,2015-08-31,11/RFP.1/CAN/3202,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,The characterisation of cyclophilin A as a novel regulator of cytokinesis,216969.56
2011-09-01,2013-08-31,11/RFP.1/CAP/3253,Research Frontiers Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,The catalytic conversion of levulinic acid derived from biomass to fuel additives,88410.4
2011-09-01,2016-08-31,11/RFP.1/CHS/3060,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Platinum complexes of guanidinium based DNA minor-groove binders: conjugating forces towards better anticancer agents,241716.95
2011-09-01,2016-08-31,11/RFP.1/CHS/3095,Research Frontiers Programme,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Exploiting Chromatin as a New Molecular Target for the Development of Novel Metallochemotherapeutics with Enhanced Selectivity and Activity Towards Cancer Cells,229237.72
2011-09-01,2016-01-31,11/RFP.1/CHS/3306,Research Frontiers Programme,NA,NA,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,Improving the Therapeutic Potential of Lantibiotic Peptides,169091.38
2011-09-01,2015-11-30,11/RFP.1/CHS3177,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Functionalized locked nucleic acids that cleave the RNA component of human telomerase,155613.2
2011-09-01,2015-10-31,11/RFP.1/CMS/3182,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Slice-Oriented Programming for Timely Dynamic Service-Oriented Composition,129220
2011-09-01,2013-08-31,11/RFP.1/CMS/3247,Research Frontiers Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Learning Human Spatial Dynamics,64785.72
2011-09-01,2015-11-30,11/RFP.1/CMS/3340,Research Frontiers Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,A New Automated Logic Theory with Attack Detection Capability for the Formal Analysis of Security Protocols,194456.95
2011-09-01,2016-10-31,11/RFP.1/ECE/3119,Research Frontiers Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Ultrasecure short-range wireless communication using ultrasound,169739.7
2011-09-01,2015-08-31,11/RFP.1/ECE/3206,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Performance Characterization of Low-Density Code Ensembles,133489.3
2011-09-01,2015-08-31,11/RFP.1/ENM/3145,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Mechanisms of biofilm mediated fouling on nanofiltration membranes applied to micropollutant removal,152716.64
2011-09-01,2015-08-31,11/RFP.1/ENM/3213,Research Frontiers Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Optimal production of renewable gas,231722
2011-09-01,2015-08-31,11/RFP.1/EOB/3168,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Evolutionary innovation by rewiring of gene networks - Origin of sense organs in the vertebrate New Head,253856.21
2011-09-01,2014-02-28,11/RFP.1/EOB/3243,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Pathogen detection survival and sheltering in a model water distribution system,100060.04
2011-09-01,2016-02-29,11/RFP.1/GEN/3042,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,The role of a novel telomere-associated (TLO) gene family in fungal pathogenesis,234650
2011-09-01,2015-08-31,11/RFP.1/GEN/3043,Research Frontiers Programme,NA,NA,Teagasc,https://ror.org/03sx84n71,Science Foundation Ireland,10.13039/501100001602,Distinct Interleukin-8 Promoter Haplotypes - Functional Implications for Expression Neurtrophil Recruitment and S.Aureus Survival in Cattle,213475
2011-09-01,2016-02-29,11/RFP.1/GEN/3044,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Control of TOR kinase: the key to host-pathogen interactions in Candida albicans,225342.98
2011-09-01,2017-04-30,11/RFP.1/GEN/3240,Research Frontiers Programme,NA,NA,Teagasc,https://ror.org/03sx84n71,Science Foundation Ireland,10.13039/501100001602,Developing a novel technology platform for the genetic transformation of plant and fungal cells,224399.01
2011-09-01,2016-02-29,11/RFP.1/GEN/3267,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Stress perception in the human pathogen Listeria monocytogenes: seeing the light,196591.83
2011-09-01,2016-02-29,11/RFP.1/GEO/3266,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,(INFORM) Integrated volcanic ash forecasting system,184142.41
2011-09-01,2016-12-31,11/RFP.1/GEO/3309,Research Frontiers Programme,NA,NA,Dublin Institute for Advanced Studies (DIAS),https://ror.org/051sx6d27,Science Foundation Ireland,10.13039/501100001602,Combined glacial-isostatic adjustment and thermomechanical ice-sheet modelling to reconcile ice-mass variations inferred from sea-level and satellite observations (GIANICE),124132.9
2011-09-01,2015-08-31,11/RFP.1/MTH/3112,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Descriptive set theory and infinite-dimensional geometry,134047.88
2011-09-01,2016-07-31,11/RFP.1/MTH/3157,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Positivity in Matrix Theory,140363.71
2011-09-01,2013-12-31,11/RFP.1/MTH/3185,Research Frontiers Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Essentially Nonnegative Matrices in Control and Engineering,50056.11
2011-09-01,2015-08-31,11/RFP.1/MTH/3187,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Problems associated with bounded symmetric domains,135863.32
2011-09-01,2012-05-31,11/RFP.1/MTR/3071,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Tough healable polymer-graphene hydrogels,30627
2011-09-01,2015-08-31,11/RFP.1/MTR/3116,Research Frontiers Programme,NA,NA,Technological University Dublin (TU Dublin),https://ror.org/04t0qbt32,Science Foundation Ireland,10.13039/501100001602,Investigation and Development of Methods to Identify and Assess Potential Risks associated with the use of Metal Nanoparticle Additives in Food and Food Contact Materials.,207142
2011-09-01,2015-01-31,11/RFP.1/MTR/3347,Research Frontiers Programme,NA,NA,Technological University of the Shannon (TUS),https://ror.org/04efm0253,Science Foundation Ireland,10.13039/501100001602,The development of a polymeric site specific delivery device to aid in the treatment of irritable bowel syndrome using alternative therapeutic agents,141753.78
2011-09-01,2015-08-31,11/RFP.1/NES/3051,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Development of new cerebral perfusion biomarkers,159043.71
2011-09-01,2015-09-30,11/RFP.1/NES/3115,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,The effect of sacral neuromodulation on inputs to the somatosensory cortex,194861.92
2011-09-01,2015-12-31,11/RFP.1/NES/3175,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Endocannabinoid regulation of neuroinflammatory responses following bacterial and viral infection,226609.99
2011-09-01,2016-08-31,11/RFP.1/NES/3183,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Harnessing Adult Stem Cells for Neurotrophin Delivery to the Degenerating Brain,248945.05
2011-09-01,2015-12-31,11/RFP.1/NES/3194,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Brain Substrates Supporting Working Memory: Impact of APOE e4 allele and Normal Ageing,235563.32
2011-09-01,2016-05-31,11/RFP.1/PHY/3165,Research Frontiers Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,A Chemical and Biophysical Approach to Understanding Protein Condensation,245598.83
2011-09-01,2016-08-31,11/RFP.1/PHY/3193,Research Frontiers Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Phase structure of strongly interacting matter at high density,186950
2011-09-01,2012-08-31,11/RFP/MTH/3212 STTF 11,Short Term Travel Fellowship,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Algorithms for arithmetic groups with the congruence subgroup property,5424.42
2011-09-01,2014-08-31,TRA/2010/8,HRB-SFI Translational Research Award,NA,NA,Health Research Board (HRB),https://ror.org/003hb2249,Science Foundation Ireland,10.13039/501100001602,Inhibition of PARP in woman with sporadic ovarian cancer,343231.2
2011-10-01,2012-09-30,08/RFP/PHY1532 - STTF 11,Short Term Travel Fellowship,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Synchrotron based photoelectron emission spectroscopy and magnetic charge logic in densely packed arrays of nanoscale islands,12453.91
2011-10-01,2012-09-30,08/SRC/B1410 - STTF 11,Short Term Travel Fellowship,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,ADAM10 and ADAM17 as new therapeutic targets for Triple Negative Breast Cancer,10332.57
2011-10-01,2012-09-30,09/US/I1758 - STTF 11,Short Term Travel Fellowship,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Advancing Capabilities in Eddy Correlation Air-Sea Flux Technique,14047.09
2011-10-01,2012-09-30,10/CE/B1821 - STTF 11,Short Term Travel Fellowship,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Carbon nanofibre-based biosensor platform for advanced diagnostic devices,21327.82
2011-10-01,2017-03-31,10/IN.1/B2971,Principal Investigator Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Decoding the gene regulatory network controlling flower development in the model plant Arabidopsis thaliana,1044260
2011-10-01,2015-09-30,10/IN.1/B2972,Principal Investigator Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Centrosomal control of the cell cycle,997788.9
2011-10-01,2012-03-31,11/CW/B2091,Conferences and Workshops Programme,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Young Life Scientists Ireland (YLSI) Symposium 2011,1352.3
2011-10-01,2012-09-30,11/CW/B2095,Conferences and Workshops Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Young Microbiologists Symposium on Microbe Signalling Organisation and Pathogenesis,9200
2011-10-01,2013-03-31,11/CW/I1945,Conferences and Workshops Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Ignite Dublin,4000
2011-10-01,2012-03-31,11/CW/i2097,Conferences and Workshops Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Thesis in Three,4000
2011-10-01,2016-02-29,11/RFP.1/AST/3329,Research Frontiers Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,The mass distribution of Galactic neutron stars and black holes,138662
2011-10-01,2016-09-30,11/RFP.1/AST/3331,Research Frontiers Programme,NA,NA,Dublin Institute for Advanced Studies (DIAS),https://ror.org/051sx6d27,Science Foundation Ireland,10.13039/501100001602,Tracing the Origin of Jets from Young Stars,137850
2011-10-01,2015-09-30,11/RFP.1/BMT/3088,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Urea transporters in the human colon,216710.94
2011-10-01,2016-03-31,11/RFP.1/BMT/3150,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Unravelling the interzone: a biomimicry solution for difficulties in cartilage tissue engineering,228482.42
2011-10-01,2015-09-30,11/RFP.1/BMT/3322,Research Frontiers Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Angiotensin 1-7 and its impact on renal function in hypertension,231112.69
2011-10-01,2014-09-30,11/RFP.1/CHS/3122,Research Frontiers Programme,NA,NA,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Science Foundation Ireland,10.13039/501100001602,Enantioselective synthesis of Montelukast and 6-Gingesulfonic acid,183050
2011-10-01,2016-09-30,11/RFP.1/CMS/3068,Research Frontiers Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Consistency of Software Artefacts in a Model Oriented Environment,249825.6
2011-10-01,2015-09-30,11/RFP.1/CMS/3283,Research Frontiers Programme,NA,NA,Dublin City University (DCU),https://ror.org/04a1a1e81,Science Foundation Ireland,10.13039/501100001602,Memory Mesh: Applying WWW search and Cognitive Psychology to e-memories,138859.26
2011-10-01,2014-12-31,11/RFP.1/CMS/3338,Research Frontiers Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Pervasive Decision Support Systems within a Remote Patient Monitoring Environment (pDSS),158994.75
2011-10-01,2016-01-31,11/RFP.1/ECE/3325,Research Frontiers Programme,NA,NA,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Building-blocks Enabling CMOS High-speed Wireless,201475
2011-10-01,2015-12-31,11/RFP.1/ECE/3335,Research Frontiers Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,Security Enabled Pervasive Biometric Sensors,216084.42
2011-10-01,2016-03-31,11/RFP.1/ENM/3310,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Towards a non-thrombogenic prosthetic mechanical heart valve: measurement of hinge flow fields at microscale resolution,149649.12
2011-10-01,2015-09-30,11/RFP.1/EOB/3106,Research Frontiers Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,Molecular Palaeobiology of early arthropod terrestrialisation: understanding how animals first colonised the lands by combining genomics and palaeontological data,208807.49
2011-10-01,2015-09-30,11/RFP.1/EOB/3204,Research Frontiers Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Novel antifungal agents derived from lactic acid bacteria for the biological control of potato blight,222768.05
2011-10-01,2016-12-31,11/RFP.1/EOB/3303,Research Frontiers Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,UV-B radiation: a specific regulator of plan growth and development,194468.37
2011-10-01,2015-09-30,11/RFP.1/EOB/3345,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Characterisation of algal cell wall components for future biotechnological applications,191314.6
2011-10-01,2015-10-31,11/RFP.1/GEO/3200,Research Frontiers Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,A steeply rising tail: Quantifying the absorption of organic aerosols in the near-ultraviolet,189704.47
2011-10-01,2015-11-30,11/RFP.1/MTH/3073,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Quantum Integrability Gauge Theories and Topological Strings,253098.31
2011-10-01,2015-11-30,11/RFP.1/MTH/3084,Research Frontiers Programme,NA,NA,Maynooth University (MU),https://ror.org/048nfjm95,Science Foundation Ireland,10.13039/501100001602,An investigation into the distribution of the roots of integer polynomials,189846.64
2011-10-01,2015-09-30,11/RFP.1/MTH/3212,Research Frontiers Programme,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,A new foundation for computing with linear groups over infinite domains,190851
2011-10-01,2016-08-31,11/RFP.1/MTH/3281,Research Frontiers Programme,NA,NA,University of Limerick (UL),https://ror.org/00a0n9e72,Science Foundation Ireland,10.13039/501100001602,The pull-up problem for viscous capillary liquids,166441
2011-10-01,2016-09-30,11/RFP.1/MTR/3113,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Sensitized Solar Cells: Plasmonic Enhancement and Nanoscale Architectures,204303.65
2011-10-01,2016-09-30,11/RFP.1/MTR/3135,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,The flow of dense emulsions - from droplet rearrangements to the bulk response,173067.95
2011-10-01,2015-09-30,11/RFP.1/MTR/3151,Research Frontiers Programme,NA,NA,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,Imaging using nano-void array materials,217723.45
2011-10-01,2015-09-30,11/RFP.1/PHY/3047,Research Frontiers Programme,NA,NA,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Science Foundation Ireland,10.13039/501100001602,Band structure engineering of atomic wires on semiconductor surfaces,168053.9
2011-10-01,2015-09-30,11/RFP.1/PHY/3233,Research Frontiers Programme,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Anti-Stokes fluorescence of organic dyes: potential new materials for laser cooling in solids,187337
2011-11-01,2015-10-31,10/IN.1/I2994,Principal Investigator Programme,NA,NA,Tyndall National Institute (TNI),https://ror.org/007ecwd34,Science Foundation Ireland,10.13039/501100001602,Nanoscale Physics and Engineering of Optoelectronic Materials and Devices,1288348.33
2011-11-01,2013-10-31,11/COEN/11,EU Programmes,Centres for Excellence in Neurodegeneration (COEN JPI),NA,Health Research Board (HRB),https://ror.org/003hb2249,Science Foundation Ireland,10.13039/501100001602,Early synaptic plasticity and network dysfunction in transgenic (tg) rat models of Alzheimers disease,98615.4
2011-12-01,2014-05-31,06/CE/B1129s,Supplement,NA,General Supplement,University College Dublin (UCD),https://ror.org/05m7pjf47,Science Foundation Ireland,10.13039/501100001602,CSET Systems Biology Ireland (SBI) Supplement,473810
2011-12-01,2012-11-30,09/SIRG/B1654-STTF 11,Short Term Travel Fellowship,NA,NA,University College Cork (UCC),https://ror.org/03265fv13,Science Foundation Ireland,10.13039/501100001602,Molecular basis of the perception of the diffusible signal factor BDSF in the regulation of virulence in Burkholderia cenocepacia,12300
2011-12-01,2012-11-30,10/IN.1/B2981-STTF 11,Short Term Travel Fellowship,NA,NA,University of Galway,https://ror.org/03bea9k73,Science Foundation Ireland,10.13039/501100001602,Investigation of COL7A1 and integrase genes co-transfection efficacy with optimized dendritic polymeric vectors for stable nonviral genetic correction of RDEB Disease,10079.93
