map_date,state_abb,valid_start,valid_end,stat_fmt,drought_lvl,area_pct,area_total,pop_pct,pop_total
20171114,SC,2017-11-14,2017-11-20,2,D2,0,0,0,0
20171114,SC,2017-11-14,2017-11-20,2,D3,0,0,0,0
20171114,SC,2017-11-14,2017-11-20,2,D4,0,0,0,0
20171107,SC,2017-11-07,2017-11-13,2,None,61.15,18895.17,63.05,2814029.16
20171107,SC,2017-11-07,2017-11-13,2,D0,30.8,9518.67,31.67,1413284.05
20171107,SC,2017-11-07,2017-11-13,2,D1,8.05,2486.75,5.28,235817.9
20171107,SC,2017-11-07,2017-11-13,2,D2,0,0,0,0
20171107,SC,2017-11-07,2017-11-13,2,D3,0,0,0,0
20171107,SC,2017-11-07,2017-11-13,2,D4,0,0,0,0
20171031,SC,2017-10-31,2017-11-06,2,None,67.28,20790.420000000002,66.95,2987896.05
20171031,SC,2017-10-31,2017-11-06,2,D0,30.4,9395.18,30.47,1359761.85
20171031,SC,2017-10-31,2017-11-06,2,D1,2.31,714.99,2.59,115473.2
20171031,SC,2017-10-31,2017-11-06,2,D2,0,0,0,0
20171031,SC,2017-10-31,2017-11-06,2,D3,0,0,0,0
20171031,SC,2017-10-31,2017-11-06,2,D4,0,0,0,0
20171024,SC,2017-10-24,2017-10-30,2,None,67.28,20789.82,66.96,2988289.96
20171024,SC,2017-10-24,2017-10-30,2,D0,32.72,10110.78,33.04,1474841.1400000001
20171024,SC,2017-10-24,2017-10-30,2,D1,0,0,0,0
20171024,SC,2017-10-24,2017-10-30,2,D2,0,0,0,0
20171024,SC,2017-10-24,2017-10-30,2,D3,0,0,0,0
20171024,SC,2017-10-24,2017-10-30,2,D4,0,0,0,0
20171017,SC,2017-10-17,2017-10-23,2,None,60.27,18624.54,54.16,2417403.9899999998
20171017,SC,2017-10-17,2017-10-23,2,D0,39.73,12276.05,45.84,2045727.11
20171017,SC,2017-10-17,2017-10-23,2,D1,0,0,0,0
20171017,SC,2017-10-17,2017-10-23,2,D2,0,0,0,0
20171017,SC,2017-10-17,2017-10-23,2,D3,0,0,0,0
20171017,SC,2017-10-17,2017-10-23,2,D4,0,0,0,0
20171010,SC,2017-10-10,2017-10-16,2,None,68.19,21071.1,62.47,2787905.3
20171010,SC,2017-10-10,2017-10-16,2,D0,31.81,9829.5,37.53,1675225.8
20171010,SC,2017-10-10,2017-10-16,2,D1,0,0,0,0
20171010,SC,2017-10-10,2017-10-16,2,D2,0,0,0,0
20171010,SC,2017-10-10,2017-10-16,2,D3,0,0,0,0
20171010,SC,2017-10-10,2017-10-16,2,D4,0,0,0,0
20171003,SC,2017-10-03,2017-10-09,2,None,100,30900.59,100,4463131.1
20171003,SC,2017-10-03,2017-10-09,2,D0,0,0,0,0
20171003,SC,2017-10-03,2017-10-09,2,D1,0,0,0,0
20171003,SC,2017-10-03,2017-10-09,2,D2,0,0,0,0
20171003,SC,2017-10-03,2017-10-09,2,D3,0,0,0,0
20171003,SC,2017-10-03,2017-10-09,2,D4,0,0,0,0
20170926,SC,2017-09-26,2017-10-02,2,None,100,30900.59,100,4463131.1
20170926,SC,2017-09-26,2017-10-02,2,D0,0,0,0,0
20170926,SC,2017-09-26,2017-10-02,2,D1,0,0,0,0
20170926,SC,2017-09-26,2017-10-02,2,D2,0,0,0,0
20170926,SC,2017-09-26,2017-10-02,2,D3,0,0,0,0
20170926,SC,2017-09-26,2017-10-02,2,D4,0,0,0,0
20170919,SC,2017-09-19,2017-09-25,2,None,100,30900.59,100,4463131.1
20170919,SC,2017-09-19,2017-09-25,2,D0,0,0,0,0
20170919,SC,2017-09-19,2017-09-25,2,D1,0,0,0,0
20170919,SC,2017-09-19,2017-09-25,2,D2,0,0,0,0
20170919,SC,2017-09-19,2017-09-25,2,D3,0,0,0,0
20170919,SC,2017-09-19,2017-09-25,2,D4,0,0,0,0
20170912,SC,2017-09-12,2017-09-18,2,None,100,30900.59,100,4463131.1
20170912,SC,2017-09-12,2017-09-18,2,D0,0,0,0,0
20170912,SC,2017-09-12,2017-09-18,2,D1,0,0,0,0
20170912,SC,2017-09-12,2017-09-18,2,D2,0,0,0,0
20170912,SC,2017-09-12,2017-09-18,2,D3,0,0,0,0
20170912,SC,2017-09-12,2017-09-18,2,D4,0,0,0,0
20170905,SC,2017-09-05,2017-09-11,2,None,62.06,19178.08,61.54,2746601.3499999996
20170905,SC,2017-09-05,2017-09-11,2,D0,37.94,11722.51,38.46,1716529.76
20170905,SC,2017-09-05,2017-09-11,2,D1,0,0,0,0
20170905,SC,2017-09-05,2017-09-11,2,D2,0,0,0,0
20170905,SC,2017-09-05,2017-09-11,2,D3,0,0,0,0
20170905,SC,2017-09-05,2017-09-11,2,D4,0,0,0,0
20170829,SC,2017-08-29,2017-09-04,2,None,60.92,18823.38,60.92,2718789.27
20170829,SC,2017-08-29,2017-09-04,2,D0,39.08,12077.210000000001,39.08,1744341.83
20170829,SC,2017-08-29,2017-09-04,2,D1,0,0,0,0
20170829,SC,2017-08-29,2017-09-04,2,D2,0,0,0,0
20170829,SC,2017-08-29,2017-09-04,2,D3,0,0,0,0
20170829,SC,2017-08-29,2017-09-04,2,D4,0,0,0,0
20170822,SC,2017-08-22,2017-08-28,2,None,82.33,25439.79,80.95,3612866.3899999997
20170822,SC,2017-08-22,2017-08-28,2,D0,17.67,5460.8,19.05,850264.71
20170822,SC,2017-08-22,2017-08-28,2,D1,0,0,0,0
20170822,SC,2017-08-22,2017-08-28,2,D2,0,0,0,0
20170822,SC,2017-08-22,2017-08-28,2,D3,0,0,0,0
20170822,SC,2017-08-22,2017-08-28,2,D4,0,0,0,0
20170815,SC,2017-08-15,2017-08-21,2,None,100,30900.59,100,4463131.1
20170815,SC,2017-08-15,2017-08-21,2,D0,0,0,0,0
20170815,SC,2017-08-15,2017-08-21,2,D1,0,0,0,0
20170815,SC,2017-08-15,2017-08-21,2,D2,0,0,0,0
20170815,SC,2017-08-15,2017-08-21,2,D3,0,0,0,0
20170815,SC,2017-08-15,2017-08-21,2,D4,0,0,0,0
20170808,SC,2017-08-08,2017-08-14,2,None,97.64,30172.109999999997,96.18,4292573.649999999
20170808,SC,2017-08-08,2017-08-14,2,D0,2.36,728.49,3.82,170557.44999999998
20170808,SC,2017-08-08,2017-08-14,2,D1,0,0,0,0
20170808,SC,2017-08-08,2017-08-14,2,D2,0,0,0,0
20170808,SC,2017-08-08,2017-08-14,2,D3,0,0,0,0
20170808,SC,2017-08-08,2017-08-14,2,D4,0,0,0,0
20170801,SC,2017-08-01,2017-08-07,2,None,97.64,30172.109999999997,96.18,4292573.649999999
20170801,SC,2017-08-01,2017-08-07,2,D0,2.36,728.49,3.82,170557.44999999998
20170801,SC,2017-08-01,2017-08-07,2,D1,0,0,0,0
20170801,SC,2017-08-01,2017-08-07,2,D2,0,0,0,0
20170801,SC,2017-08-01,2017-08-07,2,D3,0,0,0,0
20170801,SC,2017-08-01,2017-08-07,2,D4,0,0,0,0
20170725,SC,2017-07-25,2017-07-31,2,None,99.98,30893.32,99.96,4461421.88
20170725,SC,2017-07-25,2017-07-31,2,D0,0.02,7.2700000000000005,0.04,1709.23
20170725,SC,2017-07-25,2017-07-31,2,D1,0,0,0,0
20170725,SC,2017-07-25,2017-07-31,2,D2,0,0,0,0
20170725,SC,2017-07-25,2017-07-31,2,D3,0,0,0,0
20170725,SC,2017-07-25,2017-07-31,2,D4,0,0,0,0
20170718,SC,2017-07-18,2017-07-24,2,None,99.9,30870.85,99.9,4458732.149999999
20170718,SC,2017-07-18,2017-07-24,2,D0,0.1,29.74,0.1,4398.95
20170718,SC,2017-07-18,2017-07-24,2,D1,0,0,0,0
20170718,SC,2017-07-18,2017-07-24,2,D2,0,0,0,0
20170718,SC,2017-07-18,2017-07-24,2,D3,0,0,0,0
20170718,SC,2017-07-18,2017-07-24,2,D4,0,0,0,0
20170711,SC,2017-07-11,2017-07-17,2,None,99.9,30870.85,99.9,4458732.149999999
20170711,SC,2017-07-11,2017-07-17,2,D0,0.1,29.74,0.1,4398.95
20170711,SC,2017-07-11,2017-07-17,2,D1,0,0,0,0
20170711,SC,2017-07-11,2017-07-17,2,D2,0,0,0,0
20170711,SC,2017-07-11,2017-07-17,2,D3,0,0,0,0
20170711,SC,2017-07-11,2017-07-17,2,D4,0,0,0,0
20170704,SC,2017-07-04,2017-07-10,2,None,99.9,30870.85,99.9,4458732.149999999
20170704,SC,2017-07-04,2017-07-10,2,D0,0.1,29.74,0.1,4398.95
20170704,SC,2017-07-04,2017-07-10,2,D1,0,0,0,0
20170704,SC,2017-07-04,2017-07-10,2,D2,0,0,0,0
20170704,SC,2017-07-04,2017-07-10,2,D3,0,0,0,0
20170704,SC,2017-07-04,2017-07-10,2,D4,0,0,0,0
20170627,SC,2017-06-27,2017-07-03,2,None,99.9,30870.84,99.9,4458729.57
20170627,SC,2017-06-27,2017-07-03,2,D0,0.1,29.759999999999998,0.1,4401.54
20170627,SC,2017-06-27,2017-07-03,2,D1,0,0,0,0
20170627,SC,2017-06-27,2017-07-03,2,D2,0,0,0,0
20170627,SC,2017-06-27,2017-07-03,2,D3,0,0,0,0
20170627,SC,2017-06-27,2017-07-03,2,D4,0,0,0,0
20170620,SC,2017-06-20,2017-06-26,2,None,99.9,30870.86,99.9,4458733.5
20170620,SC,2017-06-20,2017-06-26,2,D0,0.1,29.73,0.1,4397.6
20170620,SC,2017-06-20,2017-06-26,2,D1,0,0,0,0
20170620,SC,2017-06-20,2017-06-26,2,D2,0,0,0,0
20170620,SC,2017-06-20,2017-06-26,2,D3,0,0,0,0
20170620,SC,2017-06-20,2017-06-26,2,D4,0,0,0,0
20170613,SC,2017-06-13,2017-06-19,2,None,99.9,30870.86,99.9,4458733.5
20170613,SC,2017-06-13,2017-06-19,2,D0,0.1,29.73,0.1,4397.6
20170613,SC,2017-06-13,2017-06-19,2,D1,0,0,0,0
20170613,SC,2017-06-13,2017-06-19,2,D2,0,0,0,0
20170613,SC,2017-06-13,2017-06-19,2,D3,0,0,0,0
20170613,SC,2017-06-13,2017-06-19,2,D4,0,0,0,0
20170606,SC,2017-06-06,2017-06-12,2,None,96.73,29888.62,96.16,4291861.78
20170606,SC,2017-06-06,2017-06-12,2,D0,3.27,1011.98,3.84,171269.31999999998
20170606,SC,2017-06-06,2017-06-12,2,D1,0,0,0,0
20170606,SC,2017-06-06,2017-06-12,2,D2,0,0,0,0
20170606,SC,2017-06-06,2017-06-12,2,D3,0,0,0,0
20170606,SC,2017-06-06,2017-06-12,2,D4,0,0,0,0
20170530,SC,2017-05-30,2017-06-05,2,None,62.43,19290.91,71.78,3203639.66
20170530,SC,2017-05-30,2017-06-05,2,D0,34.46,10647.41,24.61,1098289.6700000002
20170530,SC,2017-05-30,2017-06-05,2,D1,3.11,962.2800000000001,3.61,161201.78
20170530,SC,2017-05-30,2017-06-05,2,D2,0,0,0,0
20170530,SC,2017-05-30,2017-06-05,2,D3,0,0,0,0
20170530,SC,2017-05-30,2017-06-05,2,D4,0,0,0,0
20170523,SC,2017-05-23,2017-05-29,2,None,50.94,15739.82,63.66,2841273.3499999996
20170523,SC,2017-05-23,2017-05-29,2,D0,41.23,12738.92,30.56,1364096.36
20170523,SC,2017-05-23,2017-05-29,2,D1,7.84,2421.86,5.78,257761.38999999998
20170523,SC,2017-05-23,2017-05-29,2,D2,0,0,0,0
20170523,SC,2017-05-23,2017-05-29,2,D3,0,0,0,0
20170523,SC,2017-05-23,2017-05-29,2,D4,0,0,0,0
20170516,SC,2017-05-16,2017-05-22,2,None,39.27,12134.98,48.44,2162040.9499999997
20170516,SC,2017-05-16,2017-05-22,2,D0,45.18,13959.98,42.29,1887435.6300000001
20170516,SC,2017-05-16,2017-05-22,2,D1,15.47,4780.68,9.21,410904.36
20170516,SC,2017-05-16,2017-05-22,2,D2,0.08,24.959999999999997,0.06,2750.17
20170516,SC,2017-05-16,2017-05-22,2,D3,0,0,0,0
20170516,SC,2017-05-16,2017-05-22,2,D4,0,0,0,0
20170509,SC,2017-05-09,2017-05-15,2,None,39.31,12146.1,48.59,2168494.5
20170509,SC,2017-05-09,2017-05-15,2,D0,45.06,13923.130000000001,42.13,1880121.97
20170509,SC,2017-05-09,2017-05-15,2,D1,15.55,4806.4,9.23,411764.46
20170509,SC,2017-05-09,2017-05-15,2,D2,0.08,24.959999999999997,0.06,2750.17
20170509,SC,2017-05-09,2017-05-15,2,D3,0,0,0,0
20170509,SC,2017-05-09,2017-05-15,2,D4,0,0,0,0
20170502,SC,2017-05-02,2017-05-08,2,None,38.05,11758.81,45.87,2047046.1400000001
20170502,SC,2017-05-02,2017-05-08,2,D0,46.15,14259.88,44.72,1996000.8900000001
20170502,SC,2017-05-02,2017-05-08,2,D1,15.65,4835.3,9.3,414949.14999999997
20170502,SC,2017-05-02,2017-05-08,2,D2,0.15,46.6,0.12,5134.91
20170502,SC,2017-05-02,2017-05-08,2,D3,0,0,0,0
20170502,SC,2017-05-02,2017-05-08,2,D4,0,0,0,0
20170425,SC,2017-04-25,2017-05-01,2,None,32.96,10185.53,33.82,1509441.96
20170425,SC,2017-04-25,2017-05-01,2,D0,48.48,14980.2,54.23,2420306.74
20170425,SC,2017-04-25,2017-05-01,2,D1,16.86,5209.89,10.15,453143.25
20170425,SC,2017-04-25,2017-05-01,2,D2,1.7,524.97,1.8,80239.16
20170425,SC,2017-04-25,2017-05-01,2,D3,0,0,0,0
20170425,SC,2017-04-25,2017-05-01,2,D4,0,0,0,0
20170418,SC,2017-04-18,2017-04-24,2,None,6.95,2146.56,13.82,616704.58
20170418,SC,2017-04-18,2017-04-24,2,D0,54.34,16791.21,45.14,2014521.41
20170418,SC,2017-04-18,2017-04-24,2,D1,35.38,10933.1,37.36,1667451.6
20170418,SC,2017-04-18,2017-04-24,2,D2,1.7,525.12,1.95,86880.36
20170418,SC,2017-04-18,2017-04-24,2,D3,1.63,504.61,1.74,77573.15000000001
20170418,SC,2017-04-18,2017-04-24,2,D4,0,0,0,0
20170411,SC,2017-04-11,2017-04-17,2,None,9.17,2834.4100000000003,15.95,711780
20170411,SC,2017-04-11,2017-04-17,2,D0,52.43,16200.55,43.06,1921892.3
20170411,SC,2017-04-11,2017-04-17,2,D1,35.07,10835.9,37.31,1665005.29
20170411,SC,2017-04-11,2017-04-17,2,D2,1.7,525.12,1.95,86880.36
20170411,SC,2017-04-11,2017-04-17,2,D3,1.63,504.61,1.74,77573.15000000001
20170411,SC,2017-04-11,2017-04-17,2,D4,0,0,0,0
20170404,SC,2017-04-04,2017-04-10,2,None,5.08,1569.91,6.34,282868.66
20170404,SC,2017-04-04,2017-04-10,2,D0,52.43,16199.849999999999,47.88,2136985.01
20170404,SC,2017-04-04,2017-04-10,2,D1,27.08,8367.849999999999,21.69,968059.63
20170404,SC,2017-04-04,2017-04-10,2,D2,13.26,4096.09,21.76,971064.06
20170404,SC,2017-04-04,2017-04-10,2,D3,2.16,666.88,2.33,104153.73999999999
20170404,SC,2017-04-04,2017-04-10,2,D4,0,0,0,0
20170328,SC,2017-03-28,2017-04-03,2,None,4.43,1369.21,5.85,261050.66
20170328,SC,2017-03-28,2017-04-03,2,D0,57.95,17905.809999999998,48.23,2152677.46
20170328,SC,2017-03-28,2017-04-03,2,D1,20.05,6195.76,16.88,753477.65
20170328,SC,2017-03-28,2017-04-03,2,D2,14.91,4608.01,25.8,1151631.53
20170328,SC,2017-03-28,2017-04-03,2,D3,2.66,821.8,3.23,144293.79
20170328,SC,2017-03-28,2017-04-03,2,D4,0,0,0,0
20170321,SC,2017-03-21,2017-03-27,2,None,10.51,3247.74,9.39,418945.53
20170321,SC,2017-03-21,2017-03-27,2,D0,53.93,16665.18,48.33,2156853.13
20170321,SC,2017-03-21,2017-03-27,2,D1,17.94,5544.6,13.28,592485.43
20170321,SC,2017-03-21,2017-03-27,2,D2,13.45,4157.49,23.51,1049133.36
20170321,SC,2017-03-21,2017-03-27,2,D3,4.16,1285.59,5.51,245713.66
20170321,SC,2017-03-21,2017-03-27,2,D4,0,0,0,0
20170314,SC,2017-03-14,2017-03-20,2,None,39.94,12341.94,39.74,1773506.72
20170314,SC,2017-03-14,2017-03-20,2,D0,33.21,10261.18,23.83,1063462.47
20170314,SC,2017-03-14,2017-03-20,2,D1,9.24,2854.3900000000003,7.42,331314.89
20170314,SC,2017-03-14,2017-03-20,2,D2,13.45,4157.49,23.51,1049133.36
20170314,SC,2017-03-14,2017-03-20,2,D3,4.16,1285.59,5.51,245713.66
20170314,SC,2017-03-14,2017-03-20,2,D4,0,0,0,0
20170307,SC,2017-03-07,2017-03-13,2,None,48.67,15037.79,45.01,2008777.85
20170307,SC,2017-03-07,2017-03-13,2,D0,24.48,7565.34,18.56,828191.3500000001
20170307,SC,2017-03-07,2017-03-13,2,D1,9.24,2854.3900000000003,7.42,331314.89
20170307,SC,2017-03-07,2017-03-13,2,D2,13.45,4157.49,23.51,1049133.36
20170307,SC,2017-03-07,2017-03-13,2,D3,4.16,1285.59,5.51,245713.66
20170307,SC,2017-03-07,2017-03-13,2,D4,0,0,0,0
20170228,SC,2017-02-28,2017-03-06,2,None,54.61,16873.74,48.96,2185270.4699999997
20170228,SC,2017-02-28,2017-03-06,2,D0,18.54,5729.39,14.6,651698.73
20170228,SC,2017-02-28,2017-03-06,2,D1,9.24,2854.3900000000003,7.42,331314.89
20170228,SC,2017-02-28,2017-03-06,2,D2,13.45,4157.49,23.51,1049133.36
20170228,SC,2017-02-28,2017-03-06,2,D3,4.16,1285.59,5.51,245713.66
20170228,SC,2017-02-28,2017-03-06,2,D4,0,0,0,0
20170221,SC,2017-02-21,2017-02-27,2,None,59.51,18387.57,52.12,2326292.25
20170221,SC,2017-02-21,2017-02-27,2,D0,15.92,4919.99,14.26,636401.41
20170221,SC,2017-02-21,2017-02-27,2,D1,16.02,4950.6900000000005,19.21,857185.48
20170221,SC,2017-02-21,2017-02-27,2,D2,8.55,2642.32,14.41,643248.99
20170221,SC,2017-02-21,2017-02-27,2,D3,0,0.03,0,2.9699999999999998
20170221,SC,2017-02-21,2017-02-27,2,D4,0,0,0,0
20170214,SC,2017-02-14,2017-02-20,2,None,59.69,18444.35,52.53,2344677.88
20170214,SC,2017-02-14,2017-02-20,2,D0,18.43,5695.1500000000005,18.06,806225.51
20170214,SC,2017-02-14,2017-02-20,2,D1,17.74,5481.41,24.71,1102657.8800000001
20170214,SC,2017-02-14,2017-02-20,2,D2,4.14,1279.6499999999999,4.7,209566.87
20170214,SC,2017-02-14,2017-02-20,2,D3,0,0.03,0,2.9699999999999998
20170214,SC,2017-02-14,2017-02-20,2,D4,0,0,0,0
20170207,SC,2017-02-07,2017-02-13,2,None,71.14,21982.14,62.65,2796109.01
20170207,SC,2017-02-07,2017-02-13,2,D0,6.98,2157.3700000000003,7.95,354794.38
20170207,SC,2017-02-07,2017-02-13,2,D1,17.76,5488.79,24.72,1103471.22
20170207,SC,2017-02-07,2017-02-13,2,D2,4.12,1272.3,4.68,208756.5
20170207,SC,2017-02-07,2017-02-13,2,D3,0,0,0,0
20170207,SC,2017-02-07,2017-02-13,2,D4,0,0,0,0
20170131,SC,2017-01-31,2017-02-06,2,None,71.19,21998.4,62.67,2796860.32
20170131,SC,2017-01-31,2017-02-06,2,D0,6.93,2141.1,7.93,354043.07
20170131,SC,2017-01-31,2017-02-06,2,D1,17.76,5488.79,24.72,1103471.22
20170131,SC,2017-01-31,2017-02-06,2,D2,4.12,1272.3,4.68,208756.5
20170131,SC,2017-01-31,2017-02-06,2,D3,0,0,0,0
20170131,SC,2017-01-31,2017-02-06,2,D4,0,0,0,0
20170124,SC,2017-01-24,2017-01-30,2,None,71.19,21998.4,62.67,2796860.32
20170124,SC,2017-01-24,2017-01-30,2,D0,6.93,2141.1,7.93,354043.07
20170124,SC,2017-01-24,2017-01-30,2,D1,17.76,5488.79,24.72,1103471.22
20170124,SC,2017-01-24,2017-01-30,2,D2,4.12,1272.3,4.68,208756.5
20170124,SC,2017-01-24,2017-01-30,2,D3,0,0,0,0
20170124,SC,2017-01-24,2017-01-30,2,D4,0,0,0,0
20170117,SC,2017-01-17,2017-01-23,2,None,39.13,12091.140000000001,36.4,1624712.58
20170117,SC,2017-01-17,2017-01-23,2,D0,32.27,9970.369999999999,26.31,1174185.35
20170117,SC,2017-01-17,2017-01-23,2,D1,9.92,3064.11,10.36,462362.61
20170117,SC,2017-01-17,2017-01-23,2,D2,14.56,4500.42,22.28,994411.63
20170117,SC,2017-01-17,2017-01-23,2,D3,4.12,1274.54,4.65,207458.93
20170117,SC,2017-01-17,2017-01-23,2,D4,0,0,0,0
20170110,SC,2017-01-10,2017-01-16,2,None,39.13,12091.140000000001,36.4,1624712.58
20170110,SC,2017-01-10,2017-01-16,2,D0,32.27,9970.369999999999,26.31,1174185.35
20170110,SC,2017-01-10,2017-01-16,2,D1,9.92,3064.11,10.36,462362.61
20170110,SC,2017-01-10,2017-01-16,2,D2,14.56,4500.42,22.28,994411.63
20170110,SC,2017-01-10,2017-01-16,2,D3,4.12,1274.54,4.65,207458.93
20170110,SC,2017-01-10,2017-01-16,2,D4,0,0,0,0
20170103,SC,2017-01-03,2017-01-09,2,None,27.8,8590.49,22.5,1004184.02
20170103,SC,2017-01-03,2017-01-09,2,D0,41.92,12954.25,39.43,1759764.33
20170103,SC,2017-01-03,2017-01-09,2,D1,10.44,3227.22,10.58,472174.86
20170103,SC,2017-01-03,2017-01-09,2,D2,15.71,4854.09,22.84,1019548.97
20170103,SC,2017-01-03,2017-01-09,2,D3,4.12,1274.54,4.65,207458.93
20170103,SC,2017-01-03,2017-01-09,2,D4,0,0,0,0
20161227,SC,2016-12-27,2017-01-02,2,None,25.02,7729.95,20.87,931584.07
20161227,SC,2016-12-27,2017-01-02,2,D0,33.19,10257.02,26.86,1198891.51
20161227,SC,2016-12-27,2017-01-02,2,D1,15.12,4673.03,16.85,752151.07
20161227,SC,2016-12-27,2017-01-02,2,D2,17.07,5273.88,23.34,1041878.49
20161227,SC,2016-12-27,2017-01-02,2,D3,9.57,2957.62,12.06,538050.72
20161227,SC,2016-12-27,2017-01-02,2,D4,0.03,9.09,0.01,575.25
20161220,SC,2016-12-20,2016-12-26,2,None,25.02,7729.95,20.87,931584.07
20161220,SC,2016-12-20,2016-12-26,2,D0,33.19,10257.02,26.86,1198891.51
20161220,SC,2016-12-20,2016-12-26,2,D1,15.12,4673.03,16.85,752151.07
20161220,SC,2016-12-20,2016-12-26,2,D2,17.07,5273.88,23.34,1041878.49
20161220,SC,2016-12-20,2016-12-26,2,D3,9.57,2957.62,12.06,538050.72
20161220,SC,2016-12-20,2016-12-26,2,D4,0.03,9.09,0.01,575.25
20161213,SC,2016-12-13,2016-12-19,2,None,25.03,7734.39,20.88,931847.92
20161213,SC,2016-12-13,2016-12-19,2,D0,32.7,10105.98,26.12,1165625.09
20161213,SC,2016-12-13,2016-12-19,2,D1,15.86,4900.1500000000005,17.73,791209.2799999999
20161213,SC,2016-12-13,2016-12-19,2,D2,16.81,5193.37,23.21,1035822.8500000001
20161213,SC,2016-12-13,2016-12-19,2,D3,9.57,2957.62,12.06,538050.71
20161213,SC,2016-12-13,2016-12-19,2,D4,0.03,9.09,0.01,575.25
20161206,SC,2016-12-06,2016-12-12,2,None,24.64,7612.45,20.78,927320.16
20161206,SC,2016-12-06,2016-12-12,2,D0,33.1,10227.92,26.22,1170152.84
20161206,SC,2016-12-06,2016-12-12,2,D1,15.86,4900.1500000000005,17.73,791209.2799999999
20161206,SC,2016-12-06,2016-12-12,2,D2,9.08,2805.46,12.57,561050.71
20161206,SC,2016-12-06,2016-12-12,2,D3,17.3,5345.53,22.69,1012822.8600000001
20161206,SC,2016-12-06,2016-12-12,2,D4,0.03,9.09,0.01,575.25
20161129,SC,2016-11-29,2016-12-05,2,None,25.15,7772.25,20.92,933833.7699999999
20161129,SC,2016-11-29,2016-12-05,2,D0,34.36,10616.77,28.81,1285785.07
20161129,SC,2016-11-29,2016-12-05,2,D1,13.59,4198.33,14.09,628737.57
20161129,SC,2016-11-29,2016-12-05,2,D2,5.92,1829.73,4.32,192956.51
20161129,SC,2016-11-29,2016-12-05,2,D3,15.37,4750.89,24.48,1092773.12
20161129,SC,2016-11-29,2016-12-05,2,D4,5.61,1732.62,7.37,329045.05
20161122,SC,2016-11-22,2016-11-28,2,None,25.15,7772.25,20.92,933833.7699999999
20161122,SC,2016-11-22,2016-11-28,2,D0,34.64,10703.94,29.1,1298678.93
20161122,SC,2016-11-22,2016-11-28,2,D1,13.36,4129.13,13.82,616627.2699999999
20161122,SC,2016-11-22,2016-11-28,2,D2,5.86,1812.1,4.31,192181.65
20161122,SC,2016-11-22,2016-11-28,2,D3,15.37,4750.56,24.48,1092764.43
20161122,SC,2016-11-22,2016-11-28,2,D4,5.61,1732.62,7.37,329045.05
20161115,SC,2016-11-15,2016-11-21,2,None,55.92,17280.82,45.11,2013463.08
20161115,SC,2016-11-15,2016-11-21,2,D0,15.47,4780.57,17.4,776576.81
20161115,SC,2016-11-15,2016-11-21,2,D1,6.85,2115.18,4.8,214025.13
20161115,SC,2016-11-15,2016-11-21,2,D2,5.7,1760.6299999999999,5.51,245981.94999999998
20161115,SC,2016-11-15,2016-11-21,2,D3,14.92,4610.09,26.31,1174152.95
20161115,SC,2016-11-15,2016-11-21,2,D4,1.14,353.31,0.87,38931.17
20161108,SC,2016-11-08,2016-11-14,2,None,59.27,18313.780000000002,47.36,2113562.19
20161108,SC,2016-11-08,2016-11-14,2,D0,16.36,5055.42,18.28,815993.92
20161108,SC,2016-11-08,2016-11-14,2,D1,7.96,2460.04,6.89,307395.53
20161108,SC,2016-11-08,2016-11-14,2,D2,4.21,1301.35,6.03,268986.88
20161108,SC,2016-11-08,2016-11-14,2,D3,12.2,3770.01,21.45,957192.57
20161108,SC,2016-11-08,2016-11-14,2,D4,0,0,0,0
20161101,SC,2016-11-01,2016-11-07,2,None,63.94,19756.6,53.72,2397738
20161101,SC,2016-11-01,2016-11-07,2,D0,14.04,4338.74,13.25,591444.54
20161101,SC,2016-11-01,2016-11-07,2,D1,5.61,1733.8899999999999,5.55,247769.11000000002
20161101,SC,2016-11-01,2016-11-07,2,D2,4.21,1301.35,6.03,268986.88
20161101,SC,2016-11-01,2016-11-07,2,D3,12.2,3770.01,21.45,957192.57
20161101,SC,2016-11-01,2016-11-07,2,D4,0,0,0,0
20161025,SC,2016-10-25,2016-10-31,2,None,63.94,19756.6,53.72,2397738
20161025,SC,2016-10-25,2016-10-31,2,D0,14.04,4338.74,13.25,591444.54
20161025,SC,2016-10-25,2016-10-31,2,D1,6.52,2014.96,6.88,306896.27
20161025,SC,2016-10-25,2016-10-31,2,D2,3.55,1097.8799999999999,5.37,239874.75
20161025,SC,2016-10-25,2016-10-31,2,D3,11.95,3692.42,20.77,927177.55
20161025,SC,2016-10-25,2016-10-31,2,D4,0,0,0,0
20161018,SC,2016-10-18,2016-10-24,2,None,73.78,22797.260000000002,63.34,2826917.02
20161018,SC,2016-10-18,2016-10-24,2,D0,8.29,2560.9,8.23,367219.63999999996
20161018,SC,2016-10-18,2016-10-24,2,D1,4.52,1397.9,5.68,253445.84
20161018,SC,2016-10-18,2016-10-24,2,D2,11.31,3495.75,19.89,887768.1799999999
20161018,SC,2016-10-18,2016-10-24,2,D3,2.1,648.7900000000001,2.86,127780.42
20161018,SC,2016-10-18,2016-10-24,2,D4,0,0,0,0
20161011,SC,2016-10-11,2016-10-17,2,None,74.53,23030.54,63.64,2840128.69
20161011,SC,2016-10-11,2016-10-17,2,D0,9.11,2814.3300000000004,9.73,434292.47000000003
20161011,SC,2016-10-11,2016-10-17,2,D1,11.07,3419.32,21.06,939924.7699999999
