entity,code,year,crop_oil,production
Haiti,HTI,1969,"Olive, virgin",NA
Haiti,HTI,1969,Safflower,NA
Haiti,HTI,1969,Sunflower,NA
Haiti,HTI,1969,Maize,NA
Haiti,HTI,1969,Palm kernel,NA
Haiti,HTI,1970,Soybean,NA
Haiti,HTI,1970,Sesame,NA
Haiti,HTI,1970,Linseed,NA
Haiti,HTI,1970,Palm,NA
Haiti,HTI,1970,Rapeseed,NA
Haiti,HTI,1970,Groundnut,NA
Haiti,HTI,1970,Cottonseed,148
Haiti,HTI,1970,Coconut (copra),NA
Haiti,HTI,1970,"Olive, virgin",NA
Haiti,HTI,1970,Safflower,NA
Haiti,HTI,1970,Sunflower,NA
Haiti,HTI,1970,Maize,NA
Haiti,HTI,1970,Palm kernel,NA
Haiti,HTI,1971,Soybean,NA
Haiti,HTI,1971,Sesame,NA
Haiti,HTI,1971,Linseed,NA
Haiti,HTI,1971,Palm,NA
Haiti,HTI,1971,Rapeseed,NA
Haiti,HTI,1971,Groundnut,NA
Haiti,HTI,1971,Cottonseed,285
Haiti,HTI,1971,Coconut (copra),NA
Haiti,HTI,1971,"Olive, virgin",NA
Haiti,HTI,1971,Safflower,NA
Haiti,HTI,1971,Sunflower,NA
Haiti,HTI,1971,Maize,NA
Haiti,HTI,1971,Palm kernel,NA
Haiti,HTI,1972,Soybean,NA
Haiti,HTI,1972,Sesame,NA
Haiti,HTI,1972,Linseed,NA
Haiti,HTI,1972,Palm,NA
Haiti,HTI,1972,Rapeseed,NA
Haiti,HTI,1972,Groundnut,NA
Haiti,HTI,1972,Cottonseed,285
Haiti,HTI,1972,Coconut (copra),NA
Haiti,HTI,1972,"Olive, virgin",NA
Haiti,HTI,1972,Safflower,NA
Haiti,HTI,1972,Sunflower,NA
Haiti,HTI,1972,Maize,NA
Haiti,HTI,1972,Palm kernel,NA
Haiti,HTI,1973,Soybean,NA
Haiti,HTI,1973,Sesame,NA
Haiti,HTI,1973,Linseed,NA
Haiti,HTI,1973,Palm,NA
Haiti,HTI,1973,Rapeseed,NA
Haiti,HTI,1973,Groundnut,NA
Haiti,HTI,1973,Cottonseed,281
Haiti,HTI,1973,Coconut (copra),NA
Haiti,HTI,1973,"Olive, virgin",NA
Haiti,HTI,1973,Safflower,NA
Haiti,HTI,1973,Sunflower,NA
Haiti,HTI,1973,Maize,NA
Haiti,HTI,1973,Palm kernel,NA
Haiti,HTI,1974,Soybean,NA
Haiti,HTI,1974,Sesame,NA
Haiti,HTI,1974,Linseed,NA
Haiti,HTI,1974,Palm,NA
Haiti,HTI,1974,Rapeseed,NA
Haiti,HTI,1974,Groundnut,NA
Haiti,HTI,1974,Cottonseed,281
Haiti,HTI,1974,Coconut (copra),NA
Haiti,HTI,1974,"Olive, virgin",NA
Haiti,HTI,1974,Safflower,NA
Haiti,HTI,1974,Sunflower,NA
Haiti,HTI,1974,Maize,NA
Haiti,HTI,1974,Palm kernel,NA
Haiti,HTI,1975,Soybean,NA
Haiti,HTI,1975,Sesame,NA
Haiti,HTI,1975,Linseed,NA
Haiti,HTI,1975,Palm,NA
Haiti,HTI,1975,Rapeseed,NA
Haiti,HTI,1975,Groundnut,NA
Haiti,HTI,1975,Cottonseed,270
Haiti,HTI,1975,Coconut (copra),NA
Haiti,HTI,1975,"Olive, virgin",NA
Haiti,HTI,1975,Safflower,NA
Haiti,HTI,1975,Sunflower,NA
Haiti,HTI,1975,Maize,NA
Haiti,HTI,1975,Palm kernel,NA
Haiti,HTI,1976,Soybean,NA
Haiti,HTI,1976,Sesame,NA
Haiti,HTI,1976,Linseed,NA
Haiti,HTI,1976,Palm,NA
Haiti,HTI,1976,Rapeseed,NA
Haiti,HTI,1976,Groundnut,NA
Haiti,HTI,1976,Cottonseed,258
Haiti,HTI,1976,Coconut (copra),NA
Haiti,HTI,1976,"Olive, virgin",NA
Haiti,HTI,1976,Safflower,NA
Haiti,HTI,1976,Sunflower,NA
Haiti,HTI,1976,Maize,NA
Haiti,HTI,1976,Palm kernel,NA
Haiti,HTI,1977,Soybean,NA
Haiti,HTI,1977,Sesame,NA
Haiti,HTI,1977,Linseed,NA
Haiti,HTI,1977,Palm,NA
Haiti,HTI,1977,Rapeseed,NA
Haiti,HTI,1977,Groundnut,NA
Haiti,HTI,1977,Cottonseed,306
Haiti,HTI,1977,Coconut (copra),NA
Haiti,HTI,1977,"Olive, virgin",NA
Haiti,HTI,1977,Safflower,NA
Haiti,HTI,1977,Sunflower,NA
Haiti,HTI,1977,Maize,NA
Haiti,HTI,1977,Palm kernel,NA
Haiti,HTI,1978,Soybean,NA
Haiti,HTI,1978,Sesame,NA
Haiti,HTI,1978,Linseed,NA
Haiti,HTI,1978,Palm,NA
Haiti,HTI,1978,Rapeseed,NA
Haiti,HTI,1978,Groundnut,NA
Haiti,HTI,1978,Cottonseed,442
Haiti,HTI,1978,Coconut (copra),NA
Haiti,HTI,1978,"Olive, virgin",NA
Haiti,HTI,1978,Safflower,NA
Haiti,HTI,1978,Sunflower,NA
Haiti,HTI,1978,Maize,NA
Haiti,HTI,1978,Palm kernel,NA
Haiti,HTI,1979,Soybean,NA
Haiti,HTI,1979,Sesame,NA
Haiti,HTI,1979,Linseed,NA
Haiti,HTI,1979,Palm,NA
Haiti,HTI,1979,Rapeseed,NA
Haiti,HTI,1979,Groundnut,NA
Haiti,HTI,1979,Cottonseed,540
Haiti,HTI,1979,Coconut (copra),NA
Haiti,HTI,1979,"Olive, virgin",NA
Haiti,HTI,1979,Safflower,NA
Haiti,HTI,1979,Sunflower,NA
Haiti,HTI,1979,Maize,NA
Haiti,HTI,1979,Palm kernel,NA
Haiti,HTI,1980,Soybean,NA
Haiti,HTI,1980,Sesame,NA
Haiti,HTI,1980,Linseed,NA
Haiti,HTI,1980,Palm,NA
Haiti,HTI,1980,Rapeseed,NA
Haiti,HTI,1980,Groundnut,NA
Haiti,HTI,1980,Cottonseed,342
Haiti,HTI,1980,Coconut (copra),NA
Haiti,HTI,1980,"Olive, virgin",NA
Haiti,HTI,1980,Safflower,NA
Haiti,HTI,1980,Sunflower,NA
Haiti,HTI,1980,Maize,NA
Haiti,HTI,1980,Palm kernel,NA
Haiti,HTI,1981,Soybean,NA
Haiti,HTI,1981,Sesame,NA
Haiti,HTI,1981,Linseed,NA
Haiti,HTI,1981,Palm,NA
Haiti,HTI,1981,Rapeseed,NA
Haiti,HTI,1981,Groundnut,NA
Haiti,HTI,1981,Cottonseed,522
Haiti,HTI,1981,Coconut (copra),NA
Haiti,HTI,1981,"Olive, virgin",NA
Haiti,HTI,1981,Safflower,NA
Haiti,HTI,1981,Sunflower,NA
Haiti,HTI,1981,Maize,NA
Haiti,HTI,1981,Palm kernel,NA
Haiti,HTI,1982,Soybean,NA
Haiti,HTI,1982,Sesame,NA
Haiti,HTI,1982,Linseed,NA
Haiti,HTI,1982,Palm,NA
Haiti,HTI,1982,Rapeseed,NA
Haiti,HTI,1982,Groundnut,NA
Haiti,HTI,1982,Cottonseed,482
Haiti,HTI,1982,Coconut (copra),NA
Haiti,HTI,1982,"Olive, virgin",NA
Haiti,HTI,1982,Safflower,NA
Haiti,HTI,1982,Sunflower,NA
Haiti,HTI,1982,Maize,NA
Haiti,HTI,1982,Palm kernel,NA
Haiti,HTI,1983,Soybean,NA
Haiti,HTI,1983,Sesame,NA
Haiti,HTI,1983,Linseed,NA
Haiti,HTI,1983,Palm,NA
Haiti,HTI,1983,Rapeseed,NA
Haiti,HTI,1983,Groundnut,NA
Haiti,HTI,1983,Cottonseed,554
Haiti,HTI,1983,Coconut (copra),NA
Haiti,HTI,1983,"Olive, virgin",NA
Haiti,HTI,1983,Safflower,NA
Haiti,HTI,1983,Sunflower,NA
Haiti,HTI,1983,Maize,NA
Haiti,HTI,1983,Palm kernel,NA
Haiti,HTI,1984,Soybean,NA
Haiti,HTI,1984,Sesame,NA
Haiti,HTI,1984,Linseed,NA
Haiti,HTI,1984,Palm,NA
Haiti,HTI,1984,Rapeseed,NA
Haiti,HTI,1984,Groundnut,NA
Haiti,HTI,1984,Cottonseed,554
Haiti,HTI,1984,Coconut (copra),NA
Haiti,HTI,1984,"Olive, virgin",NA
Haiti,HTI,1984,Safflower,NA
Haiti,HTI,1984,Sunflower,NA
Haiti,HTI,1984,Maize,NA
Haiti,HTI,1984,Palm kernel,NA
Haiti,HTI,1985,Soybean,NA
Haiti,HTI,1985,Sesame,NA
Haiti,HTI,1985,Linseed,NA
Haiti,HTI,1985,Palm,NA
Haiti,HTI,1985,Rapeseed,NA
Haiti,HTI,1985,Groundnut,NA
Haiti,HTI,1985,Cottonseed,585
Haiti,HTI,1985,Coconut (copra),NA
Haiti,HTI,1985,"Olive, virgin",NA
Haiti,HTI,1985,Safflower,NA
Haiti,HTI,1985,Sunflower,NA
Haiti,HTI,1985,Maize,NA
Haiti,HTI,1985,Palm kernel,NA
Haiti,HTI,1986,Soybean,NA
Haiti,HTI,1986,Sesame,NA
Haiti,HTI,1986,Linseed,NA
Haiti,HTI,1986,Palm,NA
Haiti,HTI,1986,Rapeseed,NA
Haiti,HTI,1986,Groundnut,NA
Haiti,HTI,1986,Cottonseed,393
Haiti,HTI,1986,Coconut (copra),NA
Haiti,HTI,1986,"Olive, virgin",NA
Haiti,HTI,1986,Safflower,NA
Haiti,HTI,1986,Sunflower,NA
Haiti,HTI,1986,Maize,NA
Haiti,HTI,1986,Palm kernel,NA
Haiti,HTI,1987,Soybean,NA
Haiti,HTI,1987,Sesame,NA
Haiti,HTI,1987,Linseed,NA
Haiti,HTI,1987,Palm,NA
Haiti,HTI,1987,Rapeseed,NA
Haiti,HTI,1987,Groundnut,NA
Haiti,HTI,1987,Cottonseed,231
Haiti,HTI,1987,Coconut (copra),NA
Haiti,HTI,1987,"Olive, virgin",NA
Haiti,HTI,1987,Safflower,NA
Haiti,HTI,1987,Sunflower,NA
Haiti,HTI,1987,Maize,NA
Haiti,HTI,1987,Palm kernel,NA
Haiti,HTI,1988,Soybean,NA
Haiti,HTI,1988,Sesame,NA
Haiti,HTI,1988,Linseed,NA
Haiti,HTI,1988,Palm,NA
Haiti,HTI,1988,Rapeseed,NA
Haiti,HTI,1988,Groundnut,NA
Haiti,HTI,1988,Cottonseed,231
Haiti,HTI,1988,Coconut (copra),NA
Haiti,HTI,1988,"Olive, virgin",NA
Haiti,HTI,1988,Safflower,NA
Haiti,HTI,1988,Sunflower,NA
Haiti,HTI,1988,Maize,NA
Haiti,HTI,1988,Palm kernel,NA
Haiti,HTI,1989,Soybean,NA
Haiti,HTI,1989,Sesame,NA
Haiti,HTI,1989,Linseed,NA
Haiti,HTI,1989,Palm,NA
Haiti,HTI,1989,Rapeseed,NA
Haiti,HTI,1989,Groundnut,NA
Haiti,HTI,1989,Cottonseed,229
Haiti,HTI,1989,Coconut (copra),NA
Haiti,HTI,1989,"Olive, virgin",NA
Haiti,HTI,1989,Safflower,NA
Haiti,HTI,1989,Sunflower,NA
Haiti,HTI,1989,Maize,NA
Haiti,HTI,1989,Palm kernel,NA
Haiti,HTI,1990,Soybean,NA
Haiti,HTI,1990,Sesame,NA
Haiti,HTI,1990,Linseed,NA
Haiti,HTI,1990,Palm,NA
Haiti,HTI,1990,Rapeseed,NA
Haiti,HTI,1990,Groundnut,NA
Haiti,HTI,1990,Cottonseed,217
Haiti,HTI,1990,Coconut (copra),NA
Haiti,HTI,1990,"Olive, virgin",NA
Haiti,HTI,1990,Safflower,NA
Haiti,HTI,1990,Sunflower,NA
Haiti,HTI,1990,Maize,NA
Haiti,HTI,1990,Palm kernel,NA
Haiti,HTI,1991,Soybean,NA
Haiti,HTI,1991,Sesame,NA
Haiti,HTI,1991,Linseed,NA
Haiti,HTI,1991,Palm,NA
Haiti,HTI,1991,Rapeseed,NA
Haiti,HTI,1991,Groundnut,NA
Haiti,HTI,1991,Cottonseed,249
Haiti,HTI,1991,Coconut (copra),NA
Haiti,HTI,1991,"Olive, virgin",NA
Haiti,HTI,1991,Safflower,NA
Haiti,HTI,1991,Sunflower,NA
Haiti,HTI,1991,Maize,NA
Haiti,HTI,1991,Palm kernel,NA
Haiti,HTI,1992,Soybean,NA
Haiti,HTI,1992,Sesame,NA
Haiti,HTI,1992,Linseed,NA
Haiti,HTI,1992,Palm,NA
Haiti,HTI,1992,Rapeseed,NA
Haiti,HTI,1992,Groundnut,NA
Haiti,HTI,1992,Cottonseed,217
Haiti,HTI,1992,Coconut (copra),NA
Haiti,HTI,1992,"Olive, virgin",NA
Haiti,HTI,1992,Safflower,NA
Haiti,HTI,1992,Sunflower,NA
Haiti,HTI,1992,Maize,NA
Haiti,HTI,1992,Palm kernel,NA
Haiti,HTI,1993,Soybean,NA
Haiti,HTI,1993,Sesame,NA
Haiti,HTI,1993,Linseed,NA
Haiti,HTI,1993,Palm,NA
Haiti,HTI,1993,Rapeseed,NA
Haiti,HTI,1993,Groundnut,NA
Haiti,HTI,1993,Cottonseed,184
Haiti,HTI,1993,Coconut (copra),NA
Haiti,HTI,1993,"Olive, virgin",NA
Haiti,HTI,1993,Safflower,NA
Haiti,HTI,1993,Sunflower,NA
Haiti,HTI,1993,Maize,NA
Haiti,HTI,1993,Palm kernel,NA
Haiti,HTI,1994,Soybean,NA
Haiti,HTI,1994,Sesame,NA
Haiti,HTI,1994,Linseed,NA
Haiti,HTI,1994,Palm,NA
Haiti,HTI,1994,Rapeseed,NA
Haiti,HTI,1994,Groundnut,NA
Haiti,HTI,1994,Cottonseed,167
Haiti,HTI,1994,Coconut (copra),NA
Haiti,HTI,1994,"Olive, virgin",NA
Haiti,HTI,1994,Safflower,NA
Haiti,HTI,1994,Sunflower,NA
Haiti,HTI,1994,Maize,NA
Haiti,HTI,1994,Palm kernel,NA
Haiti,HTI,1995,Soybean,NA
Haiti,HTI,1995,Sesame,NA
Haiti,HTI,1995,Linseed,NA
Haiti,HTI,1995,Palm,NA
Haiti,HTI,1995,Rapeseed,NA
Haiti,HTI,1995,Groundnut,NA
Haiti,HTI,1995,Cottonseed,137
Haiti,HTI,1995,Coconut (copra),NA
Haiti,HTI,1995,"Olive, virgin",NA
Haiti,HTI,1995,Safflower,NA
Haiti,HTI,1995,Sunflower,NA
Haiti,HTI,1995,Maize,NA
Haiti,HTI,1995,Palm kernel,NA
Haiti,HTI,1996,Soybean,NA
Haiti,HTI,1996,Sesame,NA
Haiti,HTI,1996,Linseed,NA
Haiti,HTI,1996,Palm,NA
Haiti,HTI,1996,Rapeseed,NA
Haiti,HTI,1996,Groundnut,NA
Haiti,HTI,1996,Cottonseed,131
Haiti,HTI,1996,Coconut (copra),NA
Haiti,HTI,1996,"Olive, virgin",NA
Haiti,HTI,1996,Safflower,NA
Haiti,HTI,1996,Sunflower,NA
Haiti,HTI,1996,Maize,NA
Haiti,HTI,1996,Palm kernel,NA
Haiti,HTI,1997,Soybean,NA
Haiti,HTI,1997,Sesame,NA
Haiti,HTI,1997,Linseed,NA
Haiti,HTI,1997,Palm,NA
Haiti,HTI,1997,Rapeseed,NA
Haiti,HTI,1997,Groundnut,NA
Haiti,HTI,1997,Cottonseed,135
Haiti,HTI,1997,Coconut (copra),NA
Haiti,HTI,1997,"Olive, virgin",NA
Haiti,HTI,1997,Safflower,NA
Haiti,HTI,1997,Sunflower,NA
Haiti,HTI,1997,Maize,NA
Haiti,HTI,1997,Palm kernel,NA
Haiti,HTI,1998,Soybean,NA
Haiti,HTI,1998,Sesame,NA
Haiti,HTI,1998,Linseed,NA
Haiti,HTI,1998,Palm,NA
Haiti,HTI,1998,Rapeseed,NA
Haiti,HTI,1998,Groundnut,NA
Haiti,HTI,1998,Cottonseed,135
Haiti,HTI,1998,Coconut (copra),NA
Haiti,HTI,1998,"Olive, virgin",NA
Haiti,HTI,1998,Safflower,NA
Haiti,HTI,1998,Sunflower,NA
Haiti,HTI,1998,Maize,NA
Haiti,HTI,1998,Palm kernel,NA
Haiti,HTI,1999,Soybean,NA
Haiti,HTI,1999,Sesame,NA
Haiti,HTI,1999,Linseed,NA
Haiti,HTI,1999,Palm,NA
Haiti,HTI,1999,Rapeseed,NA
Haiti,HTI,1999,Groundnut,NA
Haiti,HTI,1999,Cottonseed,137
Haiti,HTI,1999,Coconut (copra),NA
Haiti,HTI,1999,"Olive, virgin",NA
Haiti,HTI,1999,Safflower,NA
Haiti,HTI,1999,Sunflower,NA
Haiti,HTI,1999,Maize,NA
Haiti,HTI,1999,Palm kernel,NA
Haiti,HTI,2000,Soybean,NA
Haiti,HTI,2000,Sesame,NA
Haiti,HTI,2000,Linseed,NA
Haiti,HTI,2000,Palm,NA
Haiti,HTI,2000,Rapeseed,NA
Haiti,HTI,2000,Groundnut,NA
Haiti,HTI,2000,Cottonseed,130
Haiti,HTI,2000,Coconut (copra),NA
Haiti,HTI,2000,"Olive, virgin",NA
Haiti,HTI,2000,Safflower,NA
Haiti,HTI,2000,Sunflower,NA
Haiti,HTI,2000,Maize,NA
Haiti,HTI,2000,Palm kernel,NA
Haiti,HTI,2001,Soybean,NA
Haiti,HTI,2001,Sesame,NA
Haiti,HTI,2001,Linseed,NA
Haiti,HTI,2001,Palm,NA
Haiti,HTI,2001,Rapeseed,NA
Haiti,HTI,2001,Groundnut,NA
Haiti,HTI,2001,Cottonseed,104
Haiti,HTI,2001,Coconut (copra),NA
Haiti,HTI,2001,"Olive, virgin",NA
Haiti,HTI,2001,Safflower,NA
Haiti,HTI,2001,Sunflower,NA
Haiti,HTI,2001,Maize,NA
Haiti,HTI,2001,Palm kernel,NA
Haiti,HTI,2002,Soybean,NA
Haiti,HTI,2002,Sesame,NA
Haiti,HTI,2002,Linseed,NA
Haiti,HTI,2002,Palm,NA
Haiti,HTI,2002,Rapeseed,NA
Haiti,HTI,2002,Groundnut,NA
Haiti,HTI,2002,Cottonseed,125
Haiti,HTI,2002,Coconut (copra),NA
Haiti,HTI,2002,"Olive, virgin",NA
Haiti,HTI,2002,Safflower,NA
Haiti,HTI,2002,Sunflower,NA
Haiti,HTI,2002,Maize,NA
Haiti,HTI,2002,Palm kernel,NA
Haiti,HTI,2003,Soybean,NA
Haiti,HTI,2003,Sesame,NA
Haiti,HTI,2003,Linseed,NA
Haiti,HTI,2003,Palm,NA
Haiti,HTI,2003,Rapeseed,NA
Haiti,HTI,2003,Groundnut,NA
Haiti,HTI,2003,Cottonseed,132
Haiti,HTI,2003,Coconut (copra),NA
Haiti,HTI,2003,"Olive, virgin",NA
Haiti,HTI,2003,Safflower,NA
Haiti,HTI,2003,Sunflower,NA
Haiti,HTI,2003,Maize,NA
Haiti,HTI,2003,Palm kernel,NA
Haiti,HTI,2004,Soybean,NA
Haiti,HTI,2004,Sesame,NA
Haiti,HTI,2004,Linseed,NA
Haiti,HTI,2004,Palm,NA
Haiti,HTI,2004,Rapeseed,NA
Haiti,HTI,2004,Groundnut,NA
Haiti,HTI,2004,Cottonseed,137
Haiti,HTI,2004,Coconut (copra),NA
Haiti,HTI,2004,"Olive, virgin",NA
Haiti,HTI,2004,Safflower,NA
Haiti,HTI,2004,Sunflower,NA
Haiti,HTI,2004,Maize,NA
Haiti,HTI,2004,Palm kernel,NA
Haiti,HTI,2005,Soybean,NA
Haiti,HTI,2005,Sesame,NA
Haiti,HTI,2005,Linseed,NA
Haiti,HTI,2005,Palm,NA
Haiti,HTI,2005,Rapeseed,NA
Haiti,HTI,2005,Groundnut,NA
Haiti,HTI,2005,Cottonseed,145
Haiti,HTI,2005,Coconut (copra),NA
Haiti,HTI,2005,"Olive, virgin",NA
Haiti,HTI,2005,Safflower,NA
Haiti,HTI,2005,Sunflower,NA
Haiti,HTI,2005,Maize,NA
Haiti,HTI,2005,Palm kernel,NA
Haiti,HTI,2006,Soybean,NA
Haiti,HTI,2006,Sesame,NA
Haiti,HTI,2006,Linseed,NA
Haiti,HTI,2006,Palm,NA
Haiti,HTI,2006,Rapeseed,NA
Haiti,HTI,2006,Groundnut,NA
Haiti,HTI,2006,Cottonseed,146
Haiti,HTI,2006,Coconut (copra),NA
Haiti,HTI,2006,"Olive, virgin",NA
Haiti,HTI,2006,Safflower,NA
Haiti,HTI,2006,Sunflower,NA
Haiti,HTI,2006,Maize,NA
Haiti,HTI,2006,Palm kernel,NA
Haiti,HTI,2007,Soybean,NA
Haiti,HTI,2007,Sesame,NA
Haiti,HTI,2007,Linseed,NA
Haiti,HTI,2007,Palm,NA
Haiti,HTI,2007,Rapeseed,NA
Haiti,HTI,2007,Groundnut,NA
Haiti,HTI,2007,Cottonseed,137
Haiti,HTI,2007,Coconut (copra),NA
Haiti,HTI,2007,"Olive, virgin",NA
Haiti,HTI,2007,Safflower,NA
Haiti,HTI,2007,Sunflower,NA
Haiti,HTI,2007,Maize,NA
Haiti,HTI,2007,Palm kernel,NA
Haiti,HTI,2008,Soybean,NA
Haiti,HTI,2008,Sesame,NA
Haiti,HTI,2008,Linseed,NA
Haiti,HTI,2008,Palm,NA
Haiti,HTI,2008,Rapeseed,NA
Haiti,HTI,2008,Groundnut,NA
Haiti,HTI,2008,Cottonseed,108
Haiti,HTI,2008,Coconut (copra),NA
Haiti,HTI,2008,"Olive, virgin",NA
Haiti,HTI,2008,Safflower,NA
Haiti,HTI,2008,Sunflower,NA
Haiti,HTI,2008,Maize,NA
Haiti,HTI,2008,Palm kernel,NA
Haiti,HTI,2009,Soybean,NA
Haiti,HTI,2009,Sesame,NA
Haiti,HTI,2009,Linseed,NA
Haiti,HTI,2009,Palm,NA
Haiti,HTI,2009,Rapeseed,NA
Haiti,HTI,2009,Groundnut,NA
Haiti,HTI,2009,Cottonseed,90
Haiti,HTI,2009,Coconut (copra),NA
Haiti,HTI,2009,"Olive, virgin",NA
Haiti,HTI,2009,Safflower,NA
Haiti,HTI,2009,Sunflower,NA
Haiti,HTI,2009,Maize,NA
Haiti,HTI,2009,Palm kernel,NA
Haiti,HTI,2010,Soybean,NA
Haiti,HTI,2010,Sesame,NA
Haiti,HTI,2010,Linseed,NA
Haiti,HTI,2010,Palm,NA
Haiti,HTI,2010,Rapeseed,NA
Haiti,HTI,2010,Groundnut,NA
Haiti,HTI,2010,Cottonseed,94
Haiti,HTI,2010,Coconut (copra),NA
Haiti,HTI,2010,"Olive, virgin",NA
Haiti,HTI,2010,Safflower,NA
Haiti,HTI,2010,Sunflower,NA
Haiti,HTI,2010,Maize,NA
Haiti,HTI,2010,Palm kernel,NA
Haiti,HTI,2011,Soybean,NA
Haiti,HTI,2011,Sesame,NA
Haiti,HTI,2011,Linseed,NA
Haiti,HTI,2011,Palm,NA
Haiti,HTI,2011,Rapeseed,NA
Haiti,HTI,2011,Groundnut,NA
Haiti,HTI,2011,Cottonseed,94
Haiti,HTI,2011,Coconut (copra),NA
Haiti,HTI,2011,"Olive, virgin",NA
Haiti,HTI,2011,Safflower,NA
Haiti,HTI,2011,Sunflower,NA
Haiti,HTI,2011,Maize,NA
Haiti,HTI,2011,Palm kernel,NA
Haiti,HTI,2012,Soybean,NA
Haiti,HTI,2012,Sesame,NA
Haiti,HTI,2012,Linseed,NA
Haiti,HTI,2012,Palm,NA
Haiti,HTI,2012,Rapeseed,NA
Haiti,HTI,2012,Groundnut,NA
Haiti,HTI,2012,Cottonseed,94
Haiti,HTI,2012,Coconut (copra),NA
Haiti,HTI,2012,"Olive, virgin",NA
Haiti,HTI,2012,Safflower,NA
Haiti,HTI,2012,Sunflower,NA
Haiti,HTI,2012,Maize,NA
Haiti,HTI,2012,Palm kernel,NA
Haiti,HTI,2013,Soybean,NA
Haiti,HTI,2013,Sesame,NA
Haiti,HTI,2013,Linseed,NA
Haiti,HTI,2013,Palm,NA
Haiti,HTI,2013,Rapeseed,NA
Haiti,HTI,2013,Groundnut,NA
Haiti,HTI,2013,Cottonseed,94
Haiti,HTI,2013,Coconut (copra),NA
Haiti,HTI,2013,"Olive, virgin",NA
Haiti,HTI,2013,Safflower,NA
Haiti,HTI,2013,Sunflower,NA
Haiti,HTI,2013,Maize,NA
Haiti,HTI,2013,Palm kernel,NA
Haiti,HTI,2014,Soybean,NA
Haiti,HTI,2014,Sesame,NA
Haiti,HTI,2014,Linseed,NA
Haiti,HTI,2014,Palm,NA
Haiti,HTI,2014,Rapeseed,NA
Haiti,HTI,2014,Groundnut,NA
Haiti,HTI,2014,Cottonseed,92
Haiti,HTI,2014,Coconut (copra),NA
Haiti,HTI,2014,"Olive, virgin",NA
Haiti,HTI,2014,Safflower,NA
Haiti,HTI,2014,Sunflower,NA
Haiti,HTI,2014,Maize,NA
Haiti,HTI,2014,Palm kernel,NA
Honduras,HND,1962,Soybean,0
Honduras,HND,1962,Sesame,94
Honduras,HND,1962,Linseed,NA
Honduras,HND,1962,Palm,2808
Honduras,HND,1962,Rapeseed,NA
Honduras,HND,1962,Groundnut,NA
Honduras,HND,1962,Cottonseed,19
Honduras,HND,1962,Coconut (copra),563
Honduras,HND,1962,"Olive, virgin",NA
Honduras,HND,1962,Safflower,NA
Honduras,HND,1962,Sunflower,NA
Honduras,HND,1962,Maize,707
Honduras,HND,1962,Palm kernel,522
Honduras,HND,1964,Soybean,13
Honduras,HND,1964,Sesame,151
Honduras,HND,1964,Linseed,NA
Honduras,HND,1964,Palm,3150
Honduras,HND,1964,Rapeseed,NA
Honduras,HND,1964,Groundnut,NA
Honduras,HND,1964,Cottonseed,137
Honduras,HND,1964,Coconut (copra),704
Honduras,HND,1964,"Olive, virgin",NA
Honduras,HND,1964,Safflower,NA
Honduras,HND,1964,Sunflower,NA
Honduras,HND,1964,Maize,748
Honduras,HND,1964,Palm kernel,583
Honduras,HND,1965,Soybean,7
Honduras,HND,1965,Sesame,26
Honduras,HND,1965,Linseed,NA
Honduras,HND,1965,Palm,3550
Honduras,HND,1965,Rapeseed,NA
Honduras,HND,1965,Groundnut,NA
Honduras,HND,1965,Cottonseed,342
Honduras,HND,1965,Coconut (copra),759
Honduras,HND,1965,"Olive, virgin",NA
Honduras,HND,1965,Safflower,NA
Honduras,HND,1965,Sunflower,NA
Honduras,HND,1965,Maize,798
Honduras,HND,1965,Palm kernel,518
Honduras,HND,1967,Soybean,1
Honduras,HND,1967,Sesame,41
Honduras,HND,1967,Linseed,NA
Honduras,HND,1967,Palm,4320
Honduras,HND,1967,Rapeseed,NA
Honduras,HND,1967,Groundnut,NA
Honduras,HND,1967,Cottonseed,4
Honduras,HND,1967,Coconut (copra),909
Honduras,HND,1967,"Olive, virgin",NA
Honduras,HND,1967,Safflower,NA
Honduras,HND,1967,Sunflower,NA
Honduras,HND,1967,Maize,881
Honduras,HND,1967,Palm kernel,76
Honduras,HND,1968,Soybean,0
Honduras,HND,1968,Sesame,37
Honduras,HND,1968,Linseed,NA
Honduras,HND,1968,Palm,4800
Honduras,HND,1968,Rapeseed,NA
Honduras,HND,1968,Groundnut,NA
Honduras,HND,1968,Cottonseed,1267
Honduras,HND,1968,Coconut (copra),973
Honduras,HND,1968,"Olive, virgin",NA
Honduras,HND,1968,Safflower,NA
Honduras,HND,1968,Sunflower,NA
Honduras,HND,1968,Maize,919
Honduras,HND,1968,Palm kernel,24
Honduras,HND,1970,Soybean,2
Honduras,HND,1970,Sesame,290
Honduras,HND,1970,Linseed,NA
Honduras,HND,1970,Palm,5910
Honduras,HND,1970,Rapeseed,NA
Honduras,HND,1970,Groundnut,NA
Honduras,HND,1970,Cottonseed,799
Honduras,HND,1970,Coconut (copra),1472
Honduras,HND,1970,"Olive, virgin",NA
Honduras,HND,1970,Safflower,NA
Honduras,HND,1970,Sunflower,NA
Honduras,HND,1970,Maize,960
Honduras,HND,1970,Palm kernel,451
Honduras,HND,1973,Soybean,8
Honduras,HND,1973,Sesame,44
Honduras,HND,1973,Linseed,NA
Honduras,HND,1973,Palm,8850
Honduras,HND,1973,Rapeseed,NA
