funs,pkgs,in_multiple_pkgs,contents,urls
mutate,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
coalesce,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
survfit,survival,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
Surv,survival,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
glance,tidytext,TRUE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
extract,tidyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
inner_join,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
c,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
mutate,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
as.integer,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
group_by,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
mutate,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
sum,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
is.na,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
ungroup,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
mutate,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
group_by,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
summarize,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
sum,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
mutate,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
percent_rank,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
ungroup,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
filter,dplyr,TRUE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
group_by,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
summarize,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
n,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
median,stats,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
arrange,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
desc,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
filter,dplyr,TRUE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
inner_join,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
c,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
select,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
mutate,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
cut,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
seq,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
filter,dplyr,TRUE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
is.na,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
ggplot,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
aes,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
geom_boxplot,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
theme,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
element_text,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
scale_y_continuous,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
labs,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
library,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
library,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
filter,dplyr,TRUE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
max,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
top_n,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
filter,dplyr,TRUE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
max,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
semi_join,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
mutate,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
as.integer,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
coalesce,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
arrange,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
group_by,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
mutate,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
cumsum,base,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
ungroup,dplyr,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
ggplot,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
aes,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
geom_col,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
transition_time,gganimate,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
theme,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
labs,ggplot,FALSE,tour-de-france.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/tour-de-france.Rmd
set,(unknown),FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
library,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
library,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
library,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
library,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
theme_set,ggplot,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
theme_light,ggplot,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
library,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
library,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
library,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
library,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
tt_load,tidytuesdayR,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
filter,plotly,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
is.na,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
mutate_at,dplyr,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
vars,dplyr,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
mutate,plotly,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
ifelse,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
countrycode,countrycode,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
ifelse,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
mutate,plotly,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
fct_infreq,forcats,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
c,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
inputPanel,shiny,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
selectizeInput,shiny,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
levels,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
selectInput,shiny,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
sliderInput,shiny,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
reactive,shiny,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
filter,plotly,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
renderPlotly,plotly,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
names,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
transit_cost_country,(unknown),FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
arrange,plotly,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
desc,dplyr,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
sym,dplyr,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
head,utils,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
mutate,plotly,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
reorder_within,tidytext,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
sym,dplyr,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
ggplot,ggplot,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
aes,ggplot,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
sym,dplyr,TRUE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
geom_col,ggplot,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
scale_y_reordered,tidytext,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
labs,ggplot,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
c,base,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
scale_x_continuous,ggplot,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
ggplotly,plotly,FALSE,transit_costs/transit_costs.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/transit_costs/transit_costs.Rmd
set,(unknown),FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
library,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
theme_set,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
theme_light,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
read_csv,readr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
mutate,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
fct_relevel,forcats,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
c,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
mutate,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
as.character,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
mutate,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
str_detect,stringr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
str_to_lower,stringr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
View,utils,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
filter,dplyr,TRUE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
c,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
filter,dplyr,TRUE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
is.na,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
count,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
ggplot,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
aes,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
geom_col,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
facet_wrap,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
summarize,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
mean,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
as.numeric,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
mean,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
mean,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
n,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
group_by,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
summarize_trees,(unknown),FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
filter,dplyr,TRUE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
arrange,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
desc,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
group_by,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
summarize_trees,(unknown),FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
arrange,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
library,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
read_sf,sf,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
class,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
left_join,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
c,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
mutate,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
ggplot,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
aes,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
geom_sf,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
scale_fill_gradient2,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
theme_void,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
coord_sf,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
labs,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
filter,dplyr,TRUE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
is.na,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
count,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
fct_lump,forcats,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
mutate,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
fct_reorder,forcats,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
ggplot,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
aes,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
geom_col,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
coord_flip,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
labs,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
group_by,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
summarize_trees,(unknown),FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
filter,dplyr,TRUE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
arrange,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
ggplot,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
aes,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
geom_point,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
aes,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
geom_text,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
aes,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
scale_x_log10,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
scale_y_continuous,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
labs,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
filter,dplyr,TRUE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
is.na,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
group_by,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
summarize_trees,(unknown),FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
mutate,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
ifelse,base,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
select,dplyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
spread,tidyr,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
ggplot,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
aes,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
geom_point,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
geom_text,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
aes,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
geom_abline,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
ggplot,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
aes,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
geom_sf,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
scale_fill_gradient2,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
theme_void,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
coord_sf,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
labs,ggplot,FALSE,trees.Rmd,https://raw.githubusercontent.com/dgrtwo/data-screencasts/master/trees.Rmd
